,Unnamed: 0_x,Unnamed: 0_x_x,geometry,index_right_x_x,Unnamed: 0.1_x_x,stationId_x_x,x_x_x,y_x_x,minTempJanuary,minTempFebruary,minTempMarch,minTempApril,minTempMay,minTempJune,minTempJuly,minTempAugust,minTempSeptember,minTempOctober,minTempNovember,minTempDecember,Unnamed: 0_y_x,index_right_y_x,Unnamed: 0.1_y_x,stationId_y_x,x_y_x,y_y_x,maxTempJanuary,maxTempFebruary,maxTempMarch,maxTempApril,maxTempMay,maxTempJune,maxTempJuly,maxTempAugust,maxTempSeptember,maxTempOctober,maxTempNovember,maxTempDecember,Unnamed: 0_y,Unnamed: 0_x_y,index_right_x_y,Unnamed: 0.1_x_y,stationId_x_y,x_x_y,y_x_y,rainJanuary,rainFebruary,rainMarch,rainApril,rainMay,rainJune,rainJuly,rainAugust,rainSeptember,rainOctober,rainNovember,rainDecember,Unnamed: 0_y_y,index_right_y_y,Unnamed: 0.1_y_y,stationId_y_y,x_y_y,y_y_y,sunJanuary,sunFebruary,sunMarch,sunApril,sunMay,sunJune,sunJuly,sunAugust,sunSeptember,sunOctober,sunNovember,sunDecember
1173,1173,1200,"POLYGON ((1188433.434877821 7546684.861747535, 1188433.434877821 7556684.861747535, 1178433.434877821 7556684.861747535, 1178433.434877821 7546684.861747535, 1188433.434877821 7546684.861747535))",31,31,6132,10.6217,55.8315,-5.050000000000001,-5.9,-4.65,0.6,3.1,8.9,9.1,9.3,7.4,4.4,0.2,-0.7,1200,25,25,6132,10.6217,55.8315,9.15,6.6,10.6,15.0,22.2,24.8,24.1,23.5,18.3,16.6,12.9,9.7,1225,1200,15,15,6073,10.5135,56.0955,6.05,6.2,5.699999999999999,6.7,4.9,6.2,5.4,5.5,5.5,7.4,6.8,7.0,1200,13,13,6132,10.6217,55.8315,52.16666666666666,74.94999999999999,118.7,209.80000000000004,270.2333333333333,257.3,242.1,237.7333333333333,190.03333333333333,85.7,62.7,47.16666666666666
1174,1174,1020,"POLYGON ((1148433.434877821 7366684.861747535, 1148433.434877821 7376684.861747535, 1138433.434877821 7376684.861747535, 1138433.434877821 7366684.861747535, 1148433.434877821 7366684.861747535))",36,36,6124,10.5693,55.0144,-6.699999999999999,-5.8,-3.95,-2.5,1.5,8.2,6.9,6.4,6.6,3.3,-1.6,-3.2,1020,44,44,6124,10.5693,55.0144,8.4,7.0,11.3,14.9,24.0,25.7,24.8,25.6,20.3,16.9,12.7,8.4,1166,1020,18,18,6124,10.5693,55.0144,4.1,4.5,4.2,4.9,4.2,4.6,3.5,3.6,3.6,4.9,4.1,4.7,1020,2,2,6126,10.4398,55.3088,54.56666666666666,73.2,109.475,190.46666666666667,235.76666666666665,221.4,205.9333333333333,216.16666666666663,167.0,80.10000000000001,66.03333333333333,43.6
1175,1175,1021,"POLYGON ((1148433.434877821 7376684.861747535, 1148433.434877821 7386684.861747535, 1138433.434877821 7386684.861747535, 1138433.434877821 7376684.861747535, 1148433.434877821 7376684.861747535))",36,36,6124,10.5693,55.0144,-6.699999999999999,-5.8,-3.95,-2.5,1.5,8.2,6.9,6.4,6.6,3.3,-1.6,-3.2,1021,44,44,6124,10.5693,55.0144,8.4,7.0,11.3,14.9,24.0,25.7,24.8,25.6,20.3,16.9,12.7,8.4,1167,1021,18,18,6124,10.5693,55.0144,4.1,4.5,4.2,4.9,4.2,4.6,3.5,3.6,3.6,4.9,4.1,4.7,1021,2,2,6126,10.4398,55.3088,54.56666666666666,73.2,109.475,190.46666666666667,235.76666666666665,221.4,205.9333333333333,216.16666666666663,167.0,80.10000000000001,66.03333333333333,43.6
1176,1176,1068,"POLYGON ((1158433.434877821 7336684.861747535, 1158433.434877821 7346684.861747535, 1148433.434877821 7346684.861747535, 1148433.434877821 7336684.861747535, 1158433.434877821 7336684.861747535))",36,36,6124,10.5693,55.0144,-6.699999999999999,-5.8,-3.95,-2.5,1.5,8.2,6.9,6.4,6.6,3.3,-1.6,-3.2,1068,44,44,6124,10.5693,55.0144,8.4,7.0,11.3,14.9,24.0,25.7,24.8,25.6,20.3,16.9,12.7,8.4,1168,1068,18,18,6124,10.5693,55.0144,4.1,4.5,4.2,4.9,4.2,4.6,3.5,3.6,3.6,4.9,4.1,4.7,1068,2,2,6126,10.4398,55.3088,54.56666666666666,73.2,109.475,190.46666666666667,235.76666666666665,221.4,205.9333333333333,216.16666666666663,167.0,80.10000000000001,66.03333333333333,43.6
1177,1177,1069,"POLYGON ((1158433.434877821 7356684.861747535, 1158433.434877821 7366684.861747535, 1148433.434877821 7366684.861747535, 1148433.434877821 7356684.861747535, 1158433.434877821 7356684.861747535))",36,36,6124,10.5693,55.0144,-6.699999999999999,-5.8,-3.95,-2.5,1.5,8.2,6.9,6.4,6.6,3.3,-1.6,-3.2,1069,44,44,6124,10.5693,55.0144,8.4,7.0,11.3,14.9,24.0,25.7,24.8,25.6,20.3,16.9,12.7,8.4,1169,1069,18,18,6124,10.5693,55.0144,4.1,4.5,4.2,4.9,4.2,4.6,3.5,3.6,3.6,4.9,4.1,4.7,1069,2,2,6126,10.4398,55.3088,54.56666666666666,73.2,109.475,190.46666666666667,235.76666666666665,221.4,205.9333333333333,216.16666666666663,167.0,80.10000000000001,66.03333333333333,43.6
1178,1178,1070,"POLYGON ((1158433.434877821 7366684.861747535, 1158433.434877821 7376684.861747535, 1148433.434877821 7376684.861747535, 1148433.434877821 7366684.861747535, 1158433.434877821 7366684.861747535))",36,36,6124,10.5693,55.0144,-6.699999999999999,-5.8,-3.95,-2.5,1.5,8.2,6.9,6.4,6.6,3.3,-1.6,-3.2,1070,44,44,6124,10.5693,55.0144,8.4,7.0,11.3,14.9,24.0,25.7,24.8,25.6,20.3,16.9,12.7,8.4,1170,1070,18,18,6124,10.5693,55.0144,4.1,4.5,4.2,4.9,4.2,4.6,3.5,3.6,3.6,4.9,4.1,4.7,1070,2,2,6126,10.4398,55.3088,54.56666666666666,73.2,109.475,190.46666666666667,235.76666666666665,221.4,205.9333333333333,216.16666666666663,167.0,80.10000000000001,66.03333333333333,43.6
1179,1179,1071,"POLYGON ((1158433.434877821 7376684.861747535, 1158433.434877821 7386684.861747535, 1148433.434877821 7386684.861747535, 1148433.434877821 7376684.861747535, 1158433.434877821 7376684.861747535))",36,36,6124,10.5693,55.0144,-6.699999999999999,-5.8,-3.95,-2.5,1.5,8.2,6.9,6.4,6.6,3.3,-1.6,-3.2,1071,44,44,6124,10.5693,55.0144,8.4,7.0,11.3,14.9,24.0,25.7,24.8,25.6,20.3,16.9,12.7,8.4,1171,1071,18,18,6124,10.5693,55.0144,4.1,4.5,4.2,4.9,4.2,4.6,3.5,3.6,3.6,4.9,4.1,4.7,1071,2,2,6126,10.4398,55.3088,54.56666666666666,73.2,109.475,190.46666666666667,235.76666666666665,221.4,205.9333333333333,216.16666666666663,167.0,80.10000000000001,66.03333333333333,43.6
1180,1180,1108,"POLYGON ((1168433.434877821 7326684.861747535, 1168433.434877821 7336684.861747535, 1158433.434877821 7336684.861747535, 1158433.434877821 7326684.861747535, 1168433.434877821 7326684.861747535))",36,36,6124,10.5693,55.0144,-6.699999999999999,-5.8,-3.95,-2.5,1.5,8.2,6.9,6.4,6.6,3.3,-1.6,-3.2,1108,44,44,6124,10.5693,55.0144,8.4,7.0,11.3,14.9,24.0,25.7,24.8,25.6,20.3,16.9,12.7,8.4,1172,1108,18,18,6124,10.5693,55.0144,4.1,4.5,4.2,4.9,4.2,4.6,3.5,3.6,3.6,4.9,4.1,4.7,1108,2,2,6126,10.4398,55.3088,54.56666666666666,73.2,109.475,190.46666666666667,235.76666666666665,221.4,205.9333333333333,216.16666666666663,167.0,80.10000000000001,66.03333333333333,43.6
1181,1181,1109,"POLYGON ((1168433.434877821 7336684.861747535, 1168433.434877821 7346684.861747535, 1158433.434877821 7346684.861747535, 1158433.434877821 7336684.861747535, 1168433.434877821 7336684.861747535))",36,36,6124,10.5693,55.0144,-6.699999999999999,-5.8,-3.95,-2.5,1.5,8.2,6.9,6.4,6.6,3.3,-1.6,-3.2,1109,44,44,6124,10.5693,55.0144,8.4,7.0,11.3,14.9,24.0,25.7,24.8,25.6,20.3,16.9,12.7,8.4,1173,1109,18,18,6124,10.5693,55.0144,4.1,4.5,4.2,4.9,4.2,4.6,3.5,3.6,3.6,4.9,4.1,4.7,1109,2,2,6126,10.4398,55.3088,54.56666666666666,73.2,109.475,190.46666666666667,235.76666666666665,221.4,205.9333333333333,216.16666666666663,167.0,80.10000000000001,66.03333333333333,43.6
1182,1182,1110,"POLYGON ((1168433.434877821 7346684.861747535, 1168433.434877821 7356684.861747535, 1158433.434877821 7356684.861747535, 1158433.434877821 7346684.861747535, 1168433.434877821 7346684.861747535))",36,36,6124,10.5693,55.0144,-6.699999999999999,-5.8,-3.95,-2.5,1.5,8.2,6.9,6.4,6.6,3.3,-1.6,-3.2,1110,44,44,6124,10.5693,55.0144,8.4,7.0,11.3,14.9,24.0,25.7,24.8,25.6,20.3,16.9,12.7,8.4,1174,1110,18,18,6124,10.5693,55.0144,4.1,4.5,4.2,4.9,4.2,4.6,3.5,3.6,3.6,4.9,4.1,4.7,1110,2,2,6126,10.4398,55.3088,54.56666666666666,73.2,109.475,190.46666666666667,235.76666666666665,221.4,205.9333333333333,216.16666666666663,167.0,80.10000000000001,66.03333333333333,43.6
1183,1183,1111,"POLYGON ((1168433.434877821 7356684.861747535, 1168433.434877821 7366684.861747535, 1158433.434877821 7366684.861747535, 1158433.434877821 7356684.861747535, 1168433.434877821 7356684.861747535))",36,36,6124,10.5693,55.0144,-6.699999999999999,-5.8,-3.95,-2.5,1.5,8.2,6.9,6.4,6.6,3.3,-1.6,-3.2,1111,44,44,6124,10.5693,55.0144,8.4,7.0,11.3,14.9,24.0,25.7,24.8,25.6,20.3,16.9,12.7,8.4,1175,1111,18,18,6124,10.5693,55.0144,4.1,4.5,4.2,4.9,4.2,4.6,3.5,3.6,3.6,4.9,4.1,4.7,1111,2,2,6126,10.4398,55.3088,54.56666666666666,73.2,109.475,190.46666666666667,235.76666666666665,221.4,205.9333333333333,216.16666666666663,167.0,80.10000000000001,66.03333333333333,43.6
1184,1184,1112,"POLYGON ((1168433.434877821 7366684.861747535, 1168433.434877821 7376684.861747535, 1158433.434877821 7376684.861747535, 1158433.434877821 7366684.861747535, 1168433.434877821 7366684.861747535))",36,36,6124,10.5693,55.0144,-6.699999999999999,-5.8,-3.95,-2.5,1.5,8.2,6.9,6.4,6.6,3.3,-1.6,-3.2,1112,44,44,6124,10.5693,55.0144,8.4,7.0,11.3,14.9,24.0,25.7,24.8,25.6,20.3,16.9,12.7,8.4,1176,1112,18,18,6124,10.5693,55.0144,4.1,4.5,4.2,4.9,4.2,4.6,3.5,3.6,3.6,4.9,4.1,4.7,1112,2,2,6126,10.4398,55.3088,54.56666666666666,73.2,109.475,190.46666666666667,235.76666666666665,221.4,205.9333333333333,216.16666666666663,167.0,80.10000000000001,66.03333333333333,43.6
1185,1185,1113,"POLYGON ((1168433.434877821 7376684.861747535, 1168433.434877821 7386684.861747535, 1158433.434877821 7386684.861747535, 1158433.434877821 7376684.861747535, 1168433.434877821 7376684.861747535))",36,36,6124,10.5693,55.0144,-6.699999999999999,-5.8,-3.95,-2.5,1.5,8.2,6.9,6.4,6.6,3.3,-1.6,-3.2,1113,44,44,6124,10.5693,55.0144,8.4,7.0,11.3,14.9,24.0,25.7,24.8,25.6,20.3,16.9,12.7,8.4,1177,1113,18,18,6124,10.5693,55.0144,4.1,4.5,4.2,4.9,4.2,4.6,3.5,3.6,3.6,4.9,4.1,4.7,1113,2,2,6126,10.4398,55.3088,54.56666666666666,73.2,109.475,190.46666666666667,235.76666666666665,221.4,205.9333333333333,216.16666666666663,167.0,80.10000000000001,66.03333333333333,43.6
1186,1186,1114,"POLYGON ((1168433.434877821 7386684.861747535, 1168433.434877821 7396684.861747535, 1158433.434877821 7396684.861747535, 1158433.434877821 7386684.861747535, 1168433.434877821 7386684.861747535))",36,36,6124,10.5693,55.0144,-6.699999999999999,-5.8,-3.95,-2.5,1.5,8.2,6.9,6.4,6.6,3.3,-1.6,-3.2,1114,44,44,6124,10.5693,55.0144,8.4,7.0,11.3,14.9,24.0,25.7,24.8,25.6,20.3,16.9,12.7,8.4,1178,1114,18,18,6124,10.5693,55.0144,4.1,4.5,4.2,4.9,4.2,4.6,3.5,3.6,3.6,4.9,4.1,4.7,1114,2,2,6126,10.4398,55.3088,54.56666666666666,73.2,109.475,190.46666666666667,235.76666666666665,221.4,205.9333333333333,216.16666666666663,167.0,80.10000000000001,66.03333333333333,43.6
1187,1187,1146,"POLYGON ((1178433.434877821 7326684.861747535, 1178433.434877821 7336684.861747535, 1168433.434877821 7336684.861747535, 1168433.434877821 7326684.861747535, 1178433.434877821 7326684.861747535))",36,36,6124,10.5693,55.0144,-6.699999999999999,-5.8,-3.95,-2.5,1.5,8.2,6.9,6.4,6.6,3.3,-1.6,-3.2,1146,44,44,6124,10.5693,55.0144,8.4,7.0,11.3,14.9,24.0,25.7,24.8,25.6,20.3,16.9,12.7,8.4,1179,1146,18,18,6124,10.5693,55.0144,4.1,4.5,4.2,4.9,4.2,4.6,3.5,3.6,3.6,4.9,4.1,4.7,1146,17,17,6141,11.3292,54.8275,51.29999999999999,70.5,110.75,199.86666666666667,242.46666666666667,229.7333333333333,206.0666666666667,214.63333333333333,165.83333333333334,77.36666666666667,57.5,35.9
1188,1188,1147,"POLYGON ((1178433.434877821 7336684.861747535, 1178433.434877821 7346684.861747535, 1168433.434877821 7346684.861747535, 1168433.434877821 7336684.861747535, 1178433.434877821 7336684.861747535))",36,36,6124,10.5693,55.0144,-6.699999999999999,-5.8,-3.95,-2.5,1.5,8.2,6.9,6.4,6.6,3.3,-1.6,-3.2,1147,44,44,6124,10.5693,55.0144,8.4,7.0,11.3,14.9,24.0,25.7,24.8,25.6,20.3,16.9,12.7,8.4,1180,1147,18,18,6124,10.5693,55.0144,4.1,4.5,4.2,4.9,4.2,4.6,3.5,3.6,3.6,4.9,4.1,4.7,1147,2,2,6126,10.4398,55.3088,54.56666666666666,73.2,109.475,190.46666666666667,235.76666666666665,221.4,205.9333333333333,216.16666666666663,167.0,80.10000000000001,66.03333333333333,43.6
1189,1189,1148,"POLYGON ((1178433.434877821 7346684.861747535, 1178433.434877821 7356684.861747535, 1168433.434877821 7356684.861747535, 1168433.434877821 7346684.861747535, 1178433.434877821 7346684.861747535))",36,36,6124,10.5693,55.0144,-6.699999999999999,-5.8,-3.95,-2.5,1.5,8.2,6.9,6.4,6.6,3.3,-1.6,-3.2,1148,44,44,6124,10.5693,55.0144,8.4,7.0,11.3,14.9,24.0,25.7,24.8,25.6,20.3,16.9,12.7,8.4,1181,1148,18,18,6124,10.5693,55.0144,4.1,4.5,4.2,4.9,4.2,4.6,3.5,3.6,3.6,4.9,4.1,4.7,1148,2,2,6126,10.4398,55.3088,54.56666666666666,73.2,109.475,190.46666666666667,235.76666666666665,221.4,205.9333333333333,216.16666666666663,167.0,80.10000000000001,66.03333333333333,43.6
1190,1190,1149,"POLYGON ((1178433.434877821 7356684.861747535, 1178433.434877821 7366684.861747535, 1168433.434877821 7366684.861747535, 1168433.434877821 7356684.861747535, 1178433.434877821 7356684.861747535))",36,36,6124,10.5693,55.0144,-6.699999999999999,-5.8,-3.95,-2.5,1.5,8.2,6.9,6.4,6.6,3.3,-1.6,-3.2,1149,44,44,6124,10.5693,55.0144,8.4,7.0,11.3,14.9,24.0,25.7,24.8,25.6,20.3,16.9,12.7,8.4,1182,1149,18,18,6124,10.5693,55.0144,4.1,4.5,4.2,4.9,4.2,4.6,3.5,3.6,3.6,4.9,4.1,4.7,1149,2,2,6126,10.4398,55.3088,54.56666666666666,73.2,109.475,190.46666666666667,235.76666666666665,221.4,205.9333333333333,216.16666666666663,167.0,80.10000000000001,66.03333333333333,43.6
1191,1191,1150,"POLYGON ((1178433.434877821 7366684.861747535, 1178433.434877821 7376684.861747535, 1168433.434877821 7376684.861747535, 1168433.434877821 7366684.861747535, 1178433.434877821 7366684.861747535))",36,36,6124,10.5693,55.0144,-6.699999999999999,-5.8,-3.95,-2.5,1.5,8.2,6.9,6.4,6.6,3.3,-1.6,-3.2,1150,44,44,6124,10.5693,55.0144,8.4,7.0,11.3,14.9,24.0,25.7,24.8,25.6,20.3,16.9,12.7,8.4,1183,1150,18,18,6124,10.5693,55.0144,4.1,4.5,4.2,4.9,4.2,4.6,3.5,3.6,3.6,4.9,4.1,4.7,1150,2,2,6126,10.4398,55.3088,54.56666666666666,73.2,109.475,190.46666666666667,235.76666666666665,221.4,205.9333333333333,216.16666666666663,167.0,80.10000000000001,66.03333333333333,43.6
1192,1192,1151,"POLYGON ((1178433.434877821 7376684.861747535, 1178433.434877821 7386684.861747535, 1168433.434877821 7386684.861747535, 1168433.434877821 7376684.861747535, 1178433.434877821 7376684.861747535))",36,36,6124,10.5693,55.0144,-6.699999999999999,-5.8,-3.95,-2.5,1.5,8.2,6.9,6.4,6.6,3.3,-1.6,-3.2,1151,44,44,6124,10.5693,55.0144,8.4,7.0,11.3,14.9,24.0,25.7,24.8,25.6,20.3,16.9,12.7,8.4,1184,1151,18,18,6124,10.5693,55.0144,4.1,4.5,4.2,4.9,4.2,4.6,3.5,3.6,3.6,4.9,4.1,4.7,1151,2,2,6126,10.4398,55.3088,54.56666666666666,73.2,109.475,190.46666666666667,235.76666666666665,221.4,205.9333333333333,216.16666666666663,167.0,80.10000000000001,66.03333333333333,43.6
1193,1193,1152,"POLYGON ((1178433.434877821 7386684.861747535, 1178433.434877821 7396684.861747535, 1168433.434877821 7396684.861747535, 1168433.434877821 7386684.861747535, 1178433.434877821 7386684.861747535))",36,36,6124,10.5693,55.0144,-6.699999999999999,-5.8,-3.95,-2.5,1.5,8.2,6.9,6.4,6.6,3.3,-1.6,-3.2,1152,44,44,6124,10.5693,55.0144,8.4,7.0,11.3,14.9,24.0,25.7,24.8,25.6,20.3,16.9,12.7,8.4,1185,1152,18,18,6124,10.5693,55.0144,4.1,4.5,4.2,4.9,4.2,4.6,3.5,3.6,3.6,4.9,4.1,4.7,1152,2,2,6126,10.4398,55.3088,54.56666666666666,73.2,109.475,190.46666666666667,235.76666666666665,221.4,205.9333333333333,216.16666666666663,167.0,80.10000000000001,66.03333333333333,43.6
1194,1194,1181,"POLYGON ((1188433.434877821 7326684.861747535, 1188433.434877821 7336684.861747535, 1178433.434877821 7336684.861747535, 1178433.434877821 7326684.861747535, 1188433.434877821 7326684.861747535))",36,36,6124,10.5693,55.0144,-6.699999999999999,-5.8,-3.95,-2.5,1.5,8.2,6.9,6.4,6.6,3.3,-1.6,-3.2,1181,44,44,6124,10.5693,55.0144,8.4,7.0,11.3,14.9,24.0,25.7,24.8,25.6,20.3,16.9,12.7,8.4,1186,1181,18,18,6124,10.5693,55.0144,4.1,4.5,4.2,4.9,4.2,4.6,3.5,3.6,3.6,4.9,4.1,4.7,1181,17,17,6141,11.3292,54.8275,51.29999999999999,70.5,110.75,199.86666666666667,242.46666666666667,229.7333333333333,206.0666666666667,214.63333333333333,165.83333333333334,77.36666666666667,57.5,35.9
1195,1195,1182,"POLYGON ((1188433.434877821 7336684.861747535, 1188433.434877821 7346684.861747535, 1178433.434877821 7346684.861747535, 1178433.434877821 7336684.861747535, 1188433.434877821 7336684.861747535))",36,36,6124,10.5693,55.0144,-6.699999999999999,-5.8,-3.95,-2.5,1.5,8.2,6.9,6.4,6.6,3.3,-1.6,-3.2,1182,44,44,6124,10.5693,55.0144,8.4,7.0,11.3,14.9,24.0,25.7,24.8,25.6,20.3,16.9,12.7,8.4,1187,1182,18,18,6124,10.5693,55.0144,4.1,4.5,4.2,4.9,4.2,4.6,3.5,3.6,3.6,4.9,4.1,4.7,1182,17,17,6141,11.3292,54.8275,51.29999999999999,70.5,110.75,199.86666666666667,242.46666666666667,229.7333333333333,206.0666666666667,214.63333333333333,165.83333333333334,77.36666666666667,57.5,35.9
1196,1196,1183,"POLYGON ((1188433.434877821 7346684.861747535, 1188433.434877821 7356684.861747535, 1178433.434877821 7356684.861747535, 1178433.434877821 7346684.861747535, 1188433.434877821 7346684.861747535))",36,36,6124,10.5693,55.0144,-6.699999999999999,-5.8,-3.95,-2.5,1.5,8.2,6.9,6.4,6.6,3.3,-1.6,-3.2,1183,44,44,6124,10.5693,55.0144,8.4,7.0,11.3,14.9,24.0,25.7,24.8,25.6,20.3,16.9,12.7,8.4,1188,1183,18,18,6124,10.5693,55.0144,4.1,4.5,4.2,4.9,4.2,4.6,3.5,3.6,3.6,4.9,4.1,4.7,1183,2,2,6126,10.4398,55.3088,54.56666666666666,73.2,109.475,190.46666666666667,235.76666666666665,221.4,205.9333333333333,216.16666666666663,167.0,80.10000000000001,66.03333333333333,43.6
1197,1197,1184,"POLYGON ((1188433.434877821 7356684.861747535, 1188433.434877821 7366684.861747535, 1178433.434877821 7366684.861747535, 1178433.434877821 7356684.861747535, 1188433.434877821 7356684.861747535))",36,36,6124,10.5693,55.0144,-6.699999999999999,-5.8,-3.95,-2.5,1.5,8.2,6.9,6.4,6.6,3.3,-1.6,-3.2,1184,44,44,6124,10.5693,55.0144,8.4,7.0,11.3,14.9,24.0,25.7,24.8,25.6,20.3,16.9,12.7,8.4,1189,1184,18,18,6124,10.5693,55.0144,4.1,4.5,4.2,4.9,4.2,4.6,3.5,3.6,3.6,4.9,4.1,4.7,1184,2,2,6126,10.4398,55.3088,54.56666666666666,73.2,109.475,190.46666666666667,235.76666666666665,221.4,205.9333333333333,216.16666666666663,167.0,80.10000000000001,66.03333333333333,43.6
1198,1198,1185,"POLYGON ((1188433.434877821 7366684.861747535, 1188433.434877821 7376684.861747535, 1178433.434877821 7376684.861747535, 1178433.434877821 7366684.861747535, 1188433.434877821 7366684.861747535))",36,36,6124,10.5693,55.0144,-6.699999999999999,-5.8,-3.95,-2.5,1.5,8.2,6.9,6.4,6.6,3.3,-1.6,-3.2,1185,44,44,6124,10.5693,55.0144,8.4,7.0,11.3,14.9,24.0,25.7,24.8,25.6,20.3,16.9,12.7,8.4,1190,1185,18,18,6124,10.5693,55.0144,4.1,4.5,4.2,4.9,4.2,4.6,3.5,3.6,3.6,4.9,4.1,4.7,1185,2,2,6126,10.4398,55.3088,54.56666666666666,73.2,109.475,190.46666666666667,235.76666666666665,221.4,205.9333333333333,216.16666666666663,167.0,80.10000000000001,66.03333333333333,43.6
1199,1199,1186,"POLYGON ((1188433.434877821 7376684.861747535, 1188433.434877821 7386684.861747535, 1178433.434877821 7386684.861747535, 1178433.434877821 7376684.861747535, 1188433.434877821 7376684.861747535))",36,36,6124,10.5693,55.0144,-6.699999999999999,-5.8,-3.95,-2.5,1.5,8.2,6.9,6.4,6.6,3.3,-1.6,-3.2,1186,44,44,6124,10.5693,55.0144,8.4,7.0,11.3,14.9,24.0,25.7,24.8,25.6,20.3,16.9,12.7,8.4,1191,1186,18,18,6124,10.5693,55.0144,4.1,4.5,4.2,4.9,4.2,4.6,3.5,3.6,3.6,4.9,4.1,4.7,1186,2,2,6126,10.4398,55.3088,54.56666666666666,73.2,109.475,190.46666666666667,235.76666666666665,221.4,205.9333333333333,216.16666666666663,167.0,80.10000000000001,66.03333333333333,43.6
1200,1200,1187,"POLYGON ((1188433.434877821 7386684.861747535, 1188433.434877821 7396684.861747535, 1178433.434877821 7396684.861747535, 1178433.434877821 7386684.861747535, 1188433.434877821 7386684.861747535))",36,36,6124,10.5693,55.0144,-6.699999999999999,-5.8,-3.95,-2.5,1.5,8.2,6.9,6.4,6.6,3.3,-1.6,-3.2,1187,44,44,6124,10.5693,55.0144,8.4,7.0,11.3,14.9,24.0,25.7,24.8,25.6,20.3,16.9,12.7,8.4,1192,1187,18,18,6124,10.5693,55.0144,4.1,4.5,4.2,4.9,4.2,4.6,3.5,3.6,3.6,4.9,4.1,4.7,1187,2,2,6126,10.4398,55.3088,54.56666666666666,73.2,109.475,190.46666666666667,235.76666666666665,221.4,205.9333333333333,216.16666666666663,167.0,80.10000000000001,66.03333333333333,43.6
1201,1201,1211,"POLYGON ((1198433.434877821 7336684.861747535, 1198433.434877821 7346684.861747535, 1188433.434877821 7346684.861747535, 1188433.434877821 7336684.861747535, 1198433.434877821 7336684.861747535))",36,36,6124,10.5693,55.0144,-6.699999999999999,-5.8,-3.95,-2.5,1.5,8.2,6.9,6.4,6.6,3.3,-1.6,-3.2,1211,44,44,6124,10.5693,55.0144,8.4,7.0,11.3,14.9,24.0,25.7,24.8,25.6,20.3,16.9,12.7,8.4,1193,1211,18,18,6124,10.5693,55.0144,4.1,4.5,4.2,4.9,4.2,4.6,3.5,3.6,3.6,4.9,4.1,4.7,1211,17,17,6141,11.3292,54.8275,51.29999999999999,70.5,110.75,199.86666666666667,242.46666666666667,229.7333333333333,206.0666666666667,214.63333333333333,165.83333333333334,77.36666666666667,57.5,35.9
1202,1202,1212,"POLYGON ((1198433.434877821 7346684.861747535, 1198433.434877821 7356684.861747535, 1188433.434877821 7356684.861747535, 1188433.434877821 7346684.861747535, 1198433.434877821 7346684.861747535))",36,36,6124,10.5693,55.0144,-6.699999999999999,-5.8,-3.95,-2.5,1.5,8.2,6.9,6.4,6.6,3.3,-1.6,-3.2,1212,44,44,6124,10.5693,55.0144,8.4,7.0,11.3,14.9,24.0,25.7,24.8,25.6,20.3,16.9,12.7,8.4,1194,1212,18,18,6124,10.5693,55.0144,4.1,4.5,4.2,4.9,4.2,4.6,3.5,3.6,3.6,4.9,4.1,4.7,1212,17,17,6141,11.3292,54.8275,51.29999999999999,70.5,110.75,199.86666666666667,242.46666666666667,229.7333333333333,206.0666666666667,214.63333333333333,165.83333333333334,77.36666666666667,57.5,35.9
1203,1203,1213,"POLYGON ((1198433.434877821 7356684.861747535, 1198433.434877821 7366684.861747535, 1188433.434877821 7366684.861747535, 1188433.434877821 7356684.861747535, 1198433.434877821 7356684.861747535))",36,36,6124,10.5693,55.0144,-6.699999999999999,-5.8,-3.95,-2.5,1.5,8.2,6.9,6.4,6.6,3.3,-1.6,-3.2,1213,44,44,6124,10.5693,55.0144,8.4,7.0,11.3,14.9,24.0,25.7,24.8,25.6,20.3,16.9,12.7,8.4,1195,1213,18,18,6124,10.5693,55.0144,4.1,4.5,4.2,4.9,4.2,4.6,3.5,3.6,3.6,4.9,4.1,4.7,1213,2,2,6126,10.4398,55.3088,54.56666666666666,73.2,109.475,190.46666666666667,235.76666666666665,221.4,205.9333333333333,216.16666666666663,167.0,80.10000000000001,66.03333333333333,43.6
1204,1204,1214,"POLYGON ((1198433.434877821 7366684.861747535, 1198433.434877821 7376684.861747535, 1188433.434877821 7376684.861747535, 1188433.434877821 7366684.861747535, 1198433.434877821 7366684.861747535))",36,36,6124,10.5693,55.0144,-6.699999999999999,-5.8,-3.95,-2.5,1.5,8.2,6.9,6.4,6.6,3.3,-1.6,-3.2,1214,44,44,6124,10.5693,55.0144,8.4,7.0,11.3,14.9,24.0,25.7,24.8,25.6,20.3,16.9,12.7,8.4,1196,1214,18,18,6124,10.5693,55.0144,4.1,4.5,4.2,4.9,4.2,4.6,3.5,3.6,3.6,4.9,4.1,4.7,1214,2,2,6126,10.4398,55.3088,54.56666666666666,73.2,109.475,190.46666666666667,235.76666666666665,221.4,205.9333333333333,216.16666666666663,167.0,80.10000000000001,66.03333333333333,43.6
