,geometry,Salix caprea,Salix viminalis,Arum italicum,Torilis japonica,Typha latifolia,Viola palustris,Carex flava,Corynephorus canescens,Cotoneaster divaricatus,Dactylorhiza fuchsii
1501,"POLYGON ((1338433.434877821 7476684.861747535, 1338433.434877821 7486684.861747535, 1328433.434877821 7486684.861747535, 1328433.434877821 7476684.861747535, 1338433.434877821 7476684.861747535))",False,False,False,False,False,False,False,False,False,False
1502,"POLYGON ((1338433.434877821 7486684.861747535, 1338433.434877821 7496684.861747535, 1328433.434877821 7496684.861747535, 1328433.434877821 7486684.861747535, 1338433.434877821 7486684.861747535))",False,False,False,False,False,False,False,False,False,False
1503,"POLYGON ((1338433.434877821 7496684.861747535, 1338433.434877821 7506684.861747535, 1328433.434877821 7506684.861747535, 1328433.434877821 7496684.861747535, 1338433.434877821 7496684.861747535))",False,False,False,False,False,False,False,False,False,False
1504,"POLYGON ((1338433.434877821 7506684.861747535, 1338433.434877821 7516684.861747535, 1328433.434877821 7516684.861747535, 1328433.434877821 7506684.861747535, 1338433.434877821 7506684.861747535))",False,False,False,False,False,False,False,False,False,False
1505,"POLYGON ((1338433.434877821 7516684.861747535, 1338433.434877821 7526684.861747535, 1328433.434877821 7526684.861747535, 1328433.434877821 7516684.861747535, 1338433.434877821 7516684.861747535))",False,False,False,False,False,False,False,False,False,False
1506,"POLYGON ((1338433.434877821 7526684.861747535, 1338433.434877821 7536684.861747535, 1328433.434877821 7536684.861747535, 1328433.434877821 7526684.861747535, 1338433.434877821 7526684.861747535))",False,False,False,False,False,False,False,False,False,False
1507,"POLYGON ((1338433.434877821 7536684.861747535, 1338433.434877821 7546684.861747535, 1328433.434877821 7546684.861747535, 1328433.434877821 7536684.861747535, 1338433.434877821 7536684.861747535))",False,False,False,False,False,False,False,False,False,False
1508,"POLYGON ((1338433.434877821 7546684.861747535, 1338433.434877821 7556684.861747535, 1328433.434877821 7556684.861747535, 1328433.434877821 7546684.861747535, 1338433.434877821 7546684.861747535))",False,False,False,False,False,False,False,False,False,False
1509,"POLYGON ((1338433.434877821 7556684.861747535, 1338433.434877821 7566684.861747535, 1328433.434877821 7566684.861747535, 1328433.434877821 7556684.861747535, 1338433.434877821 7556684.861747535))",False,False,False,False,False,False,False,False,False,False
1510,"POLYGON ((1348433.434877821 7306684.861747535, 1348433.434877821 7316684.861747535, 1338433.434877821 7316684.861747535, 1338433.434877821 7306684.861747535, 1348433.434877821 7306684.861747535))",False,False,False,False,False,False,False,False,False,False
1511,"POLYGON ((1348433.434877821 7316684.861747535, 1348433.434877821 7326684.861747535, 1338433.434877821 7326684.861747535, 1338433.434877821 7316684.861747535, 1348433.434877821 7316684.861747535))",False,False,False,False,False,False,False,False,False,False
1512,"POLYGON ((1348433.434877821 7326684.861747535, 1348433.434877821 7336684.861747535, 1338433.434877821 7336684.861747535, 1338433.434877821 7326684.861747535, 1348433.434877821 7326684.861747535))",False,False,False,False,False,False,False,False,False,False
1513,"POLYGON ((1348433.434877821 7336684.861747535, 1348433.434877821 7346684.861747535, 1338433.434877821 7346684.861747535, 1338433.434877821 7336684.861747535, 1348433.434877821 7336684.861747535))",False,False,False,False,False,False,False,False,False,False
1514,"POLYGON ((1348433.434877821 7346684.861747535, 1348433.434877821 7356684.861747535, 1338433.434877821 7356684.861747535, 1338433.434877821 7346684.861747535, 1348433.434877821 7346684.861747535))",False,False,False,False,False,False,False,False,False,False
1515,"POLYGON ((1348433.434877821 7356684.861747535, 1348433.434877821 7366684.861747535, 1338433.434877821 7366684.861747535, 1338433.434877821 7356684.861747535, 1348433.434877821 7356684.861747535))",False,False,False,False,False,False,False,False,False,False
1516,"POLYGON ((1348433.434877821 7366684.861747535, 1348433.434877821 7376684.861747535, 1338433.434877821 7376684.861747535, 1338433.434877821 7366684.861747535, 1348433.434877821 7366684.861747535))",False,False,False,False,False,False,False,False,False,False
1517,"POLYGON ((1348433.434877821 7376684.861747535, 1348433.434877821 7386684.861747535, 1338433.434877821 7386684.861747535, 1338433.434877821 7376684.861747535, 1348433.434877821 7376684.861747535))",False,False,False,False,False,False,False,False,False,False
1518,"POLYGON ((1348433.434877821 7386684.861747535, 1348433.434877821 7396684.861747535, 1338433.434877821 7396684.861747535, 1338433.434877821 7386684.861747535, 1348433.434877821 7386684.861747535))",False,False,False,False,False,False,False,False,False,False
1519,"POLYGON ((1348433.434877821 7396684.861747535, 1348433.434877821 7406684.861747535, 1338433.434877821 7406684.861747535, 1338433.434877821 7396684.861747535, 1348433.434877821 7396684.861747535))",False,False,False,False,False,False,False,False,False,False
1520,"POLYGON ((1348433.434877821 7406684.861747535, 1348433.434877821 7416684.861747535, 1338433.434877821 7416684.861747535, 1338433.434877821 7406684.861747535, 1348433.434877821 7406684.861747535))",False,False,False,False,False,False,False,False,False,False
1521,"POLYGON ((1348433.434877821 7416684.861747535, 1348433.434877821 7426684.861747535, 1338433.434877821 7426684.861747535, 1338433.434877821 7416684.861747535, 1348433.434877821 7416684.861747535))",False,False,False,False,False,False,False,False,False,False
1522,"POLYGON ((1348433.434877821 7426684.861747535, 1348433.434877821 7436684.861747535, 1338433.434877821 7436684.861747535, 1338433.434877821 7426684.861747535, 1348433.434877821 7426684.861747535))",False,False,False,False,False,False,False,False,False,False
1523,"POLYGON ((1348433.434877821 7436684.861747535, 1348433.434877821 7446684.861747535, 1338433.434877821 7446684.861747535, 1338433.434877821 7436684.861747535, 1348433.434877821 7436684.861747535))",False,False,False,False,False,False,False,False,False,False
1524,"POLYGON ((1348433.434877821 7446684.861747535, 1348433.434877821 7456684.861747535, 1338433.434877821 7456684.861747535, 1338433.434877821 7446684.861747535, 1348433.434877821 7446684.861747535))",False,False,False,False,False,False,False,False,False,False
1525,"POLYGON ((1348433.434877821 7456684.861747535, 1348433.434877821 7466684.861747535, 1338433.434877821 7466684.861747535, 1338433.434877821 7456684.861747535, 1348433.434877821 7456684.861747535))",False,False,False,False,False,False,False,False,False,False
1526,"POLYGON ((1348433.434877821 7466684.861747535, 1348433.434877821 7476684.861747535, 1338433.434877821 7476684.861747535, 1338433.434877821 7466684.861747535, 1348433.434877821 7466684.861747535))",False,False,False,False,False,False,False,False,False,False
1527,"POLYGON ((1348433.434877821 7476684.861747535, 1348433.434877821 7486684.861747535, 1338433.434877821 7486684.861747535, 1338433.434877821 7476684.861747535, 1348433.434877821 7476684.861747535))",False,False,False,False,False,False,False,False,False,False
1528,"POLYGON ((1348433.434877821 7486684.861747535, 1348433.434877821 7496684.861747535, 1338433.434877821 7496684.861747535, 1338433.434877821 7486684.861747535, 1348433.434877821 7486684.861747535))",False,False,False,False,False,False,False,False,False,False
1529,"POLYGON ((1348433.434877821 7496684.861747535, 1348433.434877821 7506684.861747535, 1338433.434877821 7506684.861747535, 1338433.434877821 7496684.861747535, 1348433.434877821 7496684.861747535))",False,False,False,False,False,False,False,False,False,False
1530,"POLYGON ((1348433.434877821 7506684.861747535, 1348433.434877821 7516684.861747535, 1338433.434877821 7516684.861747535, 1338433.434877821 7506684.861747535, 1348433.434877821 7506684.861747535))",False,False,False,False,False,False,False,False,False,False
1531,"POLYGON ((1348433.434877821 7516684.861747535, 1348433.434877821 7526684.861747535, 1338433.434877821 7526684.861747535, 1338433.434877821 7516684.861747535, 1348433.434877821 7516684.861747535))",False,False,False,False,False,False,False,False,False,False
1532,"POLYGON ((1348433.434877821 7526684.861747535, 1348433.434877821 7536684.861747535, 1338433.434877821 7536684.861747535, 1338433.434877821 7526684.861747535, 1348433.434877821 7526684.861747535))",False,False,False,False,False,False,False,False,False,False
1533,"POLYGON ((1348433.434877821 7536684.861747535, 1348433.434877821 7546684.861747535, 1338433.434877821 7546684.861747535, 1338433.434877821 7536684.861747535, 1348433.434877821 7536684.861747535))",False,False,False,False,False,False,False,False,False,False
1534,"POLYGON ((1348433.434877821 7546684.861747535, 1348433.434877821 7556684.861747535, 1338433.434877821 7556684.861747535, 1338433.434877821 7546684.861747535, 1348433.434877821 7546684.861747535))",False,False,False,False,False,False,False,False,False,False
1535,"POLYGON ((1348433.434877821 7556684.861747535, 1348433.434877821 7566684.861747535, 1338433.434877821 7566684.861747535, 1338433.434877821 7556684.861747535, 1348433.434877821 7556684.861747535))",False,False,False,False,False,False,False,False,False,False
1536,"POLYGON ((1348433.434877821 7566684.861747535, 1348433.434877821 7576684.861747535, 1338433.434877821 7576684.861747535, 1338433.434877821 7566684.861747535, 1348433.434877821 7566684.861747535))",False,False,False,False,False,False,False,False,False,False
1537,"POLYGON ((1358433.434877821 7316684.861747535, 1358433.434877821 7326684.861747535, 1348433.434877821 7326684.861747535, 1348433.434877821 7316684.861747535, 1358433.434877821 7316684.861747535))",False,False,False,False,False,False,False,False,False,False
1538,"POLYGON ((1358433.434877821 7326684.861747535, 1358433.434877821 7336684.861747535, 1348433.434877821 7336684.861747535, 1348433.434877821 7326684.861747535, 1358433.434877821 7326684.861747535))",False,False,False,False,False,False,False,False,False,False
1539,"POLYGON ((1358433.434877821 7336684.861747535, 1358433.434877821 7346684.861747535, 1348433.434877821 7346684.861747535, 1348433.434877821 7336684.861747535, 1358433.434877821 7336684.861747535))",False,False,False,False,False,False,False,False,False,False
1540,"POLYGON ((1358433.434877821 7346684.861747535, 1358433.434877821 7356684.861747535, 1348433.434877821 7356684.861747535, 1348433.434877821 7346684.861747535, 1358433.434877821 7346684.861747535))",False,False,False,False,False,False,False,False,False,False
1541,"POLYGON ((1358433.434877821 7356684.861747535, 1358433.434877821 7366684.861747535, 1348433.434877821 7366684.861747535, 1348433.434877821 7356684.861747535, 1358433.434877821 7356684.861747535))",False,False,False,False,False,False,False,False,False,False
1542,"POLYGON ((1358433.434877821 7366684.861747535, 1358433.434877821 7376684.861747535, 1348433.434877821 7376684.861747535, 1348433.434877821 7366684.861747535, 1358433.434877821 7366684.861747535))",False,False,False,False,False,False,False,False,False,False
1543,"POLYGON ((1358433.434877821 7376684.861747535, 1358433.434877821 7386684.861747535, 1348433.434877821 7386684.861747535, 1348433.434877821 7376684.861747535, 1358433.434877821 7376684.861747535))",False,False,False,False,False,False,False,False,False,False
1544,"POLYGON ((1358433.434877821 7396684.861747535, 1358433.434877821 7406684.861747535, 1348433.434877821 7406684.861747535, 1348433.434877821 7396684.861747535, 1358433.434877821 7396684.861747535))",False,False,False,False,False,False,False,False,False,False
1545,"POLYGON ((1358433.434877821 7406684.861747535, 1358433.434877821 7416684.861747535, 1348433.434877821 7416684.861747535, 1348433.434877821 7406684.861747535, 1358433.434877821 7406684.861747535))",False,False,False,False,False,False,False,False,False,False
1546,"POLYGON ((1358433.434877821 7416684.861747535, 1358433.434877821 7426684.861747535, 1348433.434877821 7426684.861747535, 1348433.434877821 7416684.861747535, 1358433.434877821 7416684.861747535))",False,False,False,False,False,False,False,False,False,False
1547,"POLYGON ((1358433.434877821 7426684.861747535, 1358433.434877821 7436684.861747535, 1348433.434877821 7436684.861747535, 1348433.434877821 7426684.861747535, 1358433.434877821 7426684.861747535))",False,False,False,False,False,False,False,False,False,False
1548,"POLYGON ((1358433.434877821 7436684.861747535, 1358433.434877821 7446684.861747535, 1348433.434877821 7446684.861747535, 1348433.434877821 7436684.861747535, 1358433.434877821 7436684.861747535))",False,False,False,False,False,False,False,False,False,False
1549,"POLYGON ((1358433.434877821 7446684.861747535, 1358433.434877821 7456684.861747535, 1348433.434877821 7456684.861747535, 1348433.434877821 7446684.861747535, 1358433.434877821 7446684.861747535))",False,False,False,False,False,False,False,False,False,False
1550,"POLYGON ((1358433.434877821 7456684.861747535, 1358433.434877821 7466684.861747535, 1348433.434877821 7466684.861747535, 1348433.434877821 7456684.861747535, 1358433.434877821 7456684.861747535))",False,False,False,False,False,False,False,False,False,False
1551,"POLYGON ((1358433.434877821 7466684.861747535, 1358433.434877821 7476684.861747535, 1348433.434877821 7476684.861747535, 1348433.434877821 7466684.861747535, 1358433.434877821 7466684.861747535))",False,False,False,False,False,False,False,False,False,False
1552,"POLYGON ((1358433.434877821 7476684.861747535, 1358433.434877821 7486684.861747535, 1348433.434877821 7486684.861747535, 1348433.434877821 7476684.861747535, 1358433.434877821 7476684.861747535))",False,False,False,False,False,False,False,False,False,False
1553,"POLYGON ((1358433.434877821 7486684.861747535, 1358433.434877821 7496684.861747535, 1348433.434877821 7496684.861747535, 1348433.434877821 7486684.861747535, 1358433.434877821 7486684.861747535))",False,False,False,False,False,False,False,False,False,False
1554,"POLYGON ((1358433.434877821 7496684.861747535, 1358433.434877821 7506684.861747535, 1348433.434877821 7506684.861747535, 1348433.434877821 7496684.861747535, 1358433.434877821 7496684.861747535))",False,False,False,False,False,False,False,False,False,False
1555,"POLYGON ((1358433.434877821 7506684.861747535, 1358433.434877821 7516684.861747535, 1348433.434877821 7516684.861747535, 1348433.434877821 7506684.861747535, 1358433.434877821 7506684.861747535))",False,False,False,False,False,False,False,False,False,False
1556,"POLYGON ((1358433.434877821 7516684.861747535, 1358433.434877821 7526684.861747535, 1348433.434877821 7526684.861747535, 1348433.434877821 7516684.861747535, 1358433.434877821 7516684.861747535))",False,False,False,False,False,False,False,False,False,False
1557,"POLYGON ((1358433.434877821 7526684.861747535, 1358433.434877821 7536684.861747535, 1348433.434877821 7536684.861747535, 1348433.434877821 7526684.861747535, 1358433.434877821 7526684.861747535))",False,False,False,False,False,False,False,False,False,False
1558,"POLYGON ((1358433.434877821 7536684.861747535, 1358433.434877821 7546684.861747535, 1348433.434877821 7546684.861747535, 1348433.434877821 7536684.861747535, 1358433.434877821 7536684.861747535))",False,False,False,False,False,False,False,False,False,False
1559,"POLYGON ((1358433.434877821 7546684.861747535, 1358433.434877821 7556684.861747535, 1348433.434877821 7556684.861747535, 1348433.434877821 7546684.861747535, 1358433.434877821 7546684.861747535))",False,False,False,False,False,False,False,False,False,False
1560,"POLYGON ((1358433.434877821 7556684.861747535, 1358433.434877821 7566684.861747535, 1348433.434877821 7566684.861747535, 1348433.434877821 7556684.861747535, 1358433.434877821 7556684.861747535))",False,False,False,False,False,False,False,False,False,False
1561,"POLYGON ((1358433.434877821 7566684.861747535, 1358433.434877821 7576684.861747535, 1348433.434877821 7576684.861747535, 1348433.434877821 7566684.861747535, 1358433.434877821 7566684.861747535))",False,False,False,False,False,False,False,False,False,False
1562,"POLYGON ((1358433.434877821 7576684.861747535, 1358433.434877821 7586684.861747535, 1348433.434877821 7586684.861747535, 1348433.434877821 7576684.861747535, 1358433.434877821 7576684.861747535))",False,False,False,False,False,False,False,False,False,False
1563,"POLYGON ((1368433.434877821 7336684.861747535, 1368433.434877821 7346684.861747535, 1358433.434877821 7346684.861747535, 1358433.434877821 7336684.861747535, 1368433.434877821 7336684.861747535))",False,False,False,False,False,False,False,False,False,False
1564,"POLYGON ((1368433.434877821 7346684.861747535, 1368433.434877821 7356684.861747535, 1358433.434877821 7356684.861747535, 1358433.434877821 7346684.861747535, 1368433.434877821 7346684.861747535))",False,False,False,False,False,False,False,False,False,False
1565,"POLYGON ((1368433.434877821 7366684.861747535, 1368433.434877821 7376684.861747535, 1358433.434877821 7376684.861747535, 1358433.434877821 7366684.861747535, 1368433.434877821 7366684.861747535))",False,False,False,False,False,False,False,False,False,False
1566,"POLYGON ((1368433.434877821 7396684.861747535, 1368433.434877821 7406684.861747535, 1358433.434877821 7406684.861747535, 1358433.434877821 7396684.861747535, 1368433.434877821 7396684.861747535))",False,False,False,False,False,False,False,False,False,False
1567,"POLYGON ((1368433.434877821 7406684.861747535, 1368433.434877821 7416684.861747535, 1358433.434877821 7416684.861747535, 1358433.434877821 7406684.861747535, 1368433.434877821 7406684.861747535))",False,False,False,False,False,False,False,False,False,False
1568,"POLYGON ((1368433.434877821 7416684.861747535, 1368433.434877821 7426684.861747535, 1358433.434877821 7426684.861747535, 1358433.434877821 7416684.861747535, 1368433.434877821 7416684.861747535))",False,False,False,False,False,False,False,False,False,False
1569,"POLYGON ((1368433.434877821 7426684.861747535, 1368433.434877821 7436684.861747535, 1358433.434877821 7436684.861747535, 1358433.434877821 7426684.861747535, 1368433.434877821 7426684.861747535))",False,False,False,False,False,False,False,False,False,False
1570,"POLYGON ((1368433.434877821 7436684.861747535, 1368433.434877821 7446684.861747535, 1358433.434877821 7446684.861747535, 1358433.434877821 7436684.861747535, 1368433.434877821 7436684.861747535))",False,False,False,False,False,False,False,False,False,False
1571,"POLYGON ((1368433.434877821 7446684.861747535, 1368433.434877821 7456684.861747535, 1358433.434877821 7456684.861747535, 1358433.434877821 7446684.861747535, 1368433.434877821 7446684.861747535))",False,False,False,False,False,False,False,False,False,False
1572,"POLYGON ((1368433.434877821 7456684.861747535, 1368433.434877821 7466684.861747535, 1358433.434877821 7466684.861747535, 1358433.434877821 7456684.861747535, 1368433.434877821 7456684.861747535))",False,False,False,False,False,False,False,False,False,False
1573,"POLYGON ((1368433.434877821 7466684.861747535, 1368433.434877821 7476684.861747535, 1358433.434877821 7476684.861747535, 1358433.434877821 7466684.861747535, 1368433.434877821 7466684.861747535))",False,False,False,False,False,False,False,False,False,False
1574,"POLYGON ((1368433.434877821 7476684.861747535, 1368433.434877821 7486684.861747535, 1358433.434877821 7486684.861747535, 1358433.434877821 7476684.861747535, 1368433.434877821 7476684.861747535))",False,False,False,False,False,False,False,False,False,False
1575,"POLYGON ((1368433.434877821 7486684.861747535, 1368433.434877821 7496684.861747535, 1358433.434877821 7496684.861747535, 1358433.434877821 7486684.861747535, 1368433.434877821 7486684.861747535))",False,False,False,False,False,False,False,False,False,False
1576,"POLYGON ((1368433.434877821 7496684.861747535, 1368433.434877821 7506684.861747535, 1358433.434877821 7506684.861747535, 1358433.434877821 7496684.861747535, 1368433.434877821 7496684.861747535))",False,False,False,False,False,False,False,False,False,False
1577,"POLYGON ((1368433.434877821 7506684.861747535, 1368433.434877821 7516684.861747535, 1358433.434877821 7516684.861747535, 1358433.434877821 7506684.861747535, 1368433.434877821 7506684.861747535))",False,False,False,False,False,False,False,False,False,False
1578,"POLYGON ((1368433.434877821 7516684.861747535, 1368433.434877821 7526684.861747535, 1358433.434877821 7526684.861747535, 1358433.434877821 7516684.861747535, 1368433.434877821 7516684.861747535))",False,False,False,False,False,False,False,False,False,False
1579,"POLYGON ((1368433.434877821 7526684.861747535, 1368433.434877821 7536684.861747535, 1358433.434877821 7536684.861747535, 1358433.434877821 7526684.861747535, 1368433.434877821 7526684.861747535))",False,False,False,False,False,False,False,False,False,False
1580,"POLYGON ((1368433.434877821 7536684.861747535, 1368433.434877821 7546684.861747535, 1358433.434877821 7546684.861747535, 1358433.434877821 7536684.861747535, 1368433.434877821 7536684.861747535))",False,False,False,False,False,False,False,False,False,False
1581,"POLYGON ((1368433.434877821 7546684.861747535, 1368433.434877821 7556684.861747535, 1358433.434877821 7556684.861747535, 1358433.434877821 7546684.861747535, 1368433.434877821 7546684.861747535))",False,False,False,False,False,False,False,False,False,False
1582,"POLYGON ((1368433.434877821 7556684.861747535, 1368433.434877821 7566684.861747535, 1358433.434877821 7566684.861747535, 1358433.434877821 7556684.861747535, 1368433.434877821 7556684.861747535))",False,False,False,False,False,False,False,False,False,False
1583,"POLYGON ((1368433.434877821 7566684.861747535, 1368433.434877821 7576684.861747535, 1358433.434877821 7576684.861747535, 1358433.434877821 7566684.861747535, 1368433.434877821 7566684.861747535))",False,False,False,False,False,False,False,False,False,False
1584,"POLYGON ((1368433.434877821 7576684.861747535, 1368433.434877821 7586684.861747535, 1358433.434877821 7586684.861747535, 1358433.434877821 7576684.861747535, 1368433.434877821 7576684.861747535))",False,False,False,False,False,False,False,False,False,False
1585,"POLYGON ((1378433.434877821 7356684.861747535, 1378433.434877821 7366684.861747535, 1368433.434877821 7366684.861747535, 1368433.434877821 7356684.861747535, 1378433.434877821 7356684.861747535))",False,False,False,False,False,False,False,False,False,False
1586,"POLYGON ((1378433.434877821 7366684.861747535, 1378433.434877821 7376684.861747535, 1368433.434877821 7376684.861747535, 1368433.434877821 7366684.861747535, 1378433.434877821 7366684.861747535))",False,False,False,False,False,False,False,False,False,False
1587,"POLYGON ((1378433.434877821 7406684.861747535, 1378433.434877821 7416684.861747535, 1368433.434877821 7416684.861747535, 1368433.434877821 7406684.861747535, 1378433.434877821 7406684.861747535))",False,False,False,False,False,False,False,False,False,False
1588,"POLYGON ((1378433.434877821 7416684.861747535, 1378433.434877821 7426684.861747535, 1368433.434877821 7426684.861747535, 1368433.434877821 7416684.861747535, 1378433.434877821 7416684.861747535))",False,False,False,False,False,False,False,False,False,False
1589,"POLYGON ((1378433.434877821 7426684.861747535, 1378433.434877821 7436684.861747535, 1368433.434877821 7436684.861747535, 1368433.434877821 7426684.861747535, 1378433.434877821 7426684.861747535))",False,False,False,False,False,False,False,False,False,False
1590,"POLYGON ((1378433.434877821 7436684.861747535, 1378433.434877821 7446684.861747535, 1368433.434877821 7446684.861747535, 1368433.434877821 7436684.861747535, 1378433.434877821 7436684.861747535))",False,False,False,False,False,False,False,False,False,False
1591,"POLYGON ((1378433.434877821 7466684.861747535, 1378433.434877821 7476684.861747535, 1368433.434877821 7476684.861747535, 1368433.434877821 7466684.861747535, 1378433.434877821 7466684.861747535))",False,False,False,False,False,False,False,False,False,False
1592,"POLYGON ((1378433.434877821 7476684.861747535, 1378433.434877821 7486684.861747535, 1368433.434877821 7486684.861747535, 1368433.434877821 7476684.861747535, 1378433.434877821 7476684.861747535))",False,False,False,False,False,False,False,False,False,False
1593,"POLYGON ((1378433.434877821 7486684.861747535, 1378433.434877821 7496684.861747535, 1368433.434877821 7496684.861747535, 1368433.434877821 7486684.861747535, 1378433.434877821 7486684.861747535))",False,False,False,False,False,False,False,False,False,False
1594,"POLYGON ((1378433.434877821 7496684.861747535, 1378433.434877821 7506684.861747535, 1368433.434877821 7506684.861747535, 1368433.434877821 7496684.861747535, 1378433.434877821 7496684.861747535))",False,False,False,False,False,False,False,False,False,False
1595,"POLYGON ((1378433.434877821 7506684.861747535, 1378433.434877821 7516684.861747535, 1368433.434877821 7516684.861747535, 1368433.434877821 7506684.861747535, 1378433.434877821 7506684.861747535))",False,False,False,False,False,False,False,False,False,False
1596,"POLYGON ((1378433.434877821 7516684.861747535, 1378433.434877821 7526684.861747535, 1368433.434877821 7526684.861747535, 1368433.434877821 7516684.861747535, 1378433.434877821 7516684.861747535))",False,False,False,False,False,False,False,False,False,False
1597,"POLYGON ((1378433.434877821 7526684.861747535, 1378433.434877821 7536684.861747535, 1368433.434877821 7536684.861747535, 1368433.434877821 7526684.861747535, 1378433.434877821 7526684.861747535))",False,False,False,False,False,False,False,False,False,False
1598,"POLYGON ((1378433.434877821 7536684.861747535, 1378433.434877821 7546684.861747535, 1368433.434877821 7546684.861747535, 1368433.434877821 7536684.861747535, 1378433.434877821 7536684.861747535))",False,False,False,False,False,False,False,False,False,False
1599,"POLYGON ((1378433.434877821 7546684.861747535, 1378433.434877821 7556684.861747535, 1368433.434877821 7556684.861747535, 1368433.434877821 7546684.861747535, 1378433.434877821 7546684.861747535))",False,False,False,False,False,False,False,False,False,False
1600,"POLYGON ((1378433.434877821 7556684.861747535, 1378433.434877821 7566684.861747535, 1368433.434877821 7566684.861747535, 1368433.434877821 7556684.861747535, 1378433.434877821 7556684.861747535))",False,False,False,False,False,False,False,False,False,False
1601,"POLYGON ((1378433.434877821 7566684.861747535, 1378433.434877821 7576684.861747535, 1368433.434877821 7576684.861747535, 1368433.434877821 7566684.861747535, 1378433.434877821 7566684.861747535))",False,False,False,False,False,False,False,False,False,False
1602,"POLYGON ((1378433.434877821 7576684.861747535, 1378433.434877821 7586684.861747535, 1368433.434877821 7586684.861747535, 1368433.434877821 7576684.861747535, 1378433.434877821 7576684.861747535))",False,False,False,False,False,False,False,False,False,False
1603,"POLYGON ((1388433.434877821 7346684.861747535, 1388433.434877821 7356684.861747535, 1378433.434877821 7356684.861747535, 1378433.434877821 7346684.861747535, 1388433.434877821 7346684.861747535))",False,False,False,False,False,False,False,False,False,False
1604,"POLYGON ((1388433.434877821 7356684.861747535, 1388433.434877821 7366684.861747535, 1378433.434877821 7366684.861747535, 1378433.434877821 7356684.861747535, 1388433.434877821 7356684.861747535))",False,False,False,False,False,False,False,False,False,False
1605,"POLYGON ((1388433.434877821 7366684.861747535, 1388433.434877821 7376684.861747535, 1378433.434877821 7376684.861747535, 1378433.434877821 7366684.861747535, 1388433.434877821 7366684.861747535))",False,False,False,False,False,False,False,False,False,False
1606,"POLYGON ((1388433.434877821 7406684.861747535, 1388433.434877821 7416684.861747535, 1378433.434877821 7416684.861747535, 1378433.434877821 7406684.861747535, 1388433.434877821 7406684.861747535))",False,False,False,False,False,False,False,False,False,False
1607,"POLYGON ((1388433.434877821 7416684.861747535, 1388433.434877821 7426684.861747535, 1378433.434877821 7426684.861747535, 1378433.434877821 7416684.861747535, 1388433.434877821 7416684.861747535))",False,False,False,False,False,False,False,False,False,False
1608,"POLYGON ((1388433.434877821 7426684.861747535, 1388433.434877821 7436684.861747535, 1378433.434877821 7436684.861747535, 1378433.434877821 7426684.861747535, 1388433.434877821 7426684.861747535))",False,False,False,False,False,False,False,False,False,False
1609,"POLYGON ((1388433.434877821 7436684.861747535, 1388433.434877821 7446684.861747535, 1378433.434877821 7446684.861747535, 1378433.434877821 7436684.861747535, 1388433.434877821 7436684.861747535))",False,False,False,False,False,False,False,False,False,False
1610,"POLYGON ((1388433.434877821 7476684.861747535, 1388433.434877821 7486684.861747535, 1378433.434877821 7486684.861747535, 1378433.434877821 7476684.861747535, 1388433.434877821 7476684.861747535))",False,False,False,False,False,False,False,False,False,False
1611,"POLYGON ((1388433.434877821 7486684.861747535, 1388433.434877821 7496684.861747535, 1378433.434877821 7496684.861747535, 1378433.434877821 7486684.861747535, 1388433.434877821 7486684.861747535))",False,False,False,False,False,False,False,False,False,False
1612,"POLYGON ((1388433.434877821 7496684.861747535, 1388433.434877821 7506684.861747535, 1378433.434877821 7506684.861747535, 1378433.434877821 7496684.861747535, 1388433.434877821 7496684.861747535))",False,False,False,False,False,False,False,False,False,False
1613,"POLYGON ((1388433.434877821 7506684.861747535, 1388433.434877821 7516684.861747535, 1378433.434877821 7516684.861747535, 1378433.434877821 7506684.861747535, 1388433.434877821 7506684.861747535))",False,False,False,False,False,False,False,False,False,False
1614,"POLYGON ((1388433.434877821 7516684.861747535, 1388433.434877821 7526684.861747535, 1378433.434877821 7526684.861747535, 1378433.434877821 7516684.861747535, 1388433.434877821 7516684.861747535))",False,False,False,False,False,False,False,False,False,False
1615,"POLYGON ((1388433.434877821 7526684.861747535, 1388433.434877821 7536684.861747535, 1378433.434877821 7536684.861747535, 1378433.434877821 7526684.861747535, 1388433.434877821 7526684.861747535))",False,False,False,False,False,False,False,False,False,False
1616,"POLYGON ((1388433.434877821 7536684.861747535, 1388433.434877821 7546684.861747535, 1378433.434877821 7546684.861747535, 1378433.434877821 7536684.861747535, 1388433.434877821 7536684.861747535))",False,False,False,False,False,False,False,False,False,False
1617,"POLYGON ((1388433.434877821 7546684.861747535, 1388433.434877821 7556684.861747535, 1378433.434877821 7556684.861747535, 1378433.434877821 7546684.861747535, 1388433.434877821 7546684.861747535))",False,False,False,False,False,False,False,False,False,False
1618,"POLYGON ((1388433.434877821 7556684.861747535, 1388433.434877821 7566684.861747535, 1378433.434877821 7566684.861747535, 1378433.434877821 7556684.861747535, 1388433.434877821 7556684.861747535))",False,False,False,False,False,False,False,False,False,False
1619,"POLYGON ((1388433.434877821 7566684.861747535, 1388433.434877821 7576684.861747535, 1378433.434877821 7576684.861747535, 1378433.434877821 7566684.861747535, 1388433.434877821 7566684.861747535))",False,False,False,False,False,False,False,False,False,False
