,geometry,index_right,Unnamed: 0,stationId,x,y,sunJanuary,sunFebruary,sunMarch,sunApril,sunMay,sunJune,sunJuly,sunAugust,sunSeptember,sunOctober,sunNovember,sunDecember
1490,"POLYGON ((1338433.434877821 7366684.861747535, 1338433.434877821 7376684.861747535, 1328433.434877821 7376684.861747535, 1328433.434877821 7366684.861747535, 1338433.434877821 7366684.861747535))",4,4,6174,12.149,55.3955,46.866666666666674,68.1,104.1,176.93333333333337,251.46666666666667,224.16666666666663,199.7,223.33333333333331,157.86666666666665,70.2,57.06666666666666,41.06666666666667
1491,"POLYGON ((1338433.434877821 7376684.861747535, 1338433.434877821 7386684.861747535, 1328433.434877821 7386684.861747535, 1328433.434877821 7376684.861747535, 1338433.434877821 7376684.861747535))",4,4,6174,12.149,55.3955,46.866666666666674,68.1,104.1,176.93333333333337,251.46666666666667,224.16666666666663,199.7,223.33333333333331,157.86666666666665,70.2,57.06666666666666,41.06666666666667
1492,"POLYGON ((1338433.434877821 7386684.861747535, 1338433.434877821 7396684.861747535, 1328433.434877821 7396684.861747535, 1328433.434877821 7386684.861747535, 1338433.434877821 7386684.861747535))",4,4,6174,12.149,55.3955,46.866666666666674,68.1,104.1,176.93333333333337,251.46666666666667,224.16666666666663,199.7,223.33333333333331,157.86666666666665,70.2,57.06666666666666,41.06666666666667
1493,"POLYGON ((1338433.434877821 7396684.861747535, 1338433.434877821 7406684.861747535, 1328433.434877821 7406684.861747535, 1328433.434877821 7396684.861747535, 1338433.434877821 7396684.861747535))",4,4,6174,12.149,55.3955,46.866666666666674,68.1,104.1,176.93333333333337,251.46666666666667,224.16666666666663,199.7,223.33333333333331,157.86666666666665,70.2,57.06666666666666,41.06666666666667
1494,"POLYGON ((1338433.434877821 7406684.861747535, 1338433.434877821 7416684.861747535, 1328433.434877821 7416684.861747535, 1328433.434877821 7406684.861747535, 1338433.434877821 7406684.861747535))",4,4,6174,12.149,55.3955,46.866666666666674,68.1,104.1,176.93333333333337,251.46666666666667,224.16666666666663,199.7,223.33333333333331,157.86666666666665,70.2,57.06666666666666,41.06666666666667
1495,"POLYGON ((1338433.434877821 7416684.861747535, 1338433.434877821 7426684.861747535, 1328433.434877821 7426684.861747535, 1328433.434877821 7416684.861747535, 1338433.434877821 7416684.861747535))",4,4,6174,12.149,55.3955,46.866666666666674,68.1,104.1,176.93333333333337,251.46666666666667,224.16666666666663,199.7,223.33333333333331,157.86666666666665,70.2,57.06666666666666,41.06666666666667
1496,"POLYGON ((1338433.434877821 7426684.861747535, 1338433.434877821 7436684.861747535, 1328433.434877821 7436684.861747535, 1328433.434877821 7426684.861747535, 1338433.434877821 7426684.861747535))",4,4,6174,12.149,55.3955,46.866666666666674,68.1,104.1,176.93333333333337,251.46666666666667,224.16666666666663,199.7,223.33333333333331,157.86666666666665,70.2,57.06666666666666,41.06666666666667
1497,"POLYGON ((1338433.434877821 7436684.861747535, 1338433.434877821 7446684.861747535, 1328433.434877821 7446684.861747535, 1328433.434877821 7436684.861747535, 1338433.434877821 7436684.861747535))",4,4,6174,12.149,55.3955,46.866666666666674,68.1,104.1,176.93333333333337,251.46666666666667,224.16666666666663,199.7,223.33333333333331,157.86666666666665,70.2,57.06666666666666,41.06666666666667
1498,"POLYGON ((1338433.434877821 7446684.861747535, 1338433.434877821 7456684.861747535, 1328433.434877821 7456684.861747535, 1328433.434877821 7446684.861747535, 1338433.434877821 7446684.861747535))",4,4,6174,12.149,55.3955,46.866666666666674,68.1,104.1,176.93333333333337,251.46666666666667,224.16666666666663,199.7,223.33333333333331,157.86666666666665,70.2,57.06666666666666,41.06666666666667
1499,"POLYGON ((1338433.434877821 7456684.861747535, 1338433.434877821 7466684.861747535, 1328433.434877821 7466684.861747535, 1328433.434877821 7456684.861747535, 1338433.434877821 7456684.861747535))",4,4,6174,12.149,55.3955,46.866666666666674,68.1,104.1,176.93333333333337,251.46666666666667,224.16666666666663,199.7,223.33333333333331,157.86666666666665,70.2,57.06666666666666,41.06666666666667
1500,"POLYGON ((1338433.434877821 7466684.861747535, 1338433.434877821 7476684.861747535, 1328433.434877821 7476684.861747535, 1328433.434877821 7466684.861747535, 1338433.434877821 7466684.861747535))",4,4,6174,12.149,55.3955,46.866666666666674,68.1,104.1,176.93333333333337,251.46666666666667,224.16666666666663,199.7,223.33333333333331,157.86666666666665,70.2,57.06666666666666,41.06666666666667
1501,"POLYGON ((1338433.434877821 7476684.861747535, 1338433.434877821 7486684.861747535, 1328433.434877821 7486684.861747535, 1328433.434877821 7476684.861747535, 1338433.434877821 7476684.861747535))",4,4,6174,12.149,55.3955,46.866666666666674,68.1,104.1,176.93333333333337,251.46666666666667,224.16666666666663,199.7,223.33333333333331,157.86666666666665,70.2,57.06666666666666,41.06666666666667
1515,"POLYGON ((1348433.434877821 7356684.861747535, 1348433.434877821 7366684.861747535, 1338433.434877821 7366684.861747535, 1338433.434877821 7356684.861747535, 1348433.434877821 7356684.861747535))",4,4,6174,12.149,55.3955,46.866666666666674,68.1,104.1,176.93333333333337,251.46666666666667,224.16666666666663,199.7,223.33333333333331,157.86666666666665,70.2,57.06666666666666,41.06666666666667
1516,"POLYGON ((1348433.434877821 7366684.861747535, 1348433.434877821 7376684.861747535, 1338433.434877821 7376684.861747535, 1338433.434877821 7366684.861747535, 1348433.434877821 7366684.861747535))",4,4,6174,12.149,55.3955,46.866666666666674,68.1,104.1,176.93333333333337,251.46666666666667,224.16666666666663,199.7,223.33333333333331,157.86666666666665,70.2,57.06666666666666,41.06666666666667
1517,"POLYGON ((1348433.434877821 7376684.861747535, 1348433.434877821 7386684.861747535, 1338433.434877821 7386684.861747535, 1338433.434877821 7376684.861747535, 1348433.434877821 7376684.861747535))",4,4,6174,12.149,55.3955,46.866666666666674,68.1,104.1,176.93333333333337,251.46666666666667,224.16666666666663,199.7,223.33333333333331,157.86666666666665,70.2,57.06666666666666,41.06666666666667
1518,"POLYGON ((1348433.434877821 7386684.861747535, 1348433.434877821 7396684.861747535, 1338433.434877821 7396684.861747535, 1338433.434877821 7386684.861747535, 1348433.434877821 7386684.861747535))",4,4,6174,12.149,55.3955,46.866666666666674,68.1,104.1,176.93333333333337,251.46666666666667,224.16666666666663,199.7,223.33333333333331,157.86666666666665,70.2,57.06666666666666,41.06666666666667
1519,"POLYGON ((1348433.434877821 7396684.861747535, 1348433.434877821 7406684.861747535, 1338433.434877821 7406684.861747535, 1338433.434877821 7396684.861747535, 1348433.434877821 7396684.861747535))",4,4,6174,12.149,55.3955,46.866666666666674,68.1,104.1,176.93333333333337,251.46666666666667,224.16666666666663,199.7,223.33333333333331,157.86666666666665,70.2,57.06666666666666,41.06666666666667
1520,"POLYGON ((1348433.434877821 7406684.861747535, 1348433.434877821 7416684.861747535, 1338433.434877821 7416684.861747535, 1338433.434877821 7406684.861747535, 1348433.434877821 7406684.861747535))",4,4,6174,12.149,55.3955,46.866666666666674,68.1,104.1,176.93333333333337,251.46666666666667,224.16666666666663,199.7,223.33333333333331,157.86666666666665,70.2,57.06666666666666,41.06666666666667
1521,"POLYGON ((1348433.434877821 7416684.861747535, 1348433.434877821 7426684.861747535, 1338433.434877821 7426684.861747535, 1338433.434877821 7416684.861747535, 1348433.434877821 7416684.861747535))",4,4,6174,12.149,55.3955,46.866666666666674,68.1,104.1,176.93333333333337,251.46666666666667,224.16666666666663,199.7,223.33333333333331,157.86666666666665,70.2,57.06666666666666,41.06666666666667
1522,"POLYGON ((1348433.434877821 7426684.861747535, 1348433.434877821 7436684.861747535, 1338433.434877821 7436684.861747535, 1338433.434877821 7426684.861747535, 1348433.434877821 7426684.861747535))",4,4,6174,12.149,55.3955,46.866666666666674,68.1,104.1,176.93333333333337,251.46666666666667,224.16666666666663,199.7,223.33333333333331,157.86666666666665,70.2,57.06666666666666,41.06666666666667
1523,"POLYGON ((1348433.434877821 7436684.861747535, 1348433.434877821 7446684.861747535, 1338433.434877821 7446684.861747535, 1338433.434877821 7436684.861747535, 1348433.434877821 7436684.861747535))",4,4,6174,12.149,55.3955,46.866666666666674,68.1,104.1,176.93333333333337,251.46666666666667,224.16666666666663,199.7,223.33333333333331,157.86666666666665,70.2,57.06666666666666,41.06666666666667
1524,"POLYGON ((1348433.434877821 7446684.861747535, 1348433.434877821 7456684.861747535, 1338433.434877821 7456684.861747535, 1338433.434877821 7446684.861747535, 1348433.434877821 7446684.861747535))",4,4,6174,12.149,55.3955,46.866666666666674,68.1,104.1,176.93333333333337,251.46666666666667,224.16666666666663,199.7,223.33333333333331,157.86666666666665,70.2,57.06666666666666,41.06666666666667
1525,"POLYGON ((1348433.434877821 7456684.861747535, 1348433.434877821 7466684.861747535, 1338433.434877821 7466684.861747535, 1338433.434877821 7456684.861747535, 1348433.434877821 7456684.861747535))",4,4,6174,12.149,55.3955,46.866666666666674,68.1,104.1,176.93333333333337,251.46666666666667,224.16666666666663,199.7,223.33333333333331,157.86666666666665,70.2,57.06666666666666,41.06666666666667
1526,"POLYGON ((1348433.434877821 7466684.861747535, 1348433.434877821 7476684.861747535, 1338433.434877821 7476684.861747535, 1338433.434877821 7466684.861747535, 1348433.434877821 7466684.861747535))",4,4,6174,12.149,55.3955,46.866666666666674,68.1,104.1,176.93333333333337,251.46666666666667,224.16666666666663,199.7,223.33333333333331,157.86666666666665,70.2,57.06666666666666,41.06666666666667
1527,"POLYGON ((1348433.434877821 7476684.861747535, 1348433.434877821 7486684.861747535, 1338433.434877821 7486684.861747535, 1338433.434877821 7476684.861747535, 1348433.434877821 7476684.861747535))",4,4,6174,12.149,55.3955,46.866666666666674,68.1,104.1,176.93333333333337,251.46666666666667,224.16666666666663,199.7,223.33333333333331,157.86666666666665,70.2,57.06666666666666,41.06666666666667
1541,"POLYGON ((1358433.434877821 7356684.861747535, 1358433.434877821 7366684.861747535, 1348433.434877821 7366684.861747535, 1348433.434877821 7356684.861747535, 1358433.434877821 7356684.861747535))",4,4,6174,12.149,55.3955,46.866666666666674,68.1,104.1,176.93333333333337,251.46666666666667,224.16666666666663,199.7,223.33333333333331,157.86666666666665,70.2,57.06666666666666,41.06666666666667
1542,"POLYGON ((1358433.434877821 7366684.861747535, 1358433.434877821 7376684.861747535, 1348433.434877821 7376684.861747535, 1348433.434877821 7366684.861747535, 1358433.434877821 7366684.861747535))",4,4,6174,12.149,55.3955,46.866666666666674,68.1,104.1,176.93333333333337,251.46666666666667,224.16666666666663,199.7,223.33333333333331,157.86666666666665,70.2,57.06666666666666,41.06666666666667
1543,"POLYGON ((1358433.434877821 7376684.861747535, 1358433.434877821 7386684.861747535, 1348433.434877821 7386684.861747535, 1348433.434877821 7376684.861747535, 1358433.434877821 7376684.861747535))",4,4,6174,12.149,55.3955,46.866666666666674,68.1,104.1,176.93333333333337,251.46666666666667,224.16666666666663,199.7,223.33333333333331,157.86666666666665,70.2,57.06666666666666,41.06666666666667
1544,"POLYGON ((1358433.434877821 7396684.861747535, 1358433.434877821 7406684.861747535, 1348433.434877821 7406684.861747535, 1348433.434877821 7396684.861747535, 1358433.434877821 7396684.861747535))",4,4,6174,12.149,55.3955,46.866666666666674,68.1,104.1,176.93333333333337,251.46666666666667,224.16666666666663,199.7,223.33333333333331,157.86666666666665,70.2,57.06666666666666,41.06666666666667
1545,"POLYGON ((1358433.434877821 7406684.861747535, 1358433.434877821 7416684.861747535, 1348433.434877821 7416684.861747535, 1348433.434877821 7406684.861747535, 1358433.434877821 7406684.861747535))",4,4,6174,12.149,55.3955,46.866666666666674,68.1,104.1,176.93333333333337,251.46666666666667,224.16666666666663,199.7,223.33333333333331,157.86666666666665,70.2,57.06666666666666,41.06666666666667
1546,"POLYGON ((1358433.434877821 7416684.861747535, 1358433.434877821 7426684.861747535, 1348433.434877821 7426684.861747535, 1348433.434877821 7416684.861747535, 1358433.434877821 7416684.861747535))",4,4,6174,12.149,55.3955,46.866666666666674,68.1,104.1,176.93333333333337,251.46666666666667,224.16666666666663,199.7,223.33333333333331,157.86666666666665,70.2,57.06666666666666,41.06666666666667
1547,"POLYGON ((1358433.434877821 7426684.861747535, 1358433.434877821 7436684.861747535, 1348433.434877821 7436684.861747535, 1348433.434877821 7426684.861747535, 1358433.434877821 7426684.861747535))",4,4,6174,12.149,55.3955,46.866666666666674,68.1,104.1,176.93333333333337,251.46666666666667,224.16666666666663,199.7,223.33333333333331,157.86666666666665,70.2,57.06666666666666,41.06666666666667
1548,"POLYGON ((1358433.434877821 7436684.861747535, 1358433.434877821 7446684.861747535, 1348433.434877821 7446684.861747535, 1348433.434877821 7436684.861747535, 1358433.434877821 7436684.861747535))",4,4,6174,12.149,55.3955,46.866666666666674,68.1,104.1,176.93333333333337,251.46666666666667,224.16666666666663,199.7,223.33333333333331,157.86666666666665,70.2,57.06666666666666,41.06666666666667
1549,"POLYGON ((1358433.434877821 7446684.861747535, 1358433.434877821 7456684.861747535, 1348433.434877821 7456684.861747535, 1348433.434877821 7446684.861747535, 1358433.434877821 7446684.861747535))",4,4,6174,12.149,55.3955,46.866666666666674,68.1,104.1,176.93333333333337,251.46666666666667,224.16666666666663,199.7,223.33333333333331,157.86666666666665,70.2,57.06666666666666,41.06666666666667
1550,"POLYGON ((1358433.434877821 7456684.861747535, 1358433.434877821 7466684.861747535, 1348433.434877821 7466684.861747535, 1348433.434877821 7456684.861747535, 1358433.434877821 7456684.861747535))",4,4,6174,12.149,55.3955,46.866666666666674,68.1,104.1,176.93333333333337,251.46666666666667,224.16666666666663,199.7,223.33333333333331,157.86666666666665,70.2,57.06666666666666,41.06666666666667
1551,"POLYGON ((1358433.434877821 7466684.861747535, 1358433.434877821 7476684.861747535, 1348433.434877821 7476684.861747535, 1348433.434877821 7466684.861747535, 1358433.434877821 7466684.861747535))",4,4,6174,12.149,55.3955,46.866666666666674,68.1,104.1,176.93333333333337,251.46666666666667,224.16666666666663,199.7,223.33333333333331,157.86666666666665,70.2,57.06666666666666,41.06666666666667
1552,"POLYGON ((1358433.434877821 7476684.861747535, 1358433.434877821 7486684.861747535, 1348433.434877821 7486684.861747535, 1348433.434877821 7476684.861747535, 1358433.434877821 7476684.861747535))",4,4,6174,12.149,55.3955,46.866666666666674,68.1,104.1,176.93333333333337,251.46666666666667,224.16666666666663,199.7,223.33333333333331,157.86666666666665,70.2,57.06666666666666,41.06666666666667
1565,"POLYGON ((1368433.434877821 7366684.861747535, 1368433.434877821 7376684.861747535, 1358433.434877821 7376684.861747535, 1358433.434877821 7366684.861747535, 1368433.434877821 7366684.861747535))",4,4,6174,12.149,55.3955,46.866666666666674,68.1,104.1,176.93333333333337,251.46666666666667,224.16666666666663,199.7,223.33333333333331,157.86666666666665,70.2,57.06666666666666,41.06666666666667
1566,"POLYGON ((1368433.434877821 7396684.861747535, 1368433.434877821 7406684.861747535, 1358433.434877821 7406684.861747535, 1358433.434877821 7396684.861747535, 1368433.434877821 7396684.861747535))",4,4,6174,12.149,55.3955,46.866666666666674,68.1,104.1,176.93333333333337,251.46666666666667,224.16666666666663,199.7,223.33333333333331,157.86666666666665,70.2,57.06666666666666,41.06666666666667
1567,"POLYGON ((1368433.434877821 7406684.861747535, 1368433.434877821 7416684.861747535, 1358433.434877821 7416684.861747535, 1358433.434877821 7406684.861747535, 1368433.434877821 7406684.861747535))",4,4,6174,12.149,55.3955,46.866666666666674,68.1,104.1,176.93333333333337,251.46666666666667,224.16666666666663,199.7,223.33333333333331,157.86666666666665,70.2,57.06666666666666,41.06666666666667
1568,"POLYGON ((1368433.434877821 7416684.861747535, 1368433.434877821 7426684.861747535, 1358433.434877821 7426684.861747535, 1358433.434877821 7416684.861747535, 1368433.434877821 7416684.861747535))",4,4,6174,12.149,55.3955,46.866666666666674,68.1,104.1,176.93333333333337,251.46666666666667,224.16666666666663,199.7,223.33333333333331,157.86666666666665,70.2,57.06666666666666,41.06666666666667
1569,"POLYGON ((1368433.434877821 7426684.861747535, 1368433.434877821 7436684.861747535, 1358433.434877821 7436684.861747535, 1358433.434877821 7426684.861747535, 1368433.434877821 7426684.861747535))",4,4,6174,12.149,55.3955,46.866666666666674,68.1,104.1,176.93333333333337,251.46666666666667,224.16666666666663,199.7,223.33333333333331,157.86666666666665,70.2,57.06666666666666,41.06666666666667
1570,"POLYGON ((1368433.434877821 7436684.861747535, 1368433.434877821 7446684.861747535, 1358433.434877821 7446684.861747535, 1358433.434877821 7436684.861747535, 1368433.434877821 7436684.861747535))",4,4,6174,12.149,55.3955,46.866666666666674,68.1,104.1,176.93333333333337,251.46666666666667,224.16666666666663,199.7,223.33333333333331,157.86666666666665,70.2,57.06666666666666,41.06666666666667
1571,"POLYGON ((1368433.434877821 7446684.861747535, 1368433.434877821 7456684.861747535, 1358433.434877821 7456684.861747535, 1358433.434877821 7446684.861747535, 1368433.434877821 7446684.861747535))",4,4,6174,12.149,55.3955,46.866666666666674,68.1,104.1,176.93333333333337,251.46666666666667,224.16666666666663,199.7,223.33333333333331,157.86666666666665,70.2,57.06666666666666,41.06666666666667
1572,"POLYGON ((1368433.434877821 7456684.861747535, 1368433.434877821 7466684.861747535, 1358433.434877821 7466684.861747535, 1358433.434877821 7456684.861747535, 1368433.434877821 7456684.861747535))",4,4,6174,12.149,55.3955,46.866666666666674,68.1,104.1,176.93333333333337,251.46666666666667,224.16666666666663,199.7,223.33333333333331,157.86666666666665,70.2,57.06666666666666,41.06666666666667
1573,"POLYGON ((1368433.434877821 7466684.861747535, 1368433.434877821 7476684.861747535, 1358433.434877821 7476684.861747535, 1358433.434877821 7466684.861747535, 1368433.434877821 7466684.861747535))",4,4,6174,12.149,55.3955,46.866666666666674,68.1,104.1,176.93333333333337,251.46666666666667,224.16666666666663,199.7,223.33333333333331,157.86666666666665,70.2,57.06666666666666,41.06666666666667
1585,"POLYGON ((1378433.434877821 7356684.861747535, 1378433.434877821 7366684.861747535, 1368433.434877821 7366684.861747535, 1368433.434877821 7356684.861747535, 1378433.434877821 7356684.861747535))",4,4,6174,12.149,55.3955,46.866666666666674,68.1,104.1,176.93333333333337,251.46666666666667,224.16666666666663,199.7,223.33333333333331,157.86666666666665,70.2,57.06666666666666,41.06666666666667
1586,"POLYGON ((1378433.434877821 7366684.861747535, 1378433.434877821 7376684.861747535, 1368433.434877821 7376684.861747535, 1368433.434877821 7366684.861747535, 1378433.434877821 7366684.861747535))",4,4,6174,12.149,55.3955,46.866666666666674,68.1,104.1,176.93333333333337,251.46666666666667,224.16666666666663,199.7,223.33333333333331,157.86666666666665,70.2,57.06666666666666,41.06666666666667
1587,"POLYGON ((1378433.434877821 7406684.861747535, 1378433.434877821 7416684.861747535, 1368433.434877821 7416684.861747535, 1368433.434877821 7406684.861747535, 1378433.434877821 7406684.861747535))",4,4,6174,12.149,55.3955,46.866666666666674,68.1,104.1,176.93333333333337,251.46666666666667,224.16666666666663,199.7,223.33333333333331,157.86666666666665,70.2,57.06666666666666,41.06666666666667
1588,"POLYGON ((1378433.434877821 7416684.861747535, 1378433.434877821 7426684.861747535, 1368433.434877821 7426684.861747535, 1368433.434877821 7416684.861747535, 1378433.434877821 7416684.861747535))",4,4,6174,12.149,55.3955,46.866666666666674,68.1,104.1,176.93333333333337,251.46666666666667,224.16666666666663,199.7,223.33333333333331,157.86666666666665,70.2,57.06666666666666,41.06666666666667
1589,"POLYGON ((1378433.434877821 7426684.861747535, 1378433.434877821 7436684.861747535, 1368433.434877821 7436684.861747535, 1368433.434877821 7426684.861747535, 1378433.434877821 7426684.861747535))",4,4,6174,12.149,55.3955,46.866666666666674,68.1,104.1,176.93333333333337,251.46666666666667,224.16666666666663,199.7,223.33333333333331,157.86666666666665,70.2,57.06666666666666,41.06666666666667
1590,"POLYGON ((1378433.434877821 7436684.861747535, 1378433.434877821 7446684.861747535, 1368433.434877821 7446684.861747535, 1368433.434877821 7436684.861747535, 1378433.434877821 7436684.861747535))",4,4,6174,12.149,55.3955,46.866666666666674,68.1,104.1,176.93333333333337,251.46666666666667,224.16666666666663,199.7,223.33333333333331,157.86666666666665,70.2,57.06666666666666,41.06666666666667
1604,"POLYGON ((1388433.434877821 7356684.861747535, 1388433.434877821 7366684.861747535, 1378433.434877821 7366684.861747535, 1378433.434877821 7356684.861747535, 1388433.434877821 7356684.861747535))",4,4,6174,12.149,55.3955,46.866666666666674,68.1,104.1,176.93333333333337,251.46666666666667,224.16666666666663,199.7,223.33333333333331,157.86666666666665,70.2,57.06666666666666,41.06666666666667
1605,"POLYGON ((1388433.434877821 7366684.861747535, 1388433.434877821 7376684.861747535, 1378433.434877821 7376684.861747535, 1378433.434877821 7366684.861747535, 1388433.434877821 7366684.861747535))",4,4,6174,12.149,55.3955,46.866666666666674,68.1,104.1,176.93333333333337,251.46666666666667,224.16666666666663,199.7,223.33333333333331,157.86666666666665,70.2,57.06666666666666,41.06666666666667
1606,"POLYGON ((1388433.434877821 7406684.861747535, 1388433.434877821 7416684.861747535, 1378433.434877821 7416684.861747535, 1378433.434877821 7406684.861747535, 1388433.434877821 7406684.861747535))",4,4,6174,12.149,55.3955,46.866666666666674,68.1,104.1,176.93333333333337,251.46666666666667,224.16666666666663,199.7,223.33333333333331,157.86666666666665,70.2,57.06666666666666,41.06666666666667
1607,"POLYGON ((1388433.434877821 7416684.861747535, 1388433.434877821 7426684.861747535, 1378433.434877821 7426684.861747535, 1378433.434877821 7416684.861747535, 1388433.434877821 7416684.861747535))",4,4,6174,12.149,55.3955,46.866666666666674,68.1,104.1,176.93333333333337,251.46666666666667,224.16666666666663,199.7,223.33333333333331,157.86666666666665,70.2,57.06666666666666,41.06666666666667
1608,"POLYGON ((1388433.434877821 7426684.861747535, 1388433.434877821 7436684.861747535, 1378433.434877821 7436684.861747535, 1378433.434877821 7426684.861747535, 1388433.434877821 7426684.861747535))",4,4,6174,12.149,55.3955,46.866666666666674,68.1,104.1,176.93333333333337,251.46666666666667,224.16666666666663,199.7,223.33333333333331,157.86666666666665,70.2,57.06666666666666,41.06666666666667
1609,"POLYGON ((1388433.434877821 7436684.861747535, 1388433.434877821 7446684.861747535, 1378433.434877821 7446684.861747535, 1378433.434877821 7436684.861747535, 1388433.434877821 7436684.861747535))",4,4,6174,12.149,55.3955,46.866666666666674,68.1,104.1,176.93333333333337,251.46666666666667,224.16666666666663,199.7,223.33333333333331,157.86666666666665,70.2,57.06666666666666,41.06666666666667
1621,"POLYGON ((1398433.434877821 7346684.861747535, 1398433.434877821 7356684.861747535, 1388433.434877821 7356684.861747535, 1388433.434877821 7346684.861747535, 1398433.434877821 7346684.861747535))",4,4,6174,12.149,55.3955,46.866666666666674,68.1,104.1,176.93333333333337,251.46666666666667,224.16666666666663,199.7,223.33333333333331,157.86666666666665,70.2,57.06666666666666,41.06666666666667
1622,"POLYGON ((1398433.434877821 7356684.861747535, 1398433.434877821 7366684.861747535, 1388433.434877821 7366684.861747535, 1388433.434877821 7356684.861747535, 1398433.434877821 7356684.861747535))",4,4,6174,12.149,55.3955,46.866666666666674,68.1,104.1,176.93333333333337,251.46666666666667,224.16666666666663,199.7,223.33333333333331,157.86666666666665,70.2,57.06666666666666,41.06666666666667
1507,"POLYGON ((1338433.434877821 7536684.861747535, 1338433.434877821 7546684.861747535, 1328433.434877821 7546684.861747535, 1328433.434877821 7536684.861747535, 1338433.434877821 7536684.861747535))",7,7,6188,12.4121,55.8764,43.925,68.89999999999999,108.025,180.4333333333333,251.7,210.5333333333333,199.86666666666667,215.33333333333331,172.23333333333335,78.73333333333333,61.93333333333333,44.03333333333333
1508,"POLYGON ((1338433.434877821 7546684.861747535, 1338433.434877821 7556684.861747535, 1328433.434877821 7556684.861747535, 1328433.434877821 7546684.861747535, 1338433.434877821 7546684.861747535))",7,7,6188,12.4121,55.8764,43.925,68.89999999999999,108.025,180.4333333333333,251.7,210.5333333333333,199.86666666666667,215.33333333333331,172.23333333333335,78.73333333333333,61.93333333333333,44.03333333333333
1509,"POLYGON ((1338433.434877821 7556684.861747535, 1338433.434877821 7566684.861747535, 1328433.434877821 7566684.861747535, 1328433.434877821 7556684.861747535, 1338433.434877821 7556684.861747535))",7,7,6188,12.4121,55.8764,43.925,68.89999999999999,108.025,180.4333333333333,251.7,210.5333333333333,199.86666666666667,215.33333333333331,172.23333333333335,78.73333333333333,61.93333333333333,44.03333333333333
1529,"POLYGON ((1348433.434877821 7496684.861747535, 1348433.434877821 7506684.861747535, 1338433.434877821 7506684.861747535, 1338433.434877821 7496684.861747535, 1348433.434877821 7496684.861747535))",7,7,6188,12.4121,55.8764,43.925,68.89999999999999,108.025,180.4333333333333,251.7,210.5333333333333,199.86666666666667,215.33333333333331,172.23333333333335,78.73333333333333,61.93333333333333,44.03333333333333
1530,"POLYGON ((1348433.434877821 7506684.861747535, 1348433.434877821 7516684.861747535, 1338433.434877821 7516684.861747535, 1338433.434877821 7506684.861747535, 1348433.434877821 7506684.861747535))",7,7,6188,12.4121,55.8764,43.925,68.89999999999999,108.025,180.4333333333333,251.7,210.5333333333333,199.86666666666667,215.33333333333331,172.23333333333335,78.73333333333333,61.93333333333333,44.03333333333333
1531,"POLYGON ((1348433.434877821 7516684.861747535, 1348433.434877821 7526684.861747535, 1338433.434877821 7526684.861747535, 1338433.434877821 7516684.861747535, 1348433.434877821 7516684.861747535))",7,7,6188,12.4121,55.8764,43.925,68.89999999999999,108.025,180.4333333333333,251.7,210.5333333333333,199.86666666666667,215.33333333333331,172.23333333333335,78.73333333333333,61.93333333333333,44.03333333333333
1532,"POLYGON ((1348433.434877821 7526684.861747535, 1348433.434877821 7536684.861747535, 1338433.434877821 7536684.861747535, 1338433.434877821 7526684.861747535, 1348433.434877821 7526684.861747535))",7,7,6188,12.4121,55.8764,43.925,68.89999999999999,108.025,180.4333333333333,251.7,210.5333333333333,199.86666666666667,215.33333333333331,172.23333333333335,78.73333333333333,61.93333333333333,44.03333333333333
1533,"POLYGON ((1348433.434877821 7536684.861747535, 1348433.434877821 7546684.861747535, 1338433.434877821 7546684.861747535, 1338433.434877821 7536684.861747535, 1348433.434877821 7536684.861747535))",7,7,6188,12.4121,55.8764,43.925,68.89999999999999,108.025,180.4333333333333,251.7,210.5333333333333,199.86666666666667,215.33333333333331,172.23333333333335,78.73333333333333,61.93333333333333,44.03333333333333
1534,"POLYGON ((1348433.434877821 7546684.861747535, 1348433.434877821 7556684.861747535, 1338433.434877821 7556684.861747535, 1338433.434877821 7546684.861747535, 1348433.434877821 7546684.861747535))",7,7,6188,12.4121,55.8764,43.925,68.89999999999999,108.025,180.4333333333333,251.7,210.5333333333333,199.86666666666667,215.33333333333331,172.23333333333335,78.73333333333333,61.93333333333333,44.03333333333333
1535,"POLYGON ((1348433.434877821 7556684.861747535, 1348433.434877821 7566684.861747535, 1338433.434877821 7566684.861747535, 1338433.434877821 7556684.861747535, 1348433.434877821 7556684.861747535))",7,7,6188,12.4121,55.8764,43.925,68.89999999999999,108.025,180.4333333333333,251.7,210.5333333333333,199.86666666666667,215.33333333333331,172.23333333333335,78.73333333333333,61.93333333333333,44.03333333333333
1536,"POLYGON ((1348433.434877821 7566684.861747535, 1348433.434877821 7576684.861747535, 1338433.434877821 7576684.861747535, 1338433.434877821 7566684.861747535, 1348433.434877821 7566684.861747535))",7,7,6188,12.4121,55.8764,43.925,68.89999999999999,108.025,180.4333333333333,251.7,210.5333333333333,199.86666666666667,215.33333333333331,172.23333333333335,78.73333333333333,61.93333333333333,44.03333333333333
1553,"POLYGON ((1358433.434877821 7486684.861747535, 1358433.434877821 7496684.861747535, 1348433.434877821 7496684.861747535, 1348433.434877821 7486684.861747535, 1358433.434877821 7486684.861747535))",7,7,6188,12.4121,55.8764,43.925,68.89999999999999,108.025,180.4333333333333,251.7,210.5333333333333,199.86666666666667,215.33333333333331,172.23333333333335,78.73333333333333,61.93333333333333,44.03333333333333
