,rainJanuary,rainFebruary,rainMarch,rainApril,rainMay,rainJune,rainJuly,rainAugust,rainSeptember,rainOctober,rainNovember,rainDecember,sunJanuary,sunFebruary,sunMarch,sunApril,sunMay,sunJune,sunJuly,sunAugust,sunSeptember,sunOctober,sunNovember,sunDecember,index_right,minTempJanuary,minTempFebruary,minTempMarch,minTempApril,minTempMay,minTempJune,minTempJuly,minTempAugust,minTempSeptember,minTempOctober,minTempNovember,minTempDecember
1236,66.4,23.8,55.6,,,,68.8,99.5,75.3,92.6,45.2,47.9,55.3,77.125,113.15,201.0333333333333,250.7333333333333,229.36666666666667,217.76666666666665,229.9,171.9666666666667,80.03333333333335,64.1,40.73333333333333,43,-6.25,-6.0,-3.85,0.2,5.1,10.5,9.8,11.8,6.6,4.9,-0.4,-0.7
1237,66.4,23.8,55.6,,,,68.8,99.5,75.3,92.6,45.2,47.9,55.3,77.125,113.15,201.0333333333333,250.7333333333333,229.36666666666667,217.76666666666665,229.9,171.9666666666667,80.03333333333335,64.1,40.73333333333333,43,-6.25,-6.0,-3.85,0.2,5.1,10.5,9.8,11.8,6.6,4.9,-0.4,-0.7
1238,66.4,23.8,55.6,,,,68.8,99.5,75.3,92.6,45.2,47.9,55.3,77.125,113.15,201.0333333333333,250.7333333333333,229.36666666666667,217.76666666666665,229.9,171.9666666666667,80.03333333333335,64.1,40.73333333333333,43,-6.25,-6.0,-3.85,0.2,5.1,10.5,9.8,11.8,6.6,4.9,-0.4,-0.7
1239,56.5,19.2,33.6,,,,56.1,67.0,95.9,70.6,59.3,44.1,52.16666666666666,74.94999999999999,118.7,209.80000000000004,270.2333333333333,257.3,242.1,237.7333333333333,190.03333333333333,85.7,62.7,47.16666666666666,31,-5.050000000000001,-5.9,-4.65,0.6,3.1,8.9,9.1,9.3,7.4,4.4,0.2,-0.7
1240,56.5,19.2,33.6,,,,56.1,67.0,95.9,70.6,59.3,44.1,52.16666666666666,74.94999999999999,118.7,209.80000000000004,270.2333333333333,257.3,242.1,237.7333333333333,190.03333333333333,85.7,62.7,47.16666666666666,31,-5.050000000000001,-5.9,-4.65,0.6,3.1,8.9,9.1,9.3,7.4,4.4,0.2,-0.7
1241,56.5,19.2,33.6,,,,56.1,67.0,95.9,70.6,59.3,44.1,52.16666666666666,74.94999999999999,118.7,209.80000000000004,270.2333333333333,257.3,242.1,237.7333333333333,190.03333333333333,85.7,62.7,47.16666666666666,26,-4.45,-4.85,-4.85,1.5,3.9,9.3,11.0,11.8,8.5,4.9,-1.3,0.1
1242,56.5,19.2,33.6,,,,56.1,67.0,95.9,70.6,59.3,44.1,52.16666666666666,74.94999999999999,118.7,209.80000000000004,270.2333333333333,257.3,242.1,237.7333333333333,190.03333333333333,85.7,62.7,47.16666666666666,31,-5.050000000000001,-5.9,-4.65,0.6,3.1,8.9,9.1,9.3,7.4,4.4,0.2,-0.7
1243,56.5,19.2,33.6,,,,56.1,67.0,95.9,70.6,59.3,44.1,52.16666666666666,74.94999999999999,118.7,209.80000000000004,270.2333333333333,257.3,242.1,237.7333333333333,190.03333333333333,85.7,62.7,47.16666666666666,31,-5.050000000000001,-5.9,-4.65,0.6,3.1,8.9,9.1,9.3,7.4,4.4,0.2,-0.7
1244,56.5,19.2,33.6,,,,56.1,67.0,95.9,70.6,59.3,44.1,52.16666666666666,74.94999999999999,118.7,209.80000000000004,270.2333333333333,257.3,242.1,237.7333333333333,190.03333333333333,85.7,62.7,47.16666666666666,31,-5.050000000000001,-5.9,-4.65,0.6,3.1,8.9,9.1,9.3,7.4,4.4,0.2,-0.7
1245,56.5,19.2,33.6,,,,56.1,67.0,95.9,70.6,59.3,44.1,52.16666666666666,74.94999999999999,118.7,209.80000000000004,270.2333333333333,257.3,242.1,237.7333333333333,190.03333333333333,85.7,62.7,47.16666666666666,31,-5.050000000000001,-5.9,-4.65,0.6,3.1,8.9,9.1,9.3,7.4,4.4,0.2,-0.7
1246,56.5,19.2,33.6,,,,56.1,67.0,95.9,70.6,59.3,44.1,52.16666666666666,74.94999999999999,118.7,209.80000000000004,270.2333333333333,257.3,242.1,237.7333333333333,190.03333333333333,85.7,62.7,47.16666666666666,31,-5.050000000000001,-5.9,-4.65,0.6,3.1,8.9,9.1,9.3,7.4,4.4,0.2,-0.7
1247,82.9,29.7,60.8,,,61.7,92.9,78.3,73.0,90.6,60.3,50.9,54.56666666666666,73.2,109.475,190.46666666666667,235.76666666666665,221.4,205.9333333333333,216.16666666666663,167.0,80.10000000000001,66.03333333333333,43.6,20,-7.1,-6.35,-4.6,-2.4,0.0,7.2,6.2,7.1,5.4,2.8,-1.3,-2.0
1248,82.9,29.7,60.8,,,61.7,92.9,78.3,73.0,90.6,60.3,50.9,54.56666666666666,73.2,109.475,190.46666666666667,235.76666666666665,221.4,205.9333333333333,216.16666666666663,167.0,80.10000000000001,66.03333333333333,43.6,20,-7.1,-6.35,-4.6,-2.4,0.0,7.2,6.2,7.1,5.4,2.8,-1.3,-2.0
1249,82.9,29.7,60.8,,,61.7,92.9,78.3,73.0,90.6,60.3,50.9,54.56666666666666,73.2,109.475,190.46666666666667,235.76666666666665,221.4,205.9333333333333,216.16666666666663,167.0,80.10000000000001,66.03333333333333,43.6,20,-7.1,-6.35,-4.6,-2.4,0.0,7.2,6.2,7.1,5.4,2.8,-1.3,-2.0
1250,82.9,29.7,60.8,,,61.7,92.9,78.3,73.0,90.6,60.3,50.9,54.56666666666666,73.2,109.475,190.46666666666667,235.76666666666665,221.4,205.9333333333333,216.16666666666663,167.0,80.10000000000001,66.03333333333333,43.6,20,-7.1,-6.35,-4.6,-2.4,0.0,7.2,6.2,7.1,5.4,2.8,-1.3,-2.0
1251,82.9,29.7,60.8,,,61.7,92.9,78.3,73.0,90.6,60.3,50.9,54.56666666666666,73.2,109.475,190.46666666666667,235.76666666666665,221.4,205.9333333333333,216.16666666666663,167.0,80.10000000000001,66.03333333333333,43.6,20,-7.1,-6.35,-4.6,-2.4,0.0,7.2,6.2,7.1,5.4,2.8,-1.3,-2.0
1252,82.9,29.7,60.8,,,61.7,92.9,78.3,73.0,90.6,60.3,50.9,54.56666666666666,73.2,109.475,190.46666666666667,235.76666666666665,221.4,205.9333333333333,216.16666666666663,167.0,80.10000000000001,66.03333333333333,43.6,20,-7.1,-6.35,-4.6,-2.4,0.0,7.2,6.2,7.1,5.4,2.8,-1.3,-2.0
1253,82.9,29.7,60.8,,,61.7,92.9,78.3,73.0,90.6,60.3,50.9,54.56666666666666,73.2,109.475,190.46666666666667,235.76666666666665,221.4,205.9333333333333,216.16666666666663,167.0,80.10000000000001,66.03333333333333,43.6,36,-6.699999999999999,-5.8,-3.95,-2.5,1.5,8.2,6.9,6.4,6.6,3.3,-1.6,-3.2
1254,82.9,29.7,60.8,,,61.7,92.9,78.3,73.0,90.6,60.3,50.9,54.56666666666666,73.2,109.475,190.46666666666667,235.76666666666665,221.4,205.9333333333333,216.16666666666663,167.0,80.10000000000001,66.03333333333333,43.6,20,-7.1,-6.35,-4.6,-2.4,0.0,7.2,6.2,7.1,5.4,2.8,-1.3,-2.0
1255,82.9,29.7,60.8,,,61.7,92.9,78.3,73.0,90.6,60.3,50.9,54.56666666666666,73.2,109.475,190.46666666666667,235.76666666666665,221.4,205.9333333333333,216.16666666666663,167.0,80.10000000000001,66.03333333333333,43.6,20,-7.1,-6.35,-4.6,-2.4,0.0,7.2,6.2,7.1,5.4,2.8,-1.3,-2.0
1256,82.9,29.7,60.8,,,61.7,92.9,78.3,73.0,90.6,60.3,50.9,54.56666666666666,73.2,109.475,190.46666666666667,235.76666666666665,221.4,205.9333333333333,216.16666666666663,167.0,80.10000000000001,66.03333333333333,43.6,20,-7.1,-6.35,-4.6,-2.4,0.0,7.2,6.2,7.1,5.4,2.8,-1.3,-2.0
1257,82.9,29.7,60.8,,,61.7,92.9,78.3,73.0,90.6,60.3,50.9,54.56666666666666,73.2,109.475,190.46666666666667,235.76666666666665,221.4,205.9333333333333,216.16666666666663,167.0,80.10000000000001,66.03333333333333,43.6,20,-7.1,-6.35,-4.6,-2.4,0.0,7.2,6.2,7.1,5.4,2.8,-1.3,-2.0
1258,82.9,29.7,60.8,,,61.7,92.9,78.3,73.0,90.6,60.3,50.9,54.56666666666666,73.2,109.475,190.46666666666667,235.76666666666665,221.4,205.9333333333333,216.16666666666663,167.0,80.10000000000001,66.03333333333333,43.6,20,-7.1,-6.35,-4.6,-2.4,0.0,7.2,6.2,7.1,5.4,2.8,-1.3,-2.0
1259,82.9,29.7,60.8,,,61.7,92.9,78.3,73.0,90.6,60.3,50.9,54.56666666666666,73.2,109.475,190.46666666666667,235.76666666666665,221.4,205.9333333333333,216.16666666666663,167.0,80.10000000000001,66.03333333333333,43.6,20,-7.1,-6.35,-4.6,-2.4,0.0,7.2,6.2,7.1,5.4,2.8,-1.3,-2.0
1260,82.9,29.7,60.8,,,61.7,92.9,78.3,73.0,90.6,60.3,50.9,54.56666666666666,73.2,109.475,190.46666666666667,235.76666666666665,221.4,205.9333333333333,216.16666666666663,167.0,80.10000000000001,66.03333333333333,43.6,36,-6.699999999999999,-5.8,-3.95,-2.5,1.5,8.2,6.9,6.4,6.6,3.3,-1.6,-3.2
1261,82.9,29.7,60.8,,,61.7,92.9,78.3,73.0,90.6,60.3,50.9,54.56666666666666,73.2,109.475,190.46666666666667,235.76666666666665,221.4,205.9333333333333,216.16666666666663,167.0,80.10000000000001,66.03333333333333,43.6,43,-6.25,-6.0,-3.85,0.2,5.1,10.5,9.8,11.8,6.6,4.9,-0.4,-0.7
1262,82.9,29.7,60.8,,,61.7,92.9,78.3,73.0,90.6,60.3,50.9,54.56666666666666,73.2,109.475,190.46666666666667,235.76666666666665,221.4,205.9333333333333,216.16666666666663,167.0,80.10000000000001,66.03333333333333,43.6,43,-6.25,-6.0,-3.85,0.2,5.1,10.5,9.8,11.8,6.6,4.9,-0.4,-0.7
1263,82.9,29.7,60.8,,,61.7,92.9,78.3,73.0,90.6,60.3,50.9,54.56666666666666,73.2,109.475,190.46666666666667,235.76666666666665,221.4,205.9333333333333,216.16666666666663,167.0,80.10000000000001,66.03333333333333,43.6,20,-7.1,-6.35,-4.6,-2.4,0.0,7.2,6.2,7.1,5.4,2.8,-1.3,-2.0
1264,82.9,29.7,60.8,,,61.7,92.9,78.3,73.0,90.6,60.3,50.9,54.56666666666666,73.2,109.475,190.46666666666667,235.76666666666665,221.4,205.9333333333333,216.16666666666663,167.0,80.10000000000001,66.03333333333333,43.6,20,-7.1,-6.35,-4.6,-2.4,0.0,7.2,6.2,7.1,5.4,2.8,-1.3,-2.0
1265,82.9,29.7,60.8,,,61.7,92.9,78.3,73.0,90.6,60.3,50.9,54.56666666666666,73.2,109.475,190.46666666666667,235.76666666666665,221.4,205.9333333333333,216.16666666666663,167.0,80.10000000000001,66.03333333333333,43.6,20,-7.1,-6.35,-4.6,-2.4,0.0,7.2,6.2,7.1,5.4,2.8,-1.3,-2.0
1266,82.9,29.7,60.8,,,61.7,92.9,78.3,73.0,90.6,60.3,50.9,55.3,77.125,113.15,201.0333333333333,250.7333333333333,229.36666666666667,217.76666666666665,229.9,171.9666666666667,80.03333333333335,64.1,40.73333333333333,43,-6.25,-6.0,-3.85,0.2,5.1,10.5,9.8,11.8,6.6,4.9,-0.4,-0.7
1267,82.9,29.7,60.8,,,61.7,92.9,78.3,73.0,90.6,60.3,50.9,55.3,77.125,113.15,201.0333333333333,250.7333333333333,229.36666666666667,217.76666666666665,229.9,171.9666666666667,80.03333333333335,64.1,40.73333333333333,43,-6.25,-6.0,-3.85,0.2,5.1,10.5,9.8,11.8,6.6,4.9,-0.4,-0.7
1268,64.6,22.2,44.0,,,69.1,57.2,64.5,72.6,72.8,63.4,48.0,52.16666666666666,74.94999999999999,118.7,209.80000000000004,270.2333333333333,257.3,242.1,237.7333333333333,190.03333333333333,85.7,62.7,47.16666666666666,0,-3.9,-5.800000000000001,-3.65,0.8,4.4,10.0,11.8,13.5,10.5,6.1,1.1,-0.4
1269,64.6,22.2,44.0,,,69.1,57.2,64.5,72.6,72.8,63.4,48.0,52.16666666666666,74.94999999999999,118.7,209.80000000000004,270.2333333333333,257.3,242.1,237.7333333333333,190.03333333333333,85.7,62.7,47.16666666666666,0,-3.9,-5.800000000000001,-3.65,0.8,4.4,10.0,11.8,13.5,10.5,6.1,1.1,-0.4
1270,64.6,22.2,44.0,,,69.1,57.2,64.5,72.6,72.8,63.4,48.0,52.16666666666666,74.94999999999999,118.7,209.80000000000004,270.2333333333333,257.3,242.1,237.7333333333333,190.03333333333333,85.7,62.7,47.16666666666666,0,-3.9,-5.800000000000001,-3.65,0.8,4.4,10.0,11.8,13.5,10.5,6.1,1.1,-0.4
1271,64.6,22.2,44.0,,,69.1,57.2,64.5,72.6,72.8,63.4,48.0,52.16666666666666,74.94999999999999,118.7,209.80000000000004,270.2333333333333,257.3,242.1,237.7333333333333,190.03333333333333,85.7,62.7,47.16666666666666,0,-3.9,-5.800000000000001,-3.65,0.8,4.4,10.0,11.8,13.5,10.5,6.1,1.1,-0.4
1272,64.6,22.2,44.0,,,69.1,57.2,64.5,72.6,72.8,63.4,48.0,52.16666666666666,74.94999999999999,118.7,209.80000000000004,270.2333333333333,257.3,242.1,237.7333333333333,190.03333333333333,85.7,62.7,47.16666666666666,0,-3.9,-5.800000000000001,-3.65,0.8,4.4,10.0,11.8,13.5,10.5,6.1,1.1,-0.4
1273,64.6,22.2,44.0,,,69.1,57.2,64.5,72.6,72.8,63.4,48.0,52.16666666666666,74.94999999999999,118.7,209.80000000000004,270.2333333333333,257.3,242.1,237.7333333333333,190.03333333333333,85.7,62.7,47.16666666666666,0,-3.9,-5.800000000000001,-3.65,0.8,4.4,10.0,11.8,13.5,10.5,6.1,1.1,-0.4
1274,64.6,22.2,44.0,,,69.1,57.2,64.5,72.6,72.8,63.4,48.0,52.16666666666666,74.94999999999999,118.7,209.80000000000004,270.2333333333333,257.3,242.1,237.7333333333333,190.03333333333333,85.7,62.7,47.16666666666666,0,-3.9,-5.800000000000001,-3.65,0.8,4.4,10.0,11.8,13.5,10.5,6.1,1.1,-0.4
1275,100.5,17.8,46.6,,,,107.3,99.0,86.0,132.4,54.4,89.8,52.333333333333336,79.10000000000001,123.675,217.26666666666668,252.9333333333333,239.76666666666665,227.3,225.66666666666663,174.86666666666667,95.8,63.8,48.833333333333336,18,-8.2,-9.85,-8.35,-2.5,2.1,7.2,6.9,7.6,3.6,0.5,-3.7,-5.2
1276,100.5,17.8,46.6,,,,107.3,99.0,86.0,132.4,54.4,89.8,52.333333333333336,79.10000000000001,123.675,217.26666666666668,252.9333333333333,239.76666666666665,227.3,225.66666666666663,174.86666666666667,95.8,63.8,48.833333333333336,18,-8.2,-9.85,-8.35,-2.5,2.1,7.2,6.9,7.6,3.6,0.5,-3.7,-5.2
1277,100.5,17.8,46.6,,,,107.3,99.0,86.0,132.4,54.4,89.8,52.333333333333336,79.10000000000001,123.675,217.26666666666668,252.9333333333333,239.76666666666665,227.3,225.66666666666663,174.86666666666667,95.8,63.8,48.833333333333336,18,-8.2,-9.85,-8.35,-2.5,2.1,7.2,6.9,7.6,3.6,0.5,-3.7,-5.2
1278,100.5,17.8,46.6,,,,107.3,99.0,86.0,132.4,54.4,89.8,52.333333333333336,79.10000000000001,123.675,217.26666666666668,252.9333333333333,239.76666666666665,227.3,225.66666666666663,174.86666666666667,95.8,63.8,48.833333333333336,18,-8.2,-9.85,-8.35,-2.5,2.1,7.2,6.9,7.6,3.6,0.5,-3.7,-5.2
1279,100.5,17.8,46.6,,,,107.3,99.0,86.0,132.4,54.4,89.8,52.333333333333336,79.10000000000001,123.675,217.26666666666668,252.9333333333333,239.76666666666665,227.3,225.66666666666663,174.86666666666667,95.8,63.8,48.833333333333336,18,-8.2,-9.85,-8.35,-2.5,2.1,7.2,6.9,7.6,3.6,0.5,-3.7,-5.2
1280,100.5,17.8,46.6,,,,107.3,99.0,86.0,132.4,54.4,89.8,52.333333333333336,79.10000000000001,123.675,217.26666666666668,252.9333333333333,239.76666666666665,227.3,225.66666666666663,174.86666666666667,95.8,63.8,48.833333333333336,18,-8.2,-9.85,-8.35,-2.5,2.1,7.2,6.9,7.6,3.6,0.5,-3.7,-5.2
1281,100.5,17.8,46.6,,,,107.3,99.0,86.0,132.4,54.4,89.8,52.333333333333336,79.10000000000001,123.675,217.26666666666668,252.9333333333333,239.76666666666665,227.3,225.66666666666663,174.86666666666667,95.8,63.8,48.833333333333336,18,-8.2,-9.85,-8.35,-2.5,2.1,7.2,6.9,7.6,3.6,0.5,-3.7,-5.2
1282,68.2,18.4,61.6,,,87.3,101.2,59.9,63.6,101.6,52.4,40.5,51.29999999999999,70.5,110.75,199.86666666666667,242.46666666666667,229.7333333333333,206.0666666666667,214.63333333333333,165.83333333333334,77.36666666666667,57.5,35.9,24,-4.65,-6.800000000000001,-4.8500000000000005,2.3,6.3,11.2,9.5,12.2,10.3,5.8,0.2,-0.5
1283,68.2,18.4,61.6,,,87.3,101.2,59.9,63.6,101.6,52.4,40.5,51.29999999999999,70.5,110.75,199.86666666666667,242.46666666666667,229.7333333333333,206.0666666666667,214.63333333333333,165.83333333333334,77.36666666666667,57.5,35.9,24,-4.65,-6.800000000000001,-4.8500000000000005,2.3,6.3,11.2,9.5,12.2,10.3,5.8,0.2,-0.5
1284,68.2,18.4,61.6,,,87.3,101.2,59.9,63.6,101.6,52.4,40.5,51.29999999999999,70.5,110.75,199.86666666666667,242.46666666666667,229.7333333333333,206.0666666666667,214.63333333333333,165.83333333333334,77.36666666666667,57.5,35.9,24,-4.65,-6.800000000000001,-4.8500000000000005,2.3,6.3,11.2,9.5,12.2,10.3,5.8,0.2,-0.5
1285,68.2,18.4,61.6,,,87.3,101.2,59.9,63.6,101.6,52.4,40.5,51.29999999999999,70.5,110.75,199.86666666666667,242.46666666666667,229.7333333333333,206.0666666666667,214.63333333333333,165.83333333333334,77.36666666666667,57.5,35.9,24,-4.65,-6.800000000000001,-4.8500000000000005,2.3,6.3,11.2,9.5,12.2,10.3,5.8,0.2,-0.5
1286,68.2,18.4,61.6,,,87.3,101.2,59.9,63.6,101.6,52.4,40.5,51.29999999999999,70.5,110.75,199.86666666666667,242.46666666666667,229.7333333333333,206.0666666666667,214.63333333333333,165.83333333333334,77.36666666666667,57.5,35.9,24,-4.65,-6.800000000000001,-4.8500000000000005,2.3,6.3,11.2,9.5,12.2,10.3,5.8,0.2,-0.5
1287,68.2,18.4,61.6,,,87.3,101.2,59.9,63.6,101.6,52.4,40.5,51.29999999999999,70.5,110.75,199.86666666666667,242.46666666666667,229.7333333333333,206.0666666666667,214.63333333333333,165.83333333333334,77.36666666666667,57.5,35.9,29,-8.100000000000001,-6.65,-6.8500000000000005,-2.7,0.3,6.2,6.8,6.9,5.1,4.0,-0.7,-1.7
1288,68.2,18.4,61.6,,,87.3,101.2,59.9,63.6,101.6,52.4,40.5,51.29999999999999,70.5,110.75,199.86666666666667,242.46666666666667,229.7333333333333,206.0666666666667,214.63333333333333,165.83333333333334,77.36666666666667,57.5,35.9,29,-8.100000000000001,-6.65,-6.8500000000000005,-2.7,0.3,6.2,6.8,6.9,5.1,4.0,-0.7,-1.7
1289,68.2,18.4,61.6,,,87.3,101.2,59.9,63.6,101.6,52.4,40.5,51.29999999999999,70.5,110.75,199.86666666666667,242.46666666666667,229.7333333333333,206.0666666666667,214.63333333333333,165.83333333333334,77.36666666666667,57.5,35.9,29,-8.100000000000001,-6.65,-6.8500000000000005,-2.7,0.3,6.2,6.8,6.9,5.1,4.0,-0.7,-1.7
1290,68.2,18.4,61.6,,,87.3,101.2,59.9,63.6,101.6,52.4,40.5,51.29999999999999,70.5,110.75,199.86666666666667,242.46666666666667,229.7333333333333,206.0666666666667,214.63333333333333,165.83333333333334,77.36666666666667,57.5,35.9,29,-8.100000000000001,-6.65,-6.8500000000000005,-2.7,0.3,6.2,6.8,6.9,5.1,4.0,-0.7,-1.7
1291,68.2,18.4,61.6,,,87.3,101.2,59.9,63.6,101.6,52.4,40.5,51.29999999999999,70.5,110.75,199.86666666666667,242.46666666666667,229.7333333333333,206.0666666666667,214.63333333333333,165.83333333333334,77.36666666666667,57.5,35.9,29,-8.100000000000001,-6.65,-6.8500000000000005,-2.7,0.3,6.2,6.8,6.9,5.1,4.0,-0.7,-1.7
1292,68.2,18.4,61.6,,,87.3,101.2,59.9,63.6,101.6,52.4,40.5,51.29999999999999,70.5,110.75,199.86666666666667,242.46666666666667,229.7333333333333,206.0666666666667,214.63333333333333,165.83333333333334,77.36666666666667,57.5,35.9,29,-8.100000000000001,-6.65,-6.8500000000000005,-2.7,0.3,6.2,6.8,6.9,5.1,4.0,-0.7,-1.7
1293,68.2,18.4,61.6,,,87.3,101.2,59.9,63.6,101.6,52.4,40.5,51.29999999999999,70.5,110.75,199.86666666666667,242.46666666666667,229.7333333333333,206.0666666666667,214.63333333333333,165.83333333333334,77.36666666666667,57.5,35.9,29,-8.100000000000001,-6.65,-6.8500000000000005,-2.7,0.3,6.2,6.8,6.9,5.1,4.0,-0.7,-1.7
1294,68.2,18.4,61.6,,,87.3,101.2,59.9,63.6,101.6,52.4,40.5,51.29999999999999,70.5,110.75,199.86666666666667,242.46666666666667,229.7333333333333,206.0666666666667,214.63333333333333,165.83333333333334,77.36666666666667,57.5,35.9,29,-8.100000000000001,-6.65,-6.8500000000000005,-2.7,0.3,6.2,6.8,6.9,5.1,4.0,-0.7,-1.7
1295,68.2,18.4,61.6,,,87.3,101.2,59.9,63.6,101.6,52.4,40.5,51.29999999999999,70.5,110.75,199.86666666666667,242.46666666666667,229.7333333333333,206.0666666666667,214.63333333333333,165.83333333333334,77.36666666666667,57.5,35.9,29,-8.100000000000001,-6.65,-6.8500000000000005,-2.7,0.3,6.2,6.8,6.9,5.1,4.0,-0.7,-1.7
1296,68.2,18.4,61.6,,,87.3,101.2,59.9,63.6,101.6,52.4,40.5,51.29999999999999,70.5,110.75,199.86666666666667,242.46666666666667,229.7333333333333,206.0666666666667,214.63333333333333,165.83333333333334,77.36666666666667,57.5,35.9,29,-8.100000000000001,-6.65,-6.8500000000000005,-2.7,0.3,6.2,6.8,6.9,5.1,4.0,-0.7,-1.7
1297,68.2,18.4,61.6,,,87.3,101.2,59.9,63.6,101.6,52.4,40.5,51.29999999999999,70.5,110.75,199.86666666666667,242.46666666666667,229.7333333333333,206.0666666666667,214.63333333333333,165.83333333333334,77.36666666666667,57.5,35.9,29,-8.100000000000001,-6.65,-6.8500000000000005,-2.7,0.3,6.2,6.8,6.9,5.1,4.0,-0.7,-1.7
1298,68.2,18.4,61.6,,,87.3,101.2,59.9,63.6,101.6,52.4,40.5,51.29999999999999,70.5,110.75,199.86666666666667,242.46666666666667,229.7333333333333,206.0666666666667,214.63333333333333,165.83333333333334,77.36666666666667,57.5,35.9,29,-8.100000000000001,-6.65,-6.8500000000000005,-2.7,0.3,6.2,6.8,6.9,5.1,4.0,-0.7,-1.7
1299,68.2,18.4,61.6,,,87.3,101.2,59.9,63.6,101.6,52.4,40.5,51.29999999999999,70.5,110.75,199.86666666666667,242.46666666666667,229.7333333333333,206.0666666666667,214.63333333333333,165.83333333333334,77.36666666666667,57.5,35.9,29,-8.100000000000001,-6.65,-6.8500000000000005,-2.7,0.3,6.2,6.8,6.9,5.1,4.0,-0.7,-1.7
1300,68.2,18.4,61.6,,,87.3,101.2,59.9,63.6,101.6,52.4,40.5,51.29999999999999,70.5,110.75,199.86666666666667,242.46666666666667,229.7333333333333,206.0666666666667,214.63333333333333,165.83333333333334,77.36666666666667,57.5,35.9,29,-8.100000000000001,-6.65,-6.8500000000000005,-2.7,0.3,6.2,6.8,6.9,5.1,4.0,-0.7,-1.7
1301,68.2,18.4,61.6,,,87.3,101.2,59.9,63.6,101.6,52.4,40.5,51.29999999999999,70.5,110.75,199.86666666666667,242.46666666666667,229.7333333333333,206.0666666666667,214.63333333333333,165.83333333333334,77.36666666666667,57.5,35.9,29,-8.100000000000001,-6.65,-6.8500000000000005,-2.7,0.3,6.2,6.8,6.9,5.1,4.0,-0.7,-1.7
1302,68.2,18.4,61.6,,,87.3,101.2,59.9,63.6,101.6,52.4,40.5,51.29999999999999,70.5,110.75,199.86666666666667,242.46666666666667,229.7333333333333,206.0666666666667,214.63333333333333,165.83333333333334,77.36666666666667,57.5,35.9,29,-8.100000000000001,-6.65,-6.8500000000000005,-2.7,0.3,6.2,6.8,6.9,5.1,4.0,-0.7,-1.7
1303,68.2,18.4,61.6,,,87.3,101.2,59.9,63.6,101.6,52.4,40.5,51.29999999999999,70.5,110.75,199.86666666666667,242.46666666666667,229.7333333333333,206.0666666666667,214.63333333333333,165.83333333333334,77.36666666666667,57.5,35.9,29,-8.100000000000001,-6.65,-6.8500000000000005,-2.7,0.3,6.2,6.8,6.9,5.1,4.0,-0.7,-1.7
1304,68.2,18.4,61.6,,,87.3,101.2,59.9,63.6,101.6,52.4,40.5,51.29999999999999,70.5,110.75,199.86666666666667,242.46666666666667,229.7333333333333,206.0666666666667,214.63333333333333,165.83333333333334,77.36666666666667,57.5,35.9,29,-8.100000000000001,-6.65,-6.8500000000000005,-2.7,0.3,6.2,6.8,6.9,5.1,4.0,-0.7,-1.7
1305,68.2,18.4,61.6,,,87.3,101.2,59.9,63.6,101.6,52.4,40.5,51.29999999999999,70.5,110.75,199.86666666666667,242.46666666666667,229.7333333333333,206.0666666666667,214.63333333333333,165.83333333333334,77.36666666666667,57.5,35.9,29,-8.100000000000001,-6.65,-6.8500000000000005,-2.7,0.3,6.2,6.8,6.9,5.1,4.0,-0.7,-1.7
1306,56.9,18.5,40.5,,,69.4,41.7,68.7,73.1,53.3,36.9,44.8,52.16666666666666,74.94999999999999,118.7,209.80000000000004,270.2333333333333,257.3,242.1,237.7333333333333,190.03333333333333,85.7,62.7,47.16666666666666,30,-4.6,-4.85,-3.5,1.8,5.2,10.0,12.1,13.6,10.9,6.5,1.8,0.6
1307,56.9,18.5,40.5,,,69.4,41.7,68.7,73.1,53.3,36.9,44.8,51.875,82.625,115.925,198.1,257.8,227.43333333333337,215.96666666666667,217.16666666666663,171.80000000000004,82.56666666666666,68.83333333333333,51.43333333333334,30,-4.6,-4.85,-3.5,1.8,5.2,10.0,12.1,13.6,10.9,6.5,1.8,0.6
1308,56.9,18.5,40.5,,,69.4,41.7,68.7,73.1,53.3,36.9,44.8,51.875,82.625,115.925,198.1,257.8,227.43333333333337,215.96666666666667,217.16666666666663,171.80000000000004,82.56666666666666,68.83333333333333,51.43333333333334,30,-4.6,-4.85,-3.5,1.8,5.2,10.0,12.1,13.6,10.9,6.5,1.8,0.6
1309,80.5,18.6,48.0,,,,74.2,53.2,102.7,86.3,46.9,38.7,51.9,69.85000000000001,108.3,191.0333333333333,245.0333333333333,219.6,195.16666666666663,213.3,160.13333333333333,70.93333333333334,56.03333333333333,35.13333333333333,13,-7.65,-7.9,-4.65,-3.6,0.7,7.2,6.1,6.4,4.7,1.6,-1.2,-1.7
1310,80.5,18.6,48.0,,,,74.2,53.2,102.7,86.3,46.9,38.7,51.9,69.85000000000001,108.3,191.0333333333333,245.0333333333333,219.6,195.16666666666663,213.3,160.13333333333333,70.93333333333334,56.03333333333333,35.13333333333333,13,-7.65,-7.9,-4.65,-3.6,0.7,7.2,6.1,6.4,4.7,1.6,-1.2,-1.7
1311,80.5,18.6,48.0,,,,74.2,53.2,102.7,86.3,46.9,38.7,51.9,69.85000000000001,108.3,191.0333333333333,245.0333333333333,219.6,195.16666666666663,213.3,160.13333333333333,70.93333333333334,56.03333333333333,35.13333333333333,13,-7.65,-7.9,-4.65,-3.6,0.7,7.2,6.1,6.4,4.7,1.6,-1.2,-1.7
