,Unnamed: 0_x,Unnamed: 0.1_x,Unnamed: 0_x,geometry,index_right_x,Unnamed: 0.1_x,stationId_x,x_x,y_x,rainJanuary,rainFebruary,rainMarch,rainApril,rainMay,rainJune,rainJuly,rainAugust,rainSeptember,rainOctober,rainNovember,rainDecember,Unnamed: 0_y,index_right_y,Unnamed: 0.1_y,stationId_y,x_y,y_y,sunJanuary,sunFebruary,sunMarch,sunApril,sunMay,sunJune,sunJuly,sunAugust,sunSeptember,sunOctober,sunNovember,sunDecember,Unnamed: 0_y,index_right,Unnamed: 0.1_y,stationId,x,y,minTempJanuary,minTempFebruary,minTempMarch,minTempApril,minTempMay,minTempJune,minTempJuly,minTempAugust,minTempSeptember,minTempOctober,minTempNovember,minTempDecember
1527,1527,1527,1533,"POLYGON ((1348433.434877821 7536684.861747535, 1348433.434877821 7546684.861747535, 1338433.434877821 7546684.861747535, 1338433.434877821 7536684.861747535, 1348433.434877821 7536684.861747535))",65,65,5575,12.2918,56.0429,53.9,14.1,50.7,,,,63.0,87.3,93.6,100.5,65.5,64.0,1533,7,7,6188,12.4121,55.8764,43.925,68.89999999999999,108.025,180.4333333333333,251.7,210.5333333333333,199.86666666666667,215.3333333333333,172.23333333333335,78.73333333333333,61.93333333333333,44.03333333333333,1533,40,40,6188,12.4121,55.8764,-10.3,-9.8,-6.3,-4.3,-1.4,6.2,6.8,6.0,4.2,-0.4,-4.0,-3.4
1528,1528,1528,1534,"POLYGON ((1348433.434877821 7546684.861747535, 1348433.434877821 7556684.861747535, 1338433.434877821 7556684.861747535, 1338433.434877821 7546684.861747535, 1348433.434877821 7546684.861747535))",65,65,5575,12.2918,56.0429,53.9,14.1,50.7,,,,63.0,87.3,93.6,100.5,65.5,64.0,1534,7,7,6188,12.4121,55.8764,43.925,68.89999999999999,108.025,180.4333333333333,251.7,210.5333333333333,199.86666666666667,215.3333333333333,172.23333333333335,78.73333333333333,61.93333333333333,44.03333333333333,1534,40,40,6188,12.4121,55.8764,-10.3,-9.8,-6.3,-4.3,-1.4,6.2,6.8,6.0,4.2,-0.4,-4.0,-3.4
1529,1529,1529,1535,"POLYGON ((1348433.434877821 7556684.861747535, 1348433.434877821 7566684.861747535, 1338433.434877821 7566684.861747535, 1338433.434877821 7556684.861747535, 1348433.434877821 7556684.861747535))",65,65,5575,12.2918,56.0429,53.9,14.1,50.7,,,,63.0,87.3,93.6,100.5,65.5,64.0,1535,7,7,6188,12.4121,55.8764,43.925,68.89999999999999,108.025,180.4333333333333,251.7,210.5333333333333,199.86666666666667,215.3333333333333,172.23333333333335,78.73333333333333,61.93333333333333,44.03333333333333,1535,28,28,6168,12.3424,56.1193,-5.9,-6.65,-4.65,-0.2,2.9,9.8,9.9,10.6,8.3,3.2,-1.2,-1.5
1530,1530,1530,1536,"POLYGON ((1348433.434877821 7566684.861747535, 1348433.434877821 7576684.861747535, 1338433.434877821 7576684.861747535, 1338433.434877821 7566684.861747535, 1348433.434877821 7566684.861747535))",65,65,5575,12.2918,56.0429,53.9,14.1,50.7,,,,63.0,87.3,93.6,100.5,65.5,64.0,1536,7,7,6188,12.4121,55.8764,43.925,68.89999999999999,108.025,180.4333333333333,251.7,210.5333333333333,199.86666666666667,215.3333333333333,172.23333333333335,78.73333333333333,61.93333333333333,44.03333333333333,1536,28,28,6168,12.3424,56.1193,-5.9,-6.65,-4.65,-0.2,2.9,9.8,9.9,10.6,8.3,3.2,-1.2,-1.5
1531,1531,1531,1558,"POLYGON ((1358433.434877821 7536684.861747535, 1358433.434877821 7546684.861747535, 1348433.434877821 7546684.861747535, 1348433.434877821 7536684.861747535, 1358433.434877821 7536684.861747535))",65,65,5575,12.2918,56.0429,53.9,14.1,50.7,,,,63.0,87.3,93.6,100.5,65.5,64.0,1558,7,7,6188,12.4121,55.8764,43.925,68.89999999999999,108.025,180.4333333333333,251.7,210.5333333333333,199.86666666666667,215.3333333333333,172.23333333333335,78.73333333333333,61.93333333333333,44.03333333333333,1558,40,40,6188,12.4121,55.8764,-10.3,-9.8,-6.3,-4.3,-1.4,6.2,6.8,6.0,4.2,-0.4,-4.0,-3.4
1532,1532,1532,1559,"POLYGON ((1358433.434877821 7546684.861747535, 1358433.434877821 7556684.861747535, 1348433.434877821 7556684.861747535, 1348433.434877821 7546684.861747535, 1358433.434877821 7546684.861747535))",65,65,5575,12.2918,56.0429,53.9,14.1,50.7,,,,63.0,87.3,93.6,100.5,65.5,64.0,1559,7,7,6188,12.4121,55.8764,43.925,68.89999999999999,108.025,180.4333333333333,251.7,210.5333333333333,199.86666666666667,215.3333333333333,172.23333333333335,78.73333333333333,61.93333333333333,44.03333333333333,1559,40,40,6188,12.4121,55.8764,-10.3,-9.8,-6.3,-4.3,-1.4,6.2,6.8,6.0,4.2,-0.4,-4.0,-3.4
1533,1533,1533,1560,"POLYGON ((1358433.434877821 7556684.861747535, 1358433.434877821 7566684.861747535, 1348433.434877821 7566684.861747535, 1348433.434877821 7556684.861747535, 1358433.434877821 7556684.861747535))",65,65,5575,12.2918,56.0429,53.9,14.1,50.7,,,,63.0,87.3,93.6,100.5,65.5,64.0,1560,7,7,6188,12.4121,55.8764,43.925,68.89999999999999,108.025,180.4333333333333,251.7,210.5333333333333,199.86666666666667,215.3333333333333,172.23333333333335,78.73333333333333,61.93333333333333,44.03333333333333,1560,28,28,6168,12.3424,56.1193,-5.9,-6.65,-4.65,-0.2,2.9,9.8,9.9,10.6,8.3,3.2,-1.2,-1.5
1534,1534,1534,1561,"POLYGON ((1358433.434877821 7566684.861747535, 1358433.434877821 7576684.861747535, 1348433.434877821 7576684.861747535, 1348433.434877821 7566684.861747535, 1358433.434877821 7566684.861747535))",65,65,5575,12.2918,56.0429,53.9,14.1,50.7,,,,63.0,87.3,93.6,100.5,65.5,64.0,1561,7,7,6188,12.4121,55.8764,43.925,68.89999999999999,108.025,180.4333333333333,251.7,210.5333333333333,199.86666666666667,215.3333333333333,172.23333333333335,78.73333333333333,61.93333333333333,44.03333333333333,1561,28,28,6168,12.3424,56.1193,-5.9,-6.65,-4.65,-0.2,2.9,9.8,9.9,10.6,8.3,3.2,-1.2,-1.5
1535,1535,1535,1562,"POLYGON ((1358433.434877821 7576684.861747535, 1358433.434877821 7586684.861747535, 1348433.434877821 7586684.861747535, 1348433.434877821 7576684.861747535, 1358433.434877821 7576684.861747535))",65,65,5575,12.2918,56.0429,53.9,14.1,50.7,,,,63.0,87.3,93.6,100.5,65.5,64.0,1562,7,7,6188,12.4121,55.8764,43.925,68.89999999999999,108.025,180.4333333333333,251.7,210.5333333333333,199.86666666666667,215.3333333333333,172.23333333333335,78.73333333333333,61.93333333333333,44.03333333333333,1562,28,28,6168,12.3424,56.1193,-5.9,-6.65,-4.65,-0.2,2.9,9.8,9.9,10.6,8.3,3.2,-1.2,-1.5
1536,1536,1536,1581,"POLYGON ((1368433.434877821 7546684.861747535, 1368433.434877821 7556684.861747535, 1358433.434877821 7556684.861747535, 1358433.434877821 7546684.861747535, 1368433.434877821 7546684.861747535))",65,65,5575,12.2918,56.0429,53.9,14.1,50.7,,,,63.0,87.3,93.6,100.5,65.5,64.0,1581,7,7,6188,12.4121,55.8764,43.925,68.89999999999999,108.025,180.4333333333333,251.7,210.5333333333333,199.86666666666667,215.3333333333333,172.23333333333335,78.73333333333333,61.93333333333333,44.03333333333333,1581,40,40,6188,12.4121,55.8764,-10.3,-9.8,-6.3,-4.3,-1.4,6.2,6.8,6.0,4.2,-0.4,-4.0,-3.4
1537,1537,1537,1582,"POLYGON ((1368433.434877821 7556684.861747535, 1368433.434877821 7566684.861747535, 1358433.434877821 7566684.861747535, 1358433.434877821 7556684.861747535, 1368433.434877821 7556684.861747535))",65,65,5575,12.2918,56.0429,53.9,14.1,50.7,,,,63.0,87.3,93.6,100.5,65.5,64.0,1582,7,7,6188,12.4121,55.8764,43.925,68.89999999999999,108.025,180.4333333333333,251.7,210.5333333333333,199.86666666666667,215.3333333333333,172.23333333333335,78.73333333333333,61.93333333333333,44.03333333333333,1582,28,28,6168,12.3424,56.1193,-5.9,-6.65,-4.65,-0.2,2.9,9.8,9.9,10.6,8.3,3.2,-1.2,-1.5
1538,1538,1538,1583,"POLYGON ((1368433.434877821 7566684.861747535, 1368433.434877821 7576684.861747535, 1358433.434877821 7576684.861747535, 1358433.434877821 7566684.861747535, 1368433.434877821 7566684.861747535))",65,65,5575,12.2918,56.0429,53.9,14.1,50.7,,,,63.0,87.3,93.6,100.5,65.5,64.0,1583,7,7,6188,12.4121,55.8764,43.925,68.89999999999999,108.025,180.4333333333333,251.7,210.5333333333333,199.86666666666667,215.3333333333333,172.23333333333335,78.73333333333333,61.93333333333333,44.03333333333333,1583,28,28,6168,12.3424,56.1193,-5.9,-6.65,-4.65,-0.2,2.9,9.8,9.9,10.6,8.3,3.2,-1.2,-1.5
1539,1539,1539,1584,"POLYGON ((1368433.434877821 7576684.861747535, 1368433.434877821 7586684.861747535, 1358433.434877821 7586684.861747535, 1358433.434877821 7576684.861747535, 1368433.434877821 7576684.861747535))",65,65,5575,12.2918,56.0429,53.9,14.1,50.7,,,,63.0,87.3,93.6,100.5,65.5,64.0,1584,7,7,6188,12.4121,55.8764,43.925,68.89999999999999,108.025,180.4333333333333,251.7,210.5333333333333,199.86666666666667,215.3333333333333,172.23333333333335,78.73333333333333,61.93333333333333,44.03333333333333,1584,28,28,6168,12.3424,56.1193,-5.9,-6.65,-4.65,-0.2,2.9,9.8,9.9,10.6,8.3,3.2,-1.2,-1.5
1540,1540,1540,1599,"POLYGON ((1378433.434877821 7546684.861747535, 1378433.434877821 7556684.861747535, 1368433.434877821 7556684.861747535, 1368433.434877821 7546684.861747535, 1378433.434877821 7546684.861747535))",65,65,5575,12.2918,56.0429,53.9,14.1,50.7,,,,63.0,87.3,93.6,100.5,65.5,64.0,1599,7,7,6188,12.4121,55.8764,43.925,68.89999999999999,108.025,180.4333333333333,251.7,210.5333333333333,199.86666666666667,215.3333333333333,172.23333333333335,78.73333333333333,61.93333333333333,44.03333333333333,1599,40,40,6188,12.4121,55.8764,-10.3,-9.8,-6.3,-4.3,-1.4,6.2,6.8,6.0,4.2,-0.4,-4.0,-3.4
1541,1541,1541,1600,"POLYGON ((1378433.434877821 7556684.861747535, 1378433.434877821 7566684.861747535, 1368433.434877821 7566684.861747535, 1368433.434877821 7556684.861747535, 1378433.434877821 7556684.861747535))",65,65,5575,12.2918,56.0429,53.9,14.1,50.7,,,,63.0,87.3,93.6,100.5,65.5,64.0,1600,7,7,6188,12.4121,55.8764,43.925,68.89999999999999,108.025,180.4333333333333,251.7,210.5333333333333,199.86666666666667,215.3333333333333,172.23333333333335,78.73333333333333,61.93333333333333,44.03333333333333,1600,28,28,6168,12.3424,56.1193,-5.9,-6.65,-4.65,-0.2,2.9,9.8,9.9,10.6,8.3,3.2,-1.2,-1.5
1542,1542,1542,1601,"POLYGON ((1378433.434877821 7566684.861747535, 1378433.434877821 7576684.861747535, 1368433.434877821 7576684.861747535, 1368433.434877821 7566684.861747535, 1378433.434877821 7566684.861747535))",65,65,5575,12.2918,56.0429,53.9,14.1,50.7,,,,63.0,87.3,93.6,100.5,65.5,64.0,1601,7,7,6188,12.4121,55.8764,43.925,68.89999999999999,108.025,180.4333333333333,251.7,210.5333333333333,199.86666666666667,215.3333333333333,172.23333333333335,78.73333333333333,61.93333333333333,44.03333333333333,1601,28,28,6168,12.3424,56.1193,-5.9,-6.65,-4.65,-0.2,2.9,9.8,9.9,10.6,8.3,3.2,-1.2,-1.5
1543,1543,1543,1602,"POLYGON ((1378433.434877821 7576684.861747535, 1378433.434877821 7586684.861747535, 1368433.434877821 7586684.861747535, 1368433.434877821 7576684.861747535, 1378433.434877821 7576684.861747535))",65,65,5575,12.2918,56.0429,53.9,14.1,50.7,,,,63.0,87.3,93.6,100.5,65.5,64.0,1602,7,7,6188,12.4121,55.8764,43.925,68.89999999999999,108.025,180.4333333333333,251.7,210.5333333333333,199.86666666666667,215.3333333333333,172.23333333333335,78.73333333333333,61.93333333333333,44.03333333333333,1602,28,28,6168,12.3424,56.1193,-5.9,-6.65,-4.65,-0.2,2.9,9.8,9.9,10.6,8.3,3.2,-1.2,-1.5
1544,1544,1544,1618,"POLYGON ((1388433.434877821 7556684.861747535, 1388433.434877821 7566684.861747535, 1378433.434877821 7566684.861747535, 1378433.434877821 7556684.861747535, 1388433.434877821 7556684.861747535))",65,65,5575,12.2918,56.0429,53.9,14.1,50.7,,,,63.0,87.3,93.6,100.5,65.5,64.0,1618,7,7,6188,12.4121,55.8764,43.925,68.89999999999999,108.025,180.4333333333333,251.7,210.5333333333333,199.86666666666667,215.3333333333333,172.23333333333335,78.73333333333333,61.93333333333333,44.03333333333333,1618,28,28,6168,12.3424,56.1193,-5.9,-6.65,-4.65,-0.2,2.9,9.8,9.9,10.6,8.3,3.2,-1.2,-1.5
1545,1545,1545,1619,"POLYGON ((1388433.434877821 7566684.861747535, 1388433.434877821 7576684.861747535, 1378433.434877821 7576684.861747535, 1378433.434877821 7566684.861747535, 1388433.434877821 7566684.861747535))",65,65,5575,12.2918,56.0429,53.9,14.1,50.7,,,,63.0,87.3,93.6,100.5,65.5,64.0,1619,7,7,6188,12.4121,55.8764,43.925,68.89999999999999,108.025,180.4333333333333,251.7,210.5333333333333,199.86666666666667,215.3333333333333,172.23333333333335,78.73333333333333,61.93333333333333,44.03333333333333,1619,28,28,6168,12.3424,56.1193,-5.9,-6.65,-4.65,-0.2,2.9,9.8,9.9,10.6,8.3,3.2,-1.2,-1.5
1546,1546,1546,1620,"POLYGON ((1388433.434877821 7576684.861747535, 1388433.434877821 7586684.861747535, 1378433.434877821 7586684.861747535, 1378433.434877821 7576684.861747535, 1388433.434877821 7576684.861747535))",65,65,5575,12.2918,56.0429,53.9,14.1,50.7,,,,63.0,87.3,93.6,100.5,65.5,64.0,1620,7,7,6188,12.4121,55.8764,43.925,68.89999999999999,108.025,180.4333333333333,251.7,210.5333333333333,199.86666666666667,215.3333333333333,172.23333333333335,78.73333333333333,61.93333333333333,44.03333333333333,1620,28,28,6168,12.3424,56.1193,-5.9,-6.65,-4.65,-0.2,2.9,9.8,9.9,10.6,8.3,3.2,-1.2,-1.5
1547,1547,1547,1631,"POLYGON ((1398433.434877821 7556684.861747535, 1398433.434877821 7566684.861747535, 1388433.434877821 7566684.861747535, 1388433.434877821 7556684.861747535, 1398433.434877821 7556684.861747535))",65,65,5575,12.2918,56.0429,53.9,14.1,50.7,,,,63.0,87.3,93.6,100.5,65.5,64.0,1631,7,7,6188,12.4121,55.8764,43.925,68.89999999999999,108.025,180.4333333333333,251.7,210.5333333333333,199.86666666666667,215.3333333333333,172.23333333333335,78.73333333333333,61.93333333333333,44.03333333333333,1631,28,28,6168,12.3424,56.1193,-5.9,-6.65,-4.65,-0.2,2.9,9.8,9.9,10.6,8.3,3.2,-1.2,-1.5
1548,1548,1548,1632,"POLYGON ((1398433.434877821 7566684.861747535, 1398433.434877821 7576684.861747535, 1388433.434877821 7576684.861747535, 1388433.434877821 7566684.861747535, 1398433.434877821 7566684.861747535))",65,65,5575,12.2918,56.0429,53.9,14.1,50.7,,,,63.0,87.3,93.6,100.5,65.5,64.0,1632,7,7,6188,12.4121,55.8764,43.925,68.89999999999999,108.025,180.4333333333333,251.7,210.5333333333333,199.86666666666667,215.3333333333333,172.23333333333335,78.73333333333333,61.93333333333333,44.03333333333333,1632,28,28,6168,12.3424,56.1193,-5.9,-6.65,-4.65,-0.2,2.9,9.8,9.9,10.6,8.3,3.2,-1.2,-1.5
1549,1549,1549,1633,"POLYGON ((1398433.434877821 7576684.861747535, 1398433.434877821 7586684.861747535, 1388433.434877821 7586684.861747535, 1388433.434877821 7576684.861747535, 1398433.434877821 7576684.861747535))",65,65,5575,12.2918,56.0429,53.9,14.1,50.7,,,,63.0,87.3,93.6,100.5,65.5,64.0,1633,7,7,6188,12.4121,55.8764,43.925,68.89999999999999,108.025,180.4333333333333,251.7,210.5333333333333,199.86666666666667,215.3333333333333,172.23333333333335,78.73333333333333,61.93333333333333,44.03333333333333,1633,28,28,6168,12.3424,56.1193,-5.9,-6.65,-4.65,-0.2,2.9,9.8,9.9,10.6,8.3,3.2,-1.2,-1.5
1550,1550,1550,1643,"POLYGON ((1408433.434877821 7566684.861747535, 1408433.434877821 7576684.861747535, 1398433.434877821 7576684.861747535, 1398433.434877821 7566684.861747535, 1408433.434877821 7566684.861747535))",65,65,5575,12.2918,56.0429,53.9,14.1,50.7,,,,63.0,87.3,93.6,100.5,65.5,64.0,1643,7,7,6188,12.4121,55.8764,43.925,68.89999999999999,108.025,180.4333333333333,251.7,210.5333333333333,199.86666666666667,215.3333333333333,172.23333333333335,78.73333333333333,61.93333333333333,44.03333333333333,1643,28,28,6168,12.3424,56.1193,-5.9,-6.65,-4.65,-0.2,2.9,9.8,9.9,10.6,8.3,3.2,-1.2,-1.5
1551,1551,1551,1517,"POLYGON ((1348433.434877821 7376684.861747535, 1348433.434877821 7386684.861747535, 1338433.434877821 7386684.861747535, 1338433.434877821 7376684.861747535, 1348433.434877821 7376684.861747535))",58,58,5889,12.0981,55.2076,85.4,11.0,62.0,,,,78.3,64.1,82.9,99.9,70.3,41.2,1517,4,4,6174,12.149,55.3955,46.866666666666674,68.1,104.1,176.93333333333337,251.46666666666667,224.16666666666663,199.7,223.3333333333333,157.86666666666665,70.2,57.06666666666666,41.06666666666667,1517,9,9,6154,11.8605,55.2075,-8.8,-8.25,-5.0,-4.1,-0.9,6.8,6.9,6.2,4.4,-0.3,-2.2,-2.8
1552,1552,1552,1518,"POLYGON ((1348433.434877821 7386684.861747535, 1348433.434877821 7396684.861747535, 1338433.434877821 7396684.861747535, 1338433.434877821 7386684.861747535, 1348433.434877821 7386684.861747535))",58,58,5889,12.0981,55.2076,85.4,11.0,62.0,,,,78.3,64.1,82.9,99.9,70.3,41.2,1518,4,4,6174,12.149,55.3955,46.866666666666674,68.1,104.1,176.93333333333337,251.46666666666667,224.16666666666663,199.7,223.3333333333333,157.86666666666665,70.2,57.06666666666666,41.06666666666667,1518,9,9,6154,11.8605,55.2075,-8.8,-8.25,-5.0,-4.1,-0.9,6.8,6.9,6.2,4.4,-0.3,-2.2,-2.8
1553,1553,1553,1519,"POLYGON ((1348433.434877821 7396684.861747535, 1348433.434877821 7406684.861747535, 1338433.434877821 7406684.861747535, 1338433.434877821 7396684.861747535, 1348433.434877821 7396684.861747535))",58,58,5889,12.0981,55.2076,85.4,11.0,62.0,,,,78.3,64.1,82.9,99.9,70.3,41.2,1519,4,4,6174,12.149,55.3955,46.866666666666674,68.1,104.1,176.93333333333337,251.46666666666667,224.16666666666663,199.7,223.3333333333333,157.86666666666665,70.2,57.06666666666666,41.06666666666667,1519,9,9,6154,11.8605,55.2075,-8.8,-8.25,-5.0,-4.1,-0.9,6.8,6.9,6.2,4.4,-0.3,-2.2,-2.8
1554,1554,1554,1520,"POLYGON ((1348433.434877821 7406684.861747535, 1348433.434877821 7416684.861747535, 1338433.434877821 7416684.861747535, 1338433.434877821 7406684.861747535, 1348433.434877821 7406684.861747535))",58,58,5889,12.0981,55.2076,85.4,11.0,62.0,,,,78.3,64.1,82.9,99.9,70.3,41.2,1520,4,4,6174,12.149,55.3955,46.866666666666674,68.1,104.1,176.93333333333337,251.46666666666667,224.16666666666663,199.7,223.3333333333333,157.86666666666665,70.2,57.06666666666666,41.06666666666667,1520,9,9,6154,11.8605,55.2075,-8.8,-8.25,-5.0,-4.1,-0.9,6.8,6.9,6.2,4.4,-0.3,-2.2,-2.8
1555,1555,1555,1542,"POLYGON ((1358433.434877821 7366684.861747535, 1358433.434877821 7376684.861747535, 1348433.434877821 7376684.861747535, 1348433.434877821 7366684.861747535, 1358433.434877821 7366684.861747535))",58,58,5889,12.0981,55.2076,85.4,11.0,62.0,,,,78.3,64.1,82.9,99.9,70.3,41.2,1542,4,4,6174,12.149,55.3955,46.866666666666674,68.1,104.1,176.93333333333337,251.46666666666667,224.16666666666663,199.7,223.3333333333333,157.86666666666665,70.2,57.06666666666666,41.06666666666667,1542,32,32,6147,12.1841,54.879,-5.85,-5.449999999999999,-3.65,-0.9,1.2,8.9,5.6,9.6,5.7,4.9,0.8,-0.4
1556,1556,1556,1543,"POLYGON ((1358433.434877821 7376684.861747535, 1358433.434877821 7386684.861747535, 1348433.434877821 7386684.861747535, 1348433.434877821 7376684.861747535, 1358433.434877821 7376684.861747535))",58,58,5889,12.0981,55.2076,85.4,11.0,62.0,,,,78.3,64.1,82.9,99.9,70.3,41.2,1543,4,4,6174,12.149,55.3955,46.866666666666674,68.1,104.1,176.93333333333337,251.46666666666667,224.16666666666663,199.7,223.3333333333333,157.86666666666665,70.2,57.06666666666666,41.06666666666667,1543,9,9,6154,11.8605,55.2075,-8.8,-8.25,-5.0,-4.1,-0.9,6.8,6.9,6.2,4.4,-0.3,-2.2,-2.8
1557,1557,1557,1544,"POLYGON ((1358433.434877821 7396684.861747535, 1358433.434877821 7406684.861747535, 1348433.434877821 7406684.861747535, 1348433.434877821 7396684.861747535, 1358433.434877821 7396684.861747535))",58,58,5889,12.0981,55.2076,85.4,11.0,62.0,,,,78.3,64.1,82.9,99.9,70.3,41.2,1544,4,4,6174,12.149,55.3955,46.866666666666674,68.1,104.1,176.93333333333337,251.46666666666667,224.16666666666663,199.7,223.3333333333333,157.86666666666665,70.2,57.06666666666666,41.06666666666667,1544,9,9,6154,11.8605,55.2075,-8.8,-8.25,-5.0,-4.1,-0.9,6.8,6.9,6.2,4.4,-0.3,-2.2,-2.8
1558,1558,1558,1545,"POLYGON ((1358433.434877821 7406684.861747535, 1358433.434877821 7416684.861747535, 1348433.434877821 7416684.861747535, 1348433.434877821 7406684.861747535, 1358433.434877821 7406684.861747535))",58,58,5889,12.0981,55.2076,85.4,11.0,62.0,,,,78.3,64.1,82.9,99.9,70.3,41.2,1545,4,4,6174,12.149,55.3955,46.866666666666674,68.1,104.1,176.93333333333337,251.46666666666667,224.16666666666663,199.7,223.3333333333333,157.86666666666665,70.2,57.06666666666666,41.06666666666667,1545,11,11,6174,12.149,55.3955,-8.05,-8.3,-4.95,-3.9,-0.8,6.7,6.2,5.8,3.8,0.9,-1.8,-1.9
1559,1559,1559,1566,"POLYGON ((1368433.434877821 7396684.861747535, 1368433.434877821 7406684.861747535, 1358433.434877821 7406684.861747535, 1358433.434877821 7396684.861747535, 1368433.434877821 7396684.861747535))",58,58,5889,12.0981,55.2076,85.4,11.0,62.0,,,,78.3,64.1,82.9,99.9,70.3,41.2,1566,4,4,6174,12.149,55.3955,46.866666666666674,68.1,104.1,176.93333333333337,251.46666666666667,224.16666666666663,199.7,223.3333333333333,157.86666666666665,70.2,57.06666666666666,41.06666666666667,1566,11,11,6174,12.149,55.3955,-8.05,-8.3,-4.95,-3.9,-0.8,6.7,6.2,5.8,3.8,0.9,-1.8,-1.9
1560,1560,1560,1567,"POLYGON ((1368433.434877821 7406684.861747535, 1368433.434877821 7416684.861747535, 1358433.434877821 7416684.861747535, 1358433.434877821 7406684.861747535, 1368433.434877821 7406684.861747535))",58,58,5889,12.0981,55.2076,85.4,11.0,62.0,,,,78.3,64.1,82.9,99.9,70.3,41.2,1567,4,4,6174,12.149,55.3955,46.866666666666674,68.1,104.1,176.93333333333337,251.46666666666667,224.16666666666663,199.7,223.3333333333333,157.86666666666665,70.2,57.06666666666666,41.06666666666667,1567,11,11,6174,12.149,55.3955,-8.05,-8.3,-4.95,-3.9,-0.8,6.7,6.2,5.8,3.8,0.9,-1.8,-1.9
1561,1561,1561,1521,"POLYGON ((1348433.434877821 7416684.861747535, 1348433.434877821 7426684.861747535, 1338433.434877821 7426684.861747535, 1338433.434877821 7416684.861747535, 1348433.434877821 7416684.861747535))",89,89,6174,12.149,55.3955,63.7,10.8,60.0,,,,82.7,42.7,73.9,70.3,53.9,30.2,1521,4,4,6174,12.149,55.3955,46.866666666666674,68.1,104.1,176.93333333333337,251.46666666666667,224.16666666666663,199.7,223.3333333333333,157.86666666666665,70.2,57.06666666666666,41.06666666666667,1521,11,11,6174,12.149,55.3955,-8.05,-8.3,-4.95,-3.9,-0.8,6.7,6.2,5.8,3.8,0.9,-1.8,-1.9
1562,1562,1562,1522,"POLYGON ((1348433.434877821 7426684.861747535, 1348433.434877821 7436684.861747535, 1338433.434877821 7436684.861747535, 1338433.434877821 7426684.861747535, 1348433.434877821 7426684.861747535))",89,89,6174,12.149,55.3955,63.7,10.8,60.0,,,,82.7,42.7,73.9,70.3,53.9,30.2,1522,4,4,6174,12.149,55.3955,46.866666666666674,68.1,104.1,176.93333333333337,251.46666666666667,224.16666666666663,199.7,223.3333333333333,157.86666666666665,70.2,57.06666666666666,41.06666666666667,1522,11,11,6174,12.149,55.3955,-8.05,-8.3,-4.95,-3.9,-0.8,6.7,6.2,5.8,3.8,0.9,-1.8,-1.9
1563,1563,1563,1523,"POLYGON ((1348433.434877821 7436684.861747535, 1348433.434877821 7446684.861747535, 1338433.434877821 7446684.861747535, 1338433.434877821 7436684.861747535, 1348433.434877821 7436684.861747535))",89,89,6174,12.149,55.3955,63.7,10.8,60.0,,,,82.7,42.7,73.9,70.3,53.9,30.2,1523,4,4,6174,12.149,55.3955,46.866666666666674,68.1,104.1,176.93333333333337,251.46666666666667,224.16666666666663,199.7,223.3333333333333,157.86666666666665,70.2,57.06666666666666,41.06666666666667,1523,11,11,6174,12.149,55.3955,-8.05,-8.3,-4.95,-3.9,-0.8,6.7,6.2,5.8,3.8,0.9,-1.8,-1.9
1564,1564,1564,1524,"POLYGON ((1348433.434877821 7446684.861747535, 1348433.434877821 7456684.861747535, 1338433.434877821 7456684.861747535, 1338433.434877821 7446684.861747535, 1348433.434877821 7446684.861747535))",89,89,6174,12.149,55.3955,63.7,10.8,60.0,,,,82.7,42.7,73.9,70.3,53.9,30.2,1524,4,4,6174,12.149,55.3955,46.866666666666674,68.1,104.1,176.93333333333337,251.46666666666667,224.16666666666663,199.7,223.3333333333333,157.86666666666665,70.2,57.06666666666666,41.06666666666667,1524,11,11,6174,12.149,55.3955,-8.05,-8.3,-4.95,-3.9,-0.8,6.7,6.2,5.8,3.8,0.9,-1.8,-1.9
1565,1565,1565,1525,"POLYGON ((1348433.434877821 7456684.861747535, 1348433.434877821 7466684.861747535, 1338433.434877821 7466684.861747535, 1338433.434877821 7456684.861747535, 1348433.434877821 7456684.861747535))",89,89,6174,12.149,55.3955,63.7,10.8,60.0,,,,82.7,42.7,73.9,70.3,53.9,30.2,1525,4,4,6174,12.149,55.3955,46.866666666666674,68.1,104.1,176.93333333333337,251.46666666666667,224.16666666666663,199.7,223.3333333333333,157.86666666666665,70.2,57.06666666666666,41.06666666666667,1525,11,11,6174,12.149,55.3955,-8.05,-8.3,-4.95,-3.9,-0.8,6.7,6.2,5.8,3.8,0.9,-1.8,-1.9
1566,1566,1566,1526,"POLYGON ((1348433.434877821 7466684.861747535, 1348433.434877821 7476684.861747535, 1338433.434877821 7476684.861747535, 1338433.434877821 7466684.861747535, 1348433.434877821 7466684.861747535))",89,89,6174,12.149,55.3955,63.7,10.8,60.0,,,,82.7,42.7,73.9,70.3,53.9,30.2,1526,4,4,6174,12.149,55.3955,46.866666666666674,68.1,104.1,176.93333333333337,251.46666666666667,224.16666666666663,199.7,223.3333333333333,157.86666666666665,70.2,57.06666666666666,41.06666666666667,1526,11,11,6174,12.149,55.3955,-8.05,-8.3,-4.95,-3.9,-0.8,6.7,6.2,5.8,3.8,0.9,-1.8,-1.9
