,geometry,minTempJanuary,minTempFebruary,minTempMarch,minTempApril,minTempMay,minTempJune,minTempJuly,minTempAugust,minTempSeptember,minTempOctober,minTempNovember,minTempDecember,maxTempJanuary,maxTempFebruary,maxTempMarch,maxTempApril,maxTempMay,maxTempJune,maxTempJuly,maxTempAugust,maxTempSeptember,maxTempOctober,maxTempNovember,maxTempDecember,rainJanuary,rainFebruary,rainMarch,rainJuly,rainAugust,rainSeptember,rainOctober,rainNovember,rainDecember,Unnamed: 0_y_y,sunJanuary,sunFebruary,sunMarch,sunApril,sunMay,sunJune,sunJuly,sunAugust,sunSeptember,sunOctober,sunNovember,sunDecember,Unnamed: 0.1.1,windJanuary,windFebruary,windMarch,windJuly,windAugust,windSeptember,windOctober,windNovember,windDecember
1327,"POLYGON ((1288433.434877821 7316684.861747535, 1288433.434877821 7326684.861747535, 1278433.434877821 7326684.861747535, 1278433.434877821 7316684.861747535, 1288433.434877821 7316684.861747535))",-8.100000000000001,-6.65,-6.8500000000000005,-2.7,0.3,6.2,6.8,6.9,5.1,4.0,-0.7,-1.7,9.05,7.7,14.05,15.8,24.7,25.5,25.1,26.6,20.7,16.6,13.1,9.2,4.550000000000001,4.8,4.65,3.2,3.4,3.9,4.9,4.3,5.25,1366,51.29999999999999,70.5,110.75,199.86666666666667,242.46666666666667,229.7333333333333,206.0666666666667,214.63333333333333,165.83333333333334,77.36666666666667,57.5,35.9,1,68.2,18.4,61.6,101.2,59.9,63.6,101.6,52.4,40.5
1328,"POLYGON ((1288433.434877821 7326684.861747535, 1288433.434877821 7336684.861747535, 1278433.434877821 7336684.861747535, 1278433.434877821 7326684.861747535, 1288433.434877821 7326684.861747535))",-8.100000000000001,-6.65,-6.8500000000000005,-2.7,0.3,6.2,6.8,6.9,5.1,4.0,-0.7,-1.7,9.05,7.7,14.05,15.8,24.7,25.5,25.1,26.6,20.7,16.6,13.1,9.2,4.550000000000001,4.8,4.65,3.2,3.4,3.9,4.9,4.3,5.25,1367,51.29999999999999,70.5,110.75,199.86666666666667,242.46666666666667,229.7333333333333,206.0666666666667,214.63333333333333,165.83333333333334,77.36666666666667,57.5,35.9,1,68.2,18.4,61.6,101.2,59.9,63.6,101.6,52.4,40.5
1329,"POLYGON ((1298433.434877821 7296684.861747535, 1298433.434877821 7306684.861747535, 1288433.434877821 7306684.861747535, 1288433.434877821 7296684.861747535, 1298433.434877821 7296684.861747535))",-8.100000000000001,-6.65,-6.8500000000000005,-2.7,0.3,6.2,6.8,6.9,5.1,4.0,-0.7,-1.7,9.05,7.7,14.05,15.8,24.7,25.5,25.1,26.6,20.7,16.6,13.1,9.2,4.550000000000001,4.8,4.65,3.2,3.4,3.9,4.9,4.3,5.25,1386,51.29999999999999,70.5,110.75,199.86666666666667,242.46666666666667,229.7333333333333,206.0666666666667,214.63333333333333,165.83333333333334,77.36666666666667,57.5,35.9,27,63.4,16.4,77.6,95.4,57.1,75.5,99.2,55.9,48.5
1330,"POLYGON ((1298433.434877821 7306684.861747535, 1298433.434877821 7316684.861747535, 1288433.434877821 7316684.861747535, 1288433.434877821 7306684.861747535, 1298433.434877821 7306684.861747535))",-8.100000000000001,-6.65,-6.8500000000000005,-2.7,0.3,6.2,6.8,6.9,5.1,4.0,-0.7,-1.7,9.05,7.7,14.05,15.8,24.7,25.5,25.1,26.6,20.7,16.6,13.1,9.2,4.550000000000001,4.8,4.65,3.2,3.4,3.9,4.9,4.3,5.25,1387,51.29999999999999,70.5,110.75,199.86666666666667,242.46666666666667,229.7333333333333,206.0666666666667,214.63333333333333,165.83333333333334,77.36666666666667,57.5,35.9,27,63.4,16.4,77.6,95.4,57.1,75.5,99.2,55.9,48.5
1331,"POLYGON ((1298433.434877821 7316684.861747535, 1298433.434877821 7326684.861747535, 1288433.434877821 7326684.861747535, 1288433.434877821 7316684.861747535, 1298433.434877821 7316684.861747535))",-8.100000000000001,-6.65,-6.8500000000000005,-2.7,0.3,6.2,6.8,6.9,5.1,4.0,-0.7,-1.7,9.05,7.7,14.05,15.8,24.7,25.5,25.1,26.6,20.7,16.6,13.1,9.2,4.550000000000001,4.8,4.65,3.2,3.4,3.9,4.9,4.3,5.25,1388,51.29999999999999,70.5,110.75,199.86666666666667,242.46666666666667,229.7333333333333,206.0666666666667,214.63333333333333,165.83333333333334,77.36666666666667,57.5,35.9,1,68.2,18.4,61.6,101.2,59.9,63.6,101.6,52.4,40.5
1332,"POLYGON ((1298433.434877821 7326684.861747535, 1298433.434877821 7336684.861747535, 1288433.434877821 7336684.861747535, 1288433.434877821 7326684.861747535, 1298433.434877821 7326684.861747535))",-8.100000000000001,-6.65,-6.8500000000000005,-2.7,0.3,6.2,6.8,6.9,5.1,4.0,-0.7,-1.7,9.05,7.7,14.05,15.8,24.7,25.5,25.1,26.6,20.7,16.6,13.1,9.2,4.550000000000001,4.8,4.65,3.2,3.4,3.9,4.9,4.3,5.25,1389,51.29999999999999,70.5,110.75,199.86666666666667,242.46666666666667,229.7333333333333,206.0666666666667,214.63333333333333,165.83333333333334,77.36666666666667,57.5,35.9,39,72.1,38.0,83.4,82.9,58.8,84.2,81.2,56.4,47.7
1333,"POLYGON ((1298433.434877821 7336684.861747535, 1298433.434877821 7346684.861747535, 1288433.434877821 7346684.861747535, 1288433.434877821 7336684.861747535, 1298433.434877821 7336684.861747535))",-8.100000000000001,-6.65,-6.8500000000000005,-2.7,0.3,6.2,6.8,6.9,5.1,4.0,-0.7,-1.7,9.05,7.7,14.05,15.8,24.7,25.5,25.1,26.6,20.7,16.6,13.1,9.2,4.550000000000001,4.8,4.65,3.2,3.4,3.9,4.9,4.3,5.25,1390,51.29999999999999,70.5,110.75,199.86666666666667,242.46666666666667,229.7333333333333,206.0666666666667,214.63333333333333,165.83333333333334,77.36666666666667,57.5,35.9,39,72.1,38.0,83.4,82.9,58.8,84.2,81.2,56.4,47.7
1334,"POLYGON ((1308433.434877821 7316684.861747535, 1308433.434877821 7326684.861747535, 1298433.434877821 7326684.861747535, 1298433.434877821 7316684.861747535, 1308433.434877821 7316684.861747535))",-8.100000000000001,-6.65,-6.8500000000000005,-2.7,0.3,6.2,6.8,6.9,5.1,4.0,-0.7,-1.7,9.05,7.7,14.05,15.8,24.7,25.5,25.1,26.6,20.7,16.6,13.1,9.2,4.550000000000001,4.8,4.65,3.2,3.4,3.9,4.9,4.3,5.25,1409,51.29999999999999,70.5,110.75,199.86666666666667,242.46666666666667,229.7333333333333,206.0666666666667,214.63333333333333,165.83333333333334,77.36666666666667,57.5,35.9,39,72.1,38.0,83.4,82.9,58.8,84.2,81.2,56.4,47.7
1335,"POLYGON ((1308433.434877821 7326684.861747535, 1308433.434877821 7336684.861747535, 1298433.434877821 7336684.861747535, 1298433.434877821 7326684.861747535, 1308433.434877821 7326684.861747535))",-8.100000000000001,-6.65,-6.8500000000000005,-2.7,0.3,6.2,6.8,6.9,5.1,4.0,-0.7,-1.7,9.05,7.7,14.05,15.8,24.7,25.5,25.1,26.6,20.7,16.6,13.1,9.2,4.550000000000001,4.8,4.65,3.2,3.4,3.9,4.9,4.3,5.25,1410,51.29999999999999,70.5,110.75,199.86666666666667,242.46666666666667,229.7333333333333,206.0666666666667,214.63333333333333,165.83333333333334,77.36666666666667,57.5,35.9,39,72.1,38.0,83.4,82.9,58.8,84.2,81.2,56.4,47.7
1336,"POLYGON ((1308433.434877821 7336684.861747535, 1308433.434877821 7346684.861747535, 1298433.434877821 7346684.861747535, 1298433.434877821 7336684.861747535, 1308433.434877821 7336684.861747535))",-8.100000000000001,-6.65,-6.8500000000000005,-2.7,0.3,6.2,6.8,6.9,5.1,4.0,-0.7,-1.7,9.05,7.7,14.05,15.8,24.7,25.5,25.1,26.6,20.7,16.6,13.1,9.2,4.550000000000001,4.8,4.65,3.2,3.4,3.9,4.9,4.3,5.25,1411,51.29999999999999,70.5,110.75,199.86666666666667,242.46666666666667,229.7333333333333,206.0666666666667,214.63333333333333,165.83333333333334,77.36666666666667,57.5,35.9,39,72.1,38.0,83.4,82.9,58.8,84.2,81.2,56.4,47.7
1337,"POLYGON ((1308433.434877821 7346684.861747535, 1308433.434877821 7356684.861747535, 1298433.434877821 7356684.861747535, 1298433.434877821 7346684.861747535, 1308433.434877821 7346684.861747535))",-8.100000000000001,-6.65,-6.8500000000000005,-2.7,0.3,6.2,6.8,6.9,5.1,4.0,-0.7,-1.7,9.05,7.7,14.05,15.8,24.7,25.5,25.1,26.6,20.7,16.6,13.1,9.2,4.550000000000001,4.8,4.65,3.2,3.4,3.9,4.9,4.3,5.25,1412,51.29999999999999,70.5,110.75,199.86666666666667,242.46666666666667,229.7333333333333,206.0666666666667,214.63333333333333,165.83333333333334,77.36666666666667,57.5,35.9,39,72.1,38.0,83.4,82.9,58.8,84.2,81.2,56.4,47.7
1338,"POLYGON ((1248433.434877821 7426684.861747535, 1248433.434877821 7436684.861747535, 1238433.434877821 7436684.861747535, 1238433.434877821 7426684.861747535, 1248433.434877821 7426684.861747535))",-7.65,-7.9,-4.65,-3.6,0.7,7.2,6.1,6.4,4.7,1.6,-1.2,-1.7,8.85,6.9,11.85,15.3,24.2,25.1,25.0,25.1,19.8,16.9,13.1,9.5,4.3,4.8,4.6,3.4,3.9,4.1,5.0,4.5,5.2,1292,51.9,69.85000000000001,108.3,191.0333333333333,245.0333333333333,219.6,195.16666666666663,213.3,160.13333333333333,70.93333333333334,56.03333333333333,35.13333333333333,10,80.5,18.6,48.0,74.2,53.2,102.7,86.3,46.9,38.7
1339,"POLYGON ((1248433.434877821 7436684.861747535, 1248433.434877821 7446684.861747535, 1238433.434877821 7446684.861747535, 1238433.434877821 7436684.861747535, 1248433.434877821 7436684.861747535))",-7.65,-7.9,-4.65,-3.6,0.7,7.2,6.1,6.4,4.7,1.6,-1.2,-1.7,8.85,6.9,11.85,15.3,24.2,25.1,25.0,25.1,19.8,16.9,13.1,9.5,4.3,4.8,4.6,3.4,3.9,4.1,5.0,4.5,5.2,1293,51.9,69.85000000000001,108.3,191.0333333333333,245.0333333333333,219.6,195.16666666666663,213.3,160.13333333333333,70.93333333333334,56.03333333333333,35.13333333333333,78,65.5,23.7,38.8,62.2,85.4,92.3,81.7,49.8,37.4
1340,"POLYGON ((1248433.434877821 7446684.861747535, 1248433.434877821 7456684.861747535, 1238433.434877821 7456684.861747535, 1238433.434877821 7446684.861747535, 1248433.434877821 7446684.861747535))",-7.65,-7.9,-4.65,-3.6,0.7,7.2,6.1,6.4,4.7,1.6,-1.2,-1.7,8.85,6.9,11.85,15.3,24.2,25.1,25.0,25.1,19.8,16.9,13.1,9.5,4.3,4.8,4.6,3.4,3.9,4.1,5.0,4.5,5.2,1294,51.9,69.85000000000001,108.3,191.0333333333333,245.0333333333333,219.6,195.16666666666663,213.3,160.13333333333333,70.93333333333334,56.03333333333333,35.13333333333333,78,65.5,23.7,38.8,62.2,85.4,92.3,81.7,49.8,37.4
1341,"POLYGON ((1248433.434877821 7456684.861747535, 1248433.434877821 7466684.861747535, 1238433.434877821 7466684.861747535, 1238433.434877821 7456684.861747535, 1248433.434877821 7456684.861747535))",-7.65,-7.9,-4.65,-3.6,0.7,7.2,6.1,6.4,4.7,1.6,-1.2,-1.7,8.85,6.9,11.85,15.3,24.2,25.1,25.0,25.1,19.8,16.9,13.1,9.5,4.3,4.8,4.6,3.4,3.9,4.1,5.0,4.5,5.2,1295,51.9,69.85000000000001,108.3,191.0333333333333,245.0333333333333,219.6,195.16666666666663,213.3,160.13333333333333,70.93333333333334,56.03333333333333,35.13333333333333,78,65.5,23.7,38.8,62.2,85.4,92.3,81.7,49.8,37.4
1342,"POLYGON ((1258433.434877821 7426684.861747535, 1258433.434877821 7436684.861747535, 1248433.434877821 7436684.861747535, 1248433.434877821 7426684.861747535, 1258433.434877821 7426684.861747535))",-7.65,-7.9,-4.65,-3.6,0.7,7.2,6.1,6.4,4.7,1.6,-1.2,-1.7,8.85,6.9,11.85,15.3,24.2,25.1,25.0,25.1,19.8,16.9,13.1,9.5,4.3,4.8,4.6,3.4,3.9,4.1,5.0,4.5,5.2,1313,51.9,69.85000000000001,108.3,191.0333333333333,245.0333333333333,219.6,195.16666666666663,213.3,160.13333333333333,70.93333333333334,56.03333333333333,35.13333333333333,10,80.5,18.6,48.0,74.2,53.2,102.7,86.3,46.9,38.7
1343,"POLYGON ((1258433.434877821 7436684.861747535, 1258433.434877821 7446684.861747535, 1248433.434877821 7446684.861747535, 1248433.434877821 7436684.861747535, 1258433.434877821 7436684.861747535))",-7.65,-7.9,-4.65,-3.6,0.7,7.2,6.1,6.4,4.7,1.6,-1.2,-1.7,8.85,6.9,11.85,15.3,24.2,25.1,25.0,25.1,19.8,16.9,13.1,9.5,4.3,4.8,4.6,3.4,3.9,4.1,5.0,4.5,5.2,1314,51.9,69.85000000000001,108.3,191.0333333333333,245.0333333333333,219.6,195.16666666666663,213.3,160.13333333333333,70.93333333333334,56.03333333333333,35.13333333333333,10,80.5,18.6,48.0,74.2,53.2,102.7,86.3,46.9,38.7
1344,"POLYGON ((1258433.434877821 7446684.861747535, 1258433.434877821 7456684.861747535, 1248433.434877821 7456684.861747535, 1248433.434877821 7446684.861747535, 1258433.434877821 7446684.861747535))",-7.65,-7.9,-4.65,-3.6,0.7,7.2,6.1,6.4,4.7,1.6,-1.2,-1.7,8.85,6.9,11.85,15.3,24.2,25.1,25.0,25.1,19.8,16.9,13.1,9.5,4.3,4.8,4.6,3.4,3.9,4.1,5.0,4.5,5.2,1315,51.9,69.85000000000001,108.3,191.0333333333333,245.0333333333333,219.6,195.16666666666663,213.3,160.13333333333333,70.93333333333334,56.03333333333333,35.13333333333333,78,65.5,23.7,38.8,62.2,85.4,92.3,81.7,49.8,37.4
1345,"POLYGON ((1258433.434877821 7456684.861747535, 1258433.434877821 7466684.861747535, 1248433.434877821 7466684.861747535, 1248433.434877821 7456684.861747535, 1258433.434877821 7456684.861747535))",-7.65,-7.9,-4.65,-3.6,0.7,7.2,6.1,6.4,4.7,1.6,-1.2,-1.7,8.85,6.9,11.85,15.3,24.2,25.1,25.0,25.1,19.8,16.9,13.1,9.5,4.3,4.8,4.6,3.4,3.9,4.1,5.0,4.5,5.2,1316,51.9,69.85000000000001,108.3,191.0333333333333,245.0333333333333,219.6,195.16666666666663,213.3,160.13333333333333,70.93333333333334,56.03333333333333,35.13333333333333,78,65.5,23.7,38.8,62.2,85.4,92.3,81.7,49.8,37.4
1346,"POLYGON ((1258433.434877821 7466684.861747535, 1258433.434877821 7476684.861747535, 1248433.434877821 7476684.861747535, 1248433.434877821 7466684.861747535, 1258433.434877821 7466684.861747535))",-7.65,-7.9,-4.65,-3.6,0.7,7.2,6.1,6.4,4.7,1.6,-1.2,-1.7,8.85,6.9,11.85,15.3,24.2,25.1,25.0,25.1,19.8,16.9,13.1,9.5,4.3,4.8,4.6,3.4,3.9,4.1,5.0,4.5,5.2,1317,51.9,69.85000000000001,108.3,191.0333333333333,245.0333333333333,219.6,195.16666666666663,213.3,160.13333333333333,70.93333333333334,56.03333333333333,35.13333333333333,78,65.5,23.7,38.8,62.2,85.4,92.3,81.7,49.8,37.4
1347,"POLYGON ((1268433.434877821 7416684.861747535, 1268433.434877821 7426684.861747535, 1258433.434877821 7426684.861747535, 1258433.434877821 7416684.861747535, 1268433.434877821 7416684.861747535))",-7.65,-7.9,-4.65,-3.6,0.7,7.2,6.1,6.4,4.7,1.6,-1.2,-1.7,8.85,6.9,11.85,15.3,24.2,25.1,25.0,25.1,19.8,16.9,13.1,9.5,4.3,4.8,4.6,3.4,3.9,4.1,5.0,4.5,5.2,1330,51.9,69.85000000000001,108.3,191.0333333333333,245.0333333333333,219.6,195.16666666666663,213.3,160.13333333333333,70.93333333333334,56.03333333333333,35.13333333333333,10,80.5,18.6,48.0,74.2,53.2,102.7,86.3,46.9,38.7
1348,"POLYGON ((1268433.434877821 7426684.861747535, 1268433.434877821 7436684.861747535, 1258433.434877821 7436684.861747535, 1258433.434877821 7426684.861747535, 1268433.434877821 7426684.861747535))",-7.65,-7.9,-4.65,-3.6,0.7,7.2,6.1,6.4,4.7,1.6,-1.2,-1.7,8.85,6.9,11.85,15.3,24.2,25.1,25.0,25.1,19.8,16.9,13.1,9.5,4.3,4.8,4.6,3.4,3.9,4.1,5.0,4.5,5.2,1331,51.9,69.85000000000001,108.3,191.0333333333333,245.0333333333333,219.6,195.16666666666663,213.3,160.13333333333333,70.93333333333334,56.03333333333333,35.13333333333333,10,80.5,18.6,48.0,74.2,53.2,102.7,86.3,46.9,38.7
1349,"POLYGON ((1268433.434877821 7436684.861747535, 1268433.434877821 7446684.861747535, 1258433.434877821 7446684.861747535, 1258433.434877821 7436684.861747535, 1268433.434877821 7436684.861747535))",-7.65,-7.9,-4.65,-3.6,0.7,7.2,6.1,6.4,4.7,1.6,-1.2,-1.7,8.85,6.9,11.85,15.3,24.2,25.1,25.0,25.1,19.8,16.9,13.1,9.5,4.3,4.8,4.6,3.4,3.9,4.1,5.0,4.5,5.2,1332,51.9,69.85000000000001,108.3,191.0333333333333,245.0333333333333,219.6,195.16666666666663,213.3,160.13333333333333,70.93333333333334,56.03333333333333,35.13333333333333,10,80.5,18.6,48.0,74.2,53.2,102.7,86.3,46.9,38.7
1350,"POLYGON ((1268433.434877821 7446684.861747535, 1268433.434877821 7456684.861747535, 1258433.434877821 7456684.861747535, 1258433.434877821 7446684.861747535, 1268433.434877821 7446684.861747535))",-7.65,-7.9,-4.65,-3.6,0.7,7.2,6.1,6.4,4.7,1.6,-1.2,-1.7,8.85,6.9,11.85,15.3,24.2,25.1,25.0,25.1,19.8,16.9,13.1,9.5,4.3,4.8,4.6,3.4,3.9,4.1,5.0,4.5,5.2,1333,51.9,69.85000000000001,108.3,191.0333333333333,245.0333333333333,219.6,195.16666666666663,213.3,160.13333333333333,70.93333333333334,56.03333333333333,35.13333333333333,78,65.5,23.7,38.8,62.2,85.4,92.3,81.7,49.8,37.4
1351,"POLYGON ((1268433.434877821 7456684.861747535, 1268433.434877821 7466684.861747535, 1258433.434877821 7466684.861747535, 1258433.434877821 7456684.861747535, 1268433.434877821 7456684.861747535))",-7.65,-7.9,-4.65,-3.6,0.7,7.2,6.1,6.4,4.7,1.6,-1.2,-1.7,8.85,6.9,11.85,15.3,24.2,25.1,25.0,25.1,19.8,16.9,13.1,9.5,4.3,4.8,4.6,3.4,3.9,4.1,5.0,4.5,5.2,1334,51.9,69.85000000000001,108.3,191.0333333333333,245.0333333333333,219.6,195.16666666666663,213.3,160.13333333333333,70.93333333333334,56.03333333333333,35.13333333333333,78,65.5,23.7,38.8,62.2,85.4,92.3,81.7,49.8,37.4
1352,"POLYGON ((1278433.434877821 7416684.861747535, 1278433.434877821 7426684.861747535, 1268433.434877821 7426684.861747535, 1268433.434877821 7416684.861747535, 1278433.434877821 7416684.861747535))",-7.65,-7.9,-4.65,-3.6,0.7,7.2,6.1,6.4,4.7,1.6,-1.2,-1.7,8.85,6.9,11.85,15.3,24.2,25.1,25.0,25.1,19.8,16.9,13.1,9.5,4.3,4.8,4.6,3.4,3.9,4.1,5.0,4.5,5.2,1351,51.9,69.85000000000001,108.3,191.0333333333333,245.0333333333333,219.6,195.16666666666663,213.3,160.13333333333333,70.93333333333334,56.03333333333333,35.13333333333333,10,80.5,18.6,48.0,74.2,53.2,102.7,86.3,46.9,38.7
1353,"POLYGON ((1278433.434877821 7426684.861747535, 1278433.434877821 7436684.861747535, 1268433.434877821 7436684.861747535, 1268433.434877821 7426684.861747535, 1278433.434877821 7426684.861747535))",-7.65,-7.9,-4.65,-3.6,0.7,7.2,6.1,6.4,4.7,1.6,-1.2,-1.7,8.85,6.9,11.85,15.3,24.2,25.1,25.0,25.1,19.8,16.9,13.1,9.5,4.3,4.8,4.6,3.4,3.9,4.1,5.0,4.5,5.2,1352,51.9,69.85000000000001,108.3,191.0333333333333,245.0333333333333,219.6,195.16666666666663,213.3,160.13333333333333,70.93333333333334,56.03333333333333,35.13333333333333,10,80.5,18.6,48.0,74.2,53.2,102.7,86.3,46.9,38.7
1354,"POLYGON ((1278433.434877821 7436684.861747535, 1278433.434877821 7446684.861747535, 1268433.434877821 7446684.861747535, 1268433.434877821 7436684.861747535, 1278433.434877821 7436684.861747535))",-7.65,-7.9,-4.65,-3.6,0.7,7.2,6.1,6.4,4.7,1.6,-1.2,-1.7,8.85,6.9,11.85,15.3,24.2,25.1,25.0,25.1,19.8,16.9,13.1,9.5,4.3,4.8,4.6,3.4,3.9,4.1,5.0,4.5,5.2,1353,51.9,69.85000000000001,108.3,191.0333333333333,245.0333333333333,219.6,195.16666666666663,213.3,160.13333333333333,70.93333333333334,56.03333333333333,35.13333333333333,10,80.5,18.6,48.0,74.2,53.2,102.7,86.3,46.9,38.7
1355,"POLYGON ((1278433.434877821 7446684.861747535, 1278433.434877821 7456684.861747535, 1268433.434877821 7456684.861747535, 1268433.434877821 7446684.861747535, 1278433.434877821 7446684.861747535))",-7.65,-7.9,-4.65,-3.6,0.7,7.2,6.1,6.4,4.7,1.6,-1.2,-1.7,8.85,6.9,11.85,15.3,24.2,25.1,25.0,25.1,19.8,16.9,13.1,9.5,4.3,4.8,4.6,3.4,3.9,4.1,5.0,4.5,5.2,1354,51.9,69.85000000000001,108.3,191.0333333333333,245.0333333333333,219.6,195.16666666666663,213.3,160.13333333333333,70.93333333333334,56.03333333333333,35.13333333333333,78,65.5,23.7,38.8,62.2,85.4,92.3,81.7,49.8,37.4
1356,"POLYGON ((1278433.434877821 7456684.861747535, 1278433.434877821 7466684.861747535, 1268433.434877821 7466684.861747535, 1268433.434877821 7456684.861747535, 1278433.434877821 7456684.861747535))",-7.65,-7.9,-4.65,-3.6,0.7,7.2,6.1,6.4,4.7,1.6,-1.2,-1.7,8.85,6.9,11.85,15.3,24.2,25.1,25.0,25.1,19.8,16.9,13.1,9.5,4.3,4.8,4.6,3.4,3.9,4.1,5.0,4.5,5.2,1355,51.9,69.85000000000001,108.3,191.0333333333333,245.0333333333333,219.6,195.16666666666663,213.3,160.13333333333333,70.93333333333334,56.03333333333333,35.13333333333333,78,65.5,23.7,38.8,62.2,85.4,92.3,81.7,49.8,37.4
1357,"POLYGON ((1288433.434877821 7406684.861747535, 1288433.434877821 7416684.861747535, 1278433.434877821 7416684.861747535, 1278433.434877821 7406684.861747535, 1288433.434877821 7406684.861747535))",-7.65,-7.9,-4.65,-3.6,0.7,7.2,6.1,6.4,4.7,1.6,-1.2,-1.7,8.85,6.9,11.85,15.3,24.2,25.1,25.0,25.1,19.8,16.9,13.1,9.5,4.3,4.8,4.6,3.4,3.9,4.1,5.0,4.5,5.2,1369,51.9,69.85000000000001,108.3,191.0333333333333,245.0333333333333,219.6,195.16666666666663,213.3,160.13333333333333,70.93333333333334,56.03333333333333,35.13333333333333,10,80.5,18.6,48.0,74.2,53.2,102.7,86.3,46.9,38.7
1358,"POLYGON ((1288433.434877821 7416684.861747535, 1288433.434877821 7426684.861747535, 1278433.434877821 7426684.861747535, 1278433.434877821 7416684.861747535, 1288433.434877821 7416684.861747535))",-7.65,-7.9,-4.65,-3.6,0.7,7.2,6.1,6.4,4.7,1.6,-1.2,-1.7,8.85,6.9,11.85,15.3,24.2,25.1,25.0,25.1,19.8,16.9,13.1,9.5,4.3,4.8,4.6,3.4,3.9,4.1,5.0,4.5,5.2,1370,51.9,69.85000000000001,108.3,191.0333333333333,245.0333333333333,219.6,195.16666666666663,213.3,160.13333333333333,70.93333333333334,56.03333333333333,35.13333333333333,10,80.5,18.6,48.0,74.2,53.2,102.7,86.3,46.9,38.7
1359,"POLYGON ((1288433.434877821 7426684.861747535, 1288433.434877821 7436684.861747535, 1278433.434877821 7436684.861747535, 1278433.434877821 7426684.861747535, 1288433.434877821 7426684.861747535))",-7.65,-7.9,-4.65,-3.6,0.7,7.2,6.1,6.4,4.7,1.6,-1.2,-1.7,8.85,6.9,11.85,15.3,24.2,25.1,25.0,25.1,19.8,16.9,13.1,9.5,4.3,4.8,4.6,3.4,3.9,4.1,5.0,4.5,5.2,1371,51.9,69.85000000000001,108.3,191.0333333333333,245.0333333333333,219.6,195.16666666666663,213.3,160.13333333333333,70.93333333333334,56.03333333333333,35.13333333333333,10,80.5,18.6,48.0,74.2,53.2,102.7,86.3,46.9,38.7
1360,"POLYGON ((1288433.434877821 7436684.861747535, 1288433.434877821 7446684.861747535, 1278433.434877821 7446684.861747535, 1278433.434877821 7436684.861747535, 1288433.434877821 7436684.861747535))",-7.65,-7.9,-4.65,-3.6,0.7,7.2,6.1,6.4,4.7,1.6,-1.2,-1.7,8.85,6.9,11.85,15.3,24.2,25.1,25.0,25.1,19.8,16.9,13.1,9.5,4.3,4.8,4.6,3.4,3.9,4.1,5.0,4.5,5.2,1372,51.9,69.85000000000001,108.3,191.0333333333333,245.0333333333333,219.6,195.16666666666663,213.3,160.13333333333333,70.93333333333334,56.03333333333333,35.13333333333333,10,80.5,18.6,48.0,74.2,53.2,102.7,86.3,46.9,38.7
1361,"POLYGON ((1288433.434877821 7446684.861747535, 1288433.434877821 7456684.861747535, 1278433.434877821 7456684.861747535, 1278433.434877821 7446684.861747535, 1288433.434877821 7446684.861747535))",-7.65,-7.9,-4.65,-3.6,0.7,7.2,6.1,6.4,4.7,1.6,-1.2,-1.7,8.85,6.9,11.85,15.3,24.2,25.1,25.0,25.1,19.8,16.9,13.1,9.5,4.3,4.8,4.6,3.4,3.9,4.1,5.0,4.5,5.2,1373,51.9,69.85000000000001,108.3,191.0333333333333,245.0333333333333,219.6,195.16666666666663,213.3,160.13333333333333,70.93333333333334,56.03333333333333,35.13333333333333,2,80.9,19.7,56.9,85.3,73.6,100.4,79.7,64.8,52.4
1362,"POLYGON ((1288433.434877821 7456684.861747535, 1288433.434877821 7466684.861747535, 1278433.434877821 7466684.861747535, 1278433.434877821 7456684.861747535, 1288433.434877821 7456684.861747535))",-7.65,-7.9,-4.65,-3.6,0.7,7.2,6.1,6.4,4.7,1.6,-1.2,-1.7,8.85,6.9,11.85,15.3,24.2,25.1,25.0,25.1,19.8,16.9,13.1,9.5,4.3,4.8,4.6,3.4,3.9,4.1,5.0,4.5,5.2,1374,51.9,69.85000000000001,108.3,191.0333333333333,245.0333333333333,219.6,195.16666666666663,213.3,160.13333333333333,70.93333333333334,56.03333333333333,35.13333333333333,2,80.9,19.7,56.9,85.3,73.6,100.4,79.7,64.8,52.4
1363,"POLYGON ((1298433.434877821 7406684.861747535, 1298433.434877821 7416684.861747535, 1288433.434877821 7416684.861747535, 1288433.434877821 7406684.861747535, 1298433.434877821 7406684.861747535))",-7.65,-7.9,-4.65,-3.6,0.7,7.2,6.1,6.4,4.7,1.6,-1.2,-1.7,8.85,6.9,11.85,15.3,24.2,25.1,25.0,25.1,19.8,16.9,13.1,9.5,4.3,4.8,4.6,3.4,3.9,4.1,5.0,4.5,5.2,1392,51.9,69.85000000000001,108.3,191.0333333333333,245.0333333333333,219.6,195.16666666666663,213.3,160.13333333333333,70.93333333333334,56.03333333333333,35.13333333333333,10,80.5,18.6,48.0,74.2,53.2,102.7,86.3,46.9,38.7
