,geometry,index_right,Unnamed: 0,stationId,x,y,windJanuary,windFebruary,windMarch,windJuly,windAugust,windSeptember,windOctober,windNovember,windDecember
1359,"POLYGON ((1278433.434877821 7496684.861747535, 1278433.434877821 7506684.861747535, 1268433.434877821 7506684.861747535, 1268433.434877821 7496684.861747535, 1278433.434877821 7496684.861747535))",14,14,5529,11.3374,55.7489,62.1,21.3,42.5,54.2,80.7,96.6,77.2,55.8,38.9
1360,"POLYGON ((1278433.434877821 7506684.861747535, 1278433.434877821 7516684.861747535, 1268433.434877821 7516684.861747535, 1268433.434877821 7506684.861747535, 1278433.434877821 7506684.861747535))",14,14,5529,11.3374,55.7489,62.1,21.3,42.5,54.2,80.7,96.6,77.2,55.8,38.9
1361,"POLYGON ((1278433.434877821 7516684.861747535, 1278433.434877821 7526684.861747535, 1268433.434877821 7526684.861747535, 1268433.434877821 7516684.861747535, 1278433.434877821 7516684.861747535))",14,14,5529,11.3374,55.7489,62.1,21.3,42.5,54.2,80.7,96.6,77.2,55.8,38.9
1304,"POLYGON ((1258433.434877821 7296684.861747535, 1258433.434877821 7306684.861747535, 1248433.434877821 7306684.861747535, 1248433.434877821 7296684.861747535, 1258433.434877821 7296684.861747535))",27,27,5970,11.3515,54.6573,63.4,16.4,77.6,95.4,57.1,75.5,99.2,55.9,48.5
1322,"POLYGON ((1268433.434877821 7296684.861747535, 1268433.434877821 7306684.861747535, 1258433.434877821 7306684.861747535, 1258433.434877821 7296684.861747535, 1268433.434877821 7296684.861747535))",27,27,5970,11.3515,54.6573,63.4,16.4,77.6,95.4,57.1,75.5,99.2,55.9,48.5
1323,"POLYGON ((1268433.434877821 7306684.861747535, 1268433.434877821 7316684.861747535, 1258433.434877821 7316684.861747535, 1258433.434877821 7306684.861747535, 1268433.434877821 7306684.861747535))",27,27,5970,11.3515,54.6573,63.4,16.4,77.6,95.4,57.1,75.5,99.2,55.9,48.5
1342,"POLYGON ((1278433.434877821 7286684.861747535, 1278433.434877821 7296684.861747535, 1268433.434877821 7296684.861747535, 1268433.434877821 7286684.861747535, 1278433.434877821 7286684.861747535))",27,27,5970,11.3515,54.6573,63.4,16.4,77.6,95.4,57.1,75.5,99.2,55.9,48.5
1343,"POLYGON ((1278433.434877821 7296684.861747535, 1278433.434877821 7306684.861747535, 1268433.434877821 7306684.861747535, 1268433.434877821 7296684.861747535, 1278433.434877821 7296684.861747535))",27,27,5970,11.3515,54.6573,63.4,16.4,77.6,95.4,57.1,75.5,99.2,55.9,48.5
1344,"POLYGON ((1278433.434877821 7306684.861747535, 1278433.434877821 7316684.861747535, 1268433.434877821 7316684.861747535, 1268433.434877821 7306684.861747535, 1278433.434877821 7306684.861747535))",27,27,5970,11.3515,54.6573,63.4,16.4,77.6,95.4,57.1,75.5,99.2,55.9,48.5
1363,"POLYGON ((1288433.434877821 7286684.861747535, 1288433.434877821 7296684.861747535, 1278433.434877821 7296684.861747535, 1278433.434877821 7286684.861747535, 1288433.434877821 7286684.861747535))",27,27,5970,11.3515,54.6573,63.4,16.4,77.6,95.4,57.1,75.5,99.2,55.9,48.5
1364,"POLYGON ((1288433.434877821 7296684.861747535, 1288433.434877821 7306684.861747535, 1278433.434877821 7306684.861747535, 1278433.434877821 7296684.861747535, 1288433.434877821 7296684.861747535))",27,27,5970,11.3515,54.6573,63.4,16.4,77.6,95.4,57.1,75.5,99.2,55.9,48.5
1365,"POLYGON ((1288433.434877821 7306684.861747535, 1288433.434877821 7316684.861747535, 1278433.434877821 7316684.861747535, 1278433.434877821 7306684.861747535, 1288433.434877821 7306684.861747535))",27,27,5970,11.3515,54.6573,63.4,16.4,77.6,95.4,57.1,75.5,99.2,55.9,48.5
1385,"POLYGON ((1298433.434877821 7286684.861747535, 1298433.434877821 7296684.861747535, 1288433.434877821 7296684.861747535, 1288433.434877821 7286684.861747535, 1298433.434877821 7286684.861747535))",27,27,5970,11.3515,54.6573,63.4,16.4,77.6,95.4,57.1,75.5,99.2,55.9,48.5
1386,"POLYGON ((1298433.434877821 7296684.861747535, 1298433.434877821 7306684.861747535, 1288433.434877821 7306684.861747535, 1288433.434877821 7296684.861747535, 1298433.434877821 7296684.861747535))",27,27,5970,11.3515,54.6573,63.4,16.4,77.6,95.4,57.1,75.5,99.2,55.9,48.5
1387,"POLYGON ((1298433.434877821 7306684.861747535, 1298433.434877821 7316684.861747535, 1288433.434877821 7316684.861747535, 1288433.434877821 7306684.861747535, 1298433.434877821 7306684.861747535))",27,27,5970,11.3515,54.6573,63.4,16.4,77.6,95.4,57.1,75.5,99.2,55.9,48.5
1310,"POLYGON ((1258433.434877821 7396684.861747535, 1258433.434877821 7406684.861747535, 1248433.434877821 7406684.861747535, 1248433.434877821 7396684.861747535, 1258433.434877821 7396684.861747535))",81,81,6136,11.3285,55.2465,77.1,15.4,49.6,74.2,53.9,84.7,91.4,35.7,42.9
1311,"POLYGON ((1258433.434877821 7406684.861747535, 1258433.434877821 7416684.861747535, 1248433.434877821 7416684.861747535, 1248433.434877821 7406684.861747535, 1258433.434877821 7406684.861747535))",81,81,6136,11.3285,55.2465,77.1,15.4,49.6,74.2,53.9,84.7,91.4,35.7,42.9
1312,"POLYGON ((1258433.434877821 7416684.861747535, 1258433.434877821 7426684.861747535, 1248433.434877821 7426684.861747535, 1248433.434877821 7416684.861747535, 1258433.434877821 7416684.861747535))",81,81,6136,11.3285,55.2465,77.1,15.4,49.6,74.2,53.9,84.7,91.4,35.7,42.9
1328,"POLYGON ((1268433.434877821 7396684.861747535, 1268433.434877821 7406684.861747535, 1258433.434877821 7406684.861747535, 1258433.434877821 7396684.861747535, 1268433.434877821 7396684.861747535))",81,81,6136,11.3285,55.2465,77.1,15.4,49.6,74.2,53.9,84.7,91.4,35.7,42.9
1329,"POLYGON ((1268433.434877821 7406684.861747535, 1268433.434877821 7416684.861747535, 1258433.434877821 7416684.861747535, 1258433.434877821 7406684.861747535, 1268433.434877821 7406684.861747535))",81,81,6136,11.3285,55.2465,77.1,15.4,49.6,74.2,53.9,84.7,91.4,35.7,42.9
1349,"POLYGON ((1278433.434877821 7396684.861747535, 1278433.434877821 7406684.861747535, 1268433.434877821 7406684.861747535, 1268433.434877821 7396684.861747535, 1278433.434877821 7396684.861747535))",81,81,6136,11.3285,55.2465,77.1,15.4,49.6,74.2,53.9,84.7,91.4,35.7,42.9
1350,"POLYGON ((1278433.434877821 7406684.861747535, 1278433.434877821 7416684.861747535, 1268433.434877821 7416684.861747535, 1268433.434877821 7406684.861747535, 1278433.434877821 7406684.861747535))",81,81,6136,11.3285,55.2465,77.1,15.4,49.6,74.2,53.9,84.7,91.4,35.7,42.9
1368,"POLYGON ((1288433.434877821 7396684.861747535, 1288433.434877821 7406684.861747535, 1278433.434877821 7406684.861747535, 1278433.434877821 7396684.861747535, 1288433.434877821 7396684.861747535))",81,81,6136,11.3285,55.2465,77.1,15.4,49.6,74.2,53.9,84.7,91.4,35.7,42.9
1327,"POLYGON ((1268433.434877821 7346684.861747535, 1268433.434877821 7356684.861747535, 1258433.434877821 7356684.861747535, 1258433.434877821 7346684.861747535, 1268433.434877821 7346684.861747535))",39,39,5945,11.5336,54.98,72.1,38.0,83.4,82.9,58.8,84.2,81.2,56.4,47.7
1348,"POLYGON ((1278433.434877821 7346684.861747535, 1278433.434877821 7356684.861747535, 1268433.434877821 7356684.861747535, 1268433.434877821 7346684.861747535, 1278433.434877821 7346684.861747535))",39,39,5945,11.5336,54.98,72.1,38.0,83.4,82.9,58.8,84.2,81.2,56.4,47.7
1389,"POLYGON ((1298433.434877821 7326684.861747535, 1298433.434877821 7336684.861747535, 1288433.434877821 7336684.861747535, 1288433.434877821 7326684.861747535, 1298433.434877821 7326684.861747535))",39,39,5945,11.5336,54.98,72.1,38.0,83.4,82.9,58.8,84.2,81.2,56.4,47.7
1390,"POLYGON ((1298433.434877821 7336684.861747535, 1298433.434877821 7346684.861747535, 1288433.434877821 7346684.861747535, 1288433.434877821 7336684.861747535, 1298433.434877821 7336684.861747535))",39,39,5945,11.5336,54.98,72.1,38.0,83.4,82.9,58.8,84.2,81.2,56.4,47.7
1409,"POLYGON ((1308433.434877821 7316684.861747535, 1308433.434877821 7326684.861747535, 1298433.434877821 7326684.861747535, 1298433.434877821 7316684.861747535, 1308433.434877821 7316684.861747535))",39,39,5945,11.5336,54.98,72.1,38.0,83.4,82.9,58.8,84.2,81.2,56.4,47.7
1410,"POLYGON ((1308433.434877821 7326684.861747535, 1308433.434877821 7336684.861747535, 1298433.434877821 7336684.861747535, 1298433.434877821 7326684.861747535, 1308433.434877821 7326684.861747535))",39,39,5945,11.5336,54.98,72.1,38.0,83.4,82.9,58.8,84.2,81.2,56.4,47.7
1411,"POLYGON ((1308433.434877821 7336684.861747535, 1308433.434877821 7346684.861747535, 1298433.434877821 7346684.861747535, 1298433.434877821 7336684.861747535, 1308433.434877821 7336684.861747535))",39,39,5945,11.5336,54.98,72.1,38.0,83.4,82.9,58.8,84.2,81.2,56.4,47.7
1412,"POLYGON ((1308433.434877821 7346684.861747535, 1308433.434877821 7356684.861747535, 1298433.434877821 7356684.861747535, 1298433.434877821 7346684.861747535, 1308433.434877821 7346684.861747535))",39,39,5945,11.5336,54.98,72.1,38.0,83.4,82.9,58.8,84.2,81.2,56.4,47.7
1433,"POLYGON ((1318433.434877821 7326684.861747535, 1318433.434877821 7336684.861747535, 1308433.434877821 7336684.861747535, 1308433.434877821 7326684.861747535, 1318433.434877821 7326684.861747535))",39,39,5945,11.5336,54.98,72.1,38.0,83.4,82.9,58.8,84.2,81.2,56.4,47.7
1434,"POLYGON ((1318433.434877821 7336684.861747535, 1318433.434877821 7346684.861747535, 1308433.434877821 7346684.861747535, 1308433.434877821 7336684.861747535, 1318433.434877821 7336684.861747535))",39,39,5945,11.5336,54.98,72.1,38.0,83.4,82.9,58.8,84.2,81.2,56.4,47.7
1336,"POLYGON ((1268433.434877821 7476684.861747535, 1268433.434877821 7486684.861747535, 1258433.434877821 7486684.861747535, 1258433.434877821 7476684.861747535, 1268433.434877821 7476684.861747535))",97,97,5537,11.4942,55.6366,69.8,18.9,40.7,53.4,87.4,140.3,77.4,63.1,45.9
1337,"POLYGON ((1268433.434877821 7486684.861747535, 1268433.434877821 7496684.861747535, 1258433.434877821 7496684.861747535, 1258433.434877821 7486684.861747535, 1268433.434877821 7486684.861747535))",97,97,5537,11.4942,55.6366,69.8,18.9,40.7,53.4,87.4,140.3,77.4,63.1,45.9
1356,"POLYGON ((1278433.434877821 7466684.861747535, 1278433.434877821 7476684.861747535, 1268433.434877821 7476684.861747535, 1268433.434877821 7466684.861747535, 1278433.434877821 7466684.861747535))",97,97,5537,11.4942,55.6366,69.8,18.9,40.7,53.4,87.4,140.3,77.4,63.1,45.9
1357,"POLYGON ((1278433.434877821 7476684.861747535, 1278433.434877821 7486684.861747535, 1268433.434877821 7486684.861747535, 1268433.434877821 7476684.861747535, 1278433.434877821 7476684.861747535))",97,97,5537,11.4942,55.6366,69.8,18.9,40.7,53.4,87.4,140.3,77.4,63.1,45.9
1358,"POLYGON ((1278433.434877821 7486684.861747535, 1278433.434877821 7496684.861747535, 1268433.434877821 7496684.861747535, 1268433.434877821 7486684.861747535, 1278433.434877821 7486684.861747535))",97,97,5537,11.4942,55.6366,69.8,18.9,40.7,53.4,87.4,140.3,77.4,63.1,45.9
1375,"POLYGON ((1288433.434877821 7466684.861747535, 1288433.434877821 7476684.861747535, 1278433.434877821 7476684.861747535, 1278433.434877821 7466684.861747535, 1288433.434877821 7466684.861747535))",97,97,5537,11.4942,55.6366,69.8,18.9,40.7,53.4,87.4,140.3,77.4,63.1,45.9
1376,"POLYGON ((1288433.434877821 7476684.861747535, 1288433.434877821 7486684.861747535, 1278433.434877821 7486684.861747535, 1278433.434877821 7476684.861747535, 1288433.434877821 7476684.861747535))",97,97,5537,11.4942,55.6366,69.8,18.9,40.7,53.4,87.4,140.3,77.4,63.1,45.9
1377,"POLYGON ((1288433.434877821 7486684.861747535, 1288433.434877821 7496684.861747535, 1278433.434877821 7496684.861747535, 1278433.434877821 7486684.861747535, 1288433.434877821 7486684.861747535))",97,97,5537,11.4942,55.6366,69.8,18.9,40.7,53.4,87.4,140.3,77.4,63.1,45.9
1400,"POLYGON ((1298433.434877821 7486684.861747535, 1298433.434877821 7496684.861747535, 1288433.434877821 7496684.861747535, 1288433.434877821 7486684.861747535, 1298433.434877821 7486684.861747535))",97,97,5537,11.4942,55.6366,69.8,18.9,40.7,53.4,87.4,140.3,77.4,63.1,45.9
1362,"POLYGON ((1278433.434877821 7526684.861747535, 1278433.434877821 7536684.861747535, 1268433.434877821 7536684.861747535, 1268433.434877821 7526684.861747535, 1278433.434877821 7526684.861747535))",33,33,5545,11.6064,55.8687,62.5,19.2,47.1,77.3,70.0,82.4,74.7,71.3,45.3
1380,"POLYGON ((1288433.434877821 7516684.861747535, 1288433.434877821 7526684.861747535, 1278433.434877821 7526684.861747535, 1278433.434877821 7516684.861747535, 1288433.434877821 7516684.861747535))",33,33,5545,11.6064,55.8687,62.5,19.2,47.1,77.3,70.0,82.4,74.7,71.3,45.3
1381,"POLYGON ((1288433.434877821 7526684.861747535, 1288433.434877821 7536684.861747535, 1278433.434877821 7536684.861747535, 1278433.434877821 7526684.861747535, 1288433.434877821 7526684.861747535))",33,33,5545,11.6064,55.8687,62.5,19.2,47.1,77.3,70.0,82.4,74.7,71.3,45.3
1382,"POLYGON ((1288433.434877821 7536684.861747535, 1288433.434877821 7546684.861747535, 1278433.434877821 7546684.861747535, 1278433.434877821 7536684.861747535, 1288433.434877821 7536684.861747535))",33,33,5545,11.6064,55.8687,62.5,19.2,47.1,77.3,70.0,82.4,74.7,71.3,45.3
1383,"POLYGON ((1288433.434877821 7546684.861747535, 1288433.434877821 7556684.861747535, 1278433.434877821 7556684.861747535, 1278433.434877821 7546684.861747535, 1288433.434877821 7546684.861747535))",33,33,5545,11.6064,55.8687,62.5,19.2,47.1,77.3,70.0,82.4,74.7,71.3,45.3
1403,"POLYGON ((1298433.434877821 7516684.861747535, 1298433.434877821 7526684.861747535, 1288433.434877821 7526684.861747535, 1288433.434877821 7516684.861747535, 1298433.434877821 7516684.861747535))",33,33,5545,11.6064,55.8687,62.5,19.2,47.1,77.3,70.0,82.4,74.7,71.3,45.3
1404,"POLYGON ((1298433.434877821 7526684.861747535, 1298433.434877821 7536684.861747535, 1288433.434877821 7536684.861747535, 1288433.434877821 7526684.861747535, 1298433.434877821 7526684.861747535))",33,33,5545,11.6064,55.8687,62.5,19.2,47.1,77.3,70.0,82.4,74.7,71.3,45.3
1405,"POLYGON ((1298433.434877821 7536684.861747535, 1298433.434877821 7546684.861747535, 1288433.434877821 7546684.861747535, 1288433.434877821 7536684.861747535, 1298433.434877821 7536684.861747535))",33,33,5545,11.6064,55.8687,62.5,19.2,47.1,77.3,70.0,82.4,74.7,71.3,45.3
1406,"POLYGON ((1298433.434877821 7546684.861747535, 1298433.434877821 7556684.861747535, 1288433.434877821 7556684.861747535, 1288433.434877821 7546684.861747535, 1298433.434877821 7546684.861747535))",33,33,5545,11.6064,55.8687,62.5,19.2,47.1,77.3,70.0,82.4,74.7,71.3,45.3
1425,"POLYGON ((1308433.434877821 7516684.861747535, 1308433.434877821 7526684.861747535, 1298433.434877821 7526684.861747535, 1298433.434877821 7516684.861747535, 1308433.434877821 7516684.861747535))",33,33,5545,11.6064,55.8687,62.5,19.2,47.1,77.3,70.0,82.4,74.7,71.3,45.3
1426,"POLYGON ((1308433.434877821 7526684.861747535, 1308433.434877821 7536684.861747535, 1298433.434877821 7536684.861747535, 1298433.434877821 7526684.861747535, 1308433.434877821 7526684.861747535))",33,33,5545,11.6064,55.8687,62.5,19.2,47.1,77.3,70.0,82.4,74.7,71.3,45.3
1427,"POLYGON ((1308433.434877821 7536684.861747535, 1308433.434877821 7546684.861747535, 1298433.434877821 7546684.861747535, 1298433.434877821 7536684.861747535, 1308433.434877821 7536684.861747535))",33,33,5545,11.6064,55.8687,62.5,19.2,47.1,77.3,70.0,82.4,74.7,71.3,45.3
1428,"POLYGON ((1308433.434877821 7546684.861747535, 1308433.434877821 7556684.861747535, 1298433.434877821 7556684.861747535, 1298433.434877821 7546684.861747535, 1308433.434877821 7546684.861747535))",33,33,5545,11.6064,55.8687,62.5,19.2,47.1,77.3,70.0,82.4,74.7,71.3,45.3
1451,"POLYGON ((1318433.434877821 7516684.861747535, 1318433.434877821 7526684.861747535, 1308433.434877821 7526684.861747535, 1308433.434877821 7516684.861747535, 1318433.434877821 7516684.861747535))",33,33,5545,11.6064,55.8687,62.5,19.2,47.1,77.3,70.0,82.4,74.7,71.3,45.3
1452,"POLYGON ((1318433.434877821 7536684.861747535, 1318433.434877821 7546684.861747535, 1308433.434877821 7546684.861747535, 1308433.434877821 7536684.861747535, 1318433.434877821 7536684.861747535))",33,33,5545,11.6064,55.8687,62.5,19.2,47.1,77.3,70.0,82.4,74.7,71.3,45.3
1453,"POLYGON ((1318433.434877821 7546684.861747535, 1318433.434877821 7556684.861747535, 1308433.434877821 7556684.861747535, 1308433.434877821 7546684.861747535, 1318433.434877821 7546684.861747535))",33,33,5545,11.6064,55.8687,62.5,19.2,47.1,77.3,70.0,82.4,74.7,71.3,45.3
1477,"POLYGON ((1328433.434877821 7516684.861747535, 1328433.434877821 7526684.861747535, 1318433.434877821 7526684.861747535, 1318433.434877821 7516684.861747535, 1328433.434877821 7516684.861747535))",33,33,5545,11.6064,55.8687,62.5,19.2,47.1,77.3,70.0,82.4,74.7,71.3,45.3
1478,"POLYGON ((1328433.434877821 7536684.861747535, 1328433.434877821 7546684.861747535, 1318433.434877821 7546684.861747535, 1318433.434877821 7536684.861747535, 1328433.434877821 7536684.861747535))",33,33,5545,11.6064,55.8687,62.5,19.2,47.1,77.3,70.0,82.4,74.7,71.3,45.3
1479,"POLYGON ((1328433.434877821 7546684.861747535, 1328433.434877821 7556684.861747535, 1318433.434877821 7556684.861747535, 1318433.434877821 7546684.861747535, 1328433.434877821 7546684.861747535))",33,33,5545,11.6064,55.8687,62.5,19.2,47.1,77.3,70.0,82.4,74.7,71.3,45.3
1480,"POLYGON ((1328433.434877821 7556684.861747535, 1328433.434877821 7566684.861747535, 1318433.434877821 7566684.861747535, 1318433.434877821 7556684.861747535, 1328433.434877821 7556684.861747535))",33,33,5545,11.6064,55.8687,62.5,19.2,47.1,77.3,70.0,82.4,74.7,71.3,45.3
1505,"POLYGON ((1338433.434877821 7516684.861747535, 1338433.434877821 7526684.861747535, 1328433.434877821 7526684.861747535, 1328433.434877821 7516684.861747535, 1338433.434877821 7516684.861747535))",33,33,5545,11.6064,55.8687,62.5,19.2,47.1,77.3,70.0,82.4,74.7,71.3,45.3
1506,"POLYGON ((1338433.434877821 7526684.861747535, 1338433.434877821 7536684.861747535, 1328433.434877821 7536684.861747535, 1328433.434877821 7526684.861747535, 1338433.434877821 7526684.861747535))",33,33,5545,11.6064,55.8687,62.5,19.2,47.1,77.3,70.0,82.4,74.7,71.3,45.3
1373,"POLYGON ((1288433.434877821 7446684.861747535, 1288433.434877821 7456684.861747535, 1278433.434877821 7456684.861747535, 1278433.434877821 7446684.861747535, 1288433.434877821 7446684.861747535))",2,2,5505,11.709,55.5633,80.9,19.7,56.9,85.3,73.6,100.4,79.7,64.8,52.4
1374,"POLYGON ((1288433.434877821 7456684.861747535, 1288433.434877821 7466684.861747535, 1278433.434877821 7466684.861747535, 1278433.434877821 7456684.861747535, 1288433.434877821 7456684.861747535))",2,2,5505,11.709,55.5633,80.9,19.7,56.9,85.3,73.6,100.4,79.7,64.8,52.4
1396,"POLYGON ((1298433.434877821 7446684.861747535, 1298433.434877821 7456684.861747535, 1288433.434877821 7456684.861747535, 1288433.434877821 7446684.861747535, 1298433.434877821 7446684.861747535))",2,2,5505,11.709,55.5633,80.9,19.7,56.9,85.3,73.6,100.4,79.7,64.8,52.4
1397,"POLYGON ((1298433.434877821 7456684.861747535, 1298433.434877821 7466684.861747535, 1288433.434877821 7466684.861747535, 1288433.434877821 7456684.861747535, 1298433.434877821 7456684.861747535))",2,2,5505,11.709,55.5633,80.9,19.7,56.9,85.3,73.6,100.4,79.7,64.8,52.4
1398,"POLYGON ((1298433.434877821 7466684.861747535, 1298433.434877821 7476684.861747535, 1288433.434877821 7476684.861747535, 1288433.434877821 7466684.861747535, 1298433.434877821 7466684.861747535))",2,2,5505,11.709,55.5633,80.9,19.7,56.9,85.3,73.6,100.4,79.7,64.8,52.4
1399,"POLYGON ((1298433.434877821 7476684.861747535, 1298433.434877821 7486684.861747535, 1288433.434877821 7486684.861747535, 1288433.434877821 7476684.861747535, 1298433.434877821 7476684.861747535))",2,2,5505,11.709,55.5633,80.9,19.7,56.9,85.3,73.6,100.4,79.7,64.8,52.4
1419,"POLYGON ((1308433.434877821 7456684.861747535, 1308433.434877821 7466684.861747535, 1298433.434877821 7466684.861747535, 1298433.434877821 7456684.861747535, 1308433.434877821 7456684.861747535))",2,2,5505,11.709,55.5633,80.9,19.7,56.9,85.3,73.6,100.4,79.7,64.8,52.4
1420,"POLYGON ((1308433.434877821 7466684.861747535, 1308433.434877821 7476684.861747535, 1298433.434877821 7476684.861747535, 1298433.434877821 7466684.861747535, 1308433.434877821 7466684.861747535))",2,2,5505,11.709,55.5633,80.9,19.7,56.9,85.3,73.6,100.4,79.7,64.8,52.4
1421,"POLYGON ((1308433.434877821 7476684.861747535, 1308433.434877821 7486684.861747535, 1298433.434877821 7486684.861747535, 1298433.434877821 7476684.861747535, 1308433.434877821 7476684.861747535))",2,2,5505,11.709,55.5633,80.9,19.7,56.9,85.3,73.6,100.4,79.7,64.8,52.4
1445,"POLYGON ((1318433.434877821 7456684.861747535, 1318433.434877821 7466684.861747535, 1308433.434877821 7466684.861747535, 1308433.434877821 7456684.861747535, 1318433.434877821 7456684.861747535))",2,2,5505,11.709,55.5633,80.9,19.7,56.9,85.3,73.6,100.4,79.7,64.8,52.4
1446,"POLYGON ((1318433.434877821 7466684.861747535, 1318433.434877821 7476684.861747535, 1308433.434877821 7476684.861747535, 1308433.434877821 7466684.861747535, 1318433.434877821 7466684.861747535))",2,2,5505,11.709,55.5633,80.9,19.7,56.9,85.3,73.6,100.4,79.7,64.8,52.4
1447,"POLYGON ((1318433.434877821 7476684.861747535, 1318433.434877821 7486684.861747535, 1308433.434877821 7486684.861747535, 1308433.434877821 7476684.861747535, 1318433.434877821 7476684.861747535))",2,2,5505,11.709,55.5633,80.9,19.7,56.9,85.3,73.6,100.4,79.7,64.8,52.4
1448,"POLYGON ((1318433.434877821 7486684.861747535, 1318433.434877821 7496684.861747535, 1308433.434877821 7496684.861747535, 1308433.434877821 7486684.861747535, 1318433.434877821 7486684.861747535))",2,2,5505,11.709,55.5633,80.9,19.7,56.9,85.3,73.6,100.4,79.7,64.8,52.4
1472,"POLYGON ((1328433.434877821 7466684.861747535, 1328433.434877821 7476684.861747535, 1318433.434877821 7476684.861747535, 1318433.434877821 7466684.861747535, 1328433.434877821 7466684.861747535))",2,2,5505,11.709,55.5633,80.9,19.7,56.9,85.3,73.6,100.4,79.7,64.8,52.4
1473,"POLYGON ((1328433.434877821 7476684.861747535, 1328433.434877821 7486684.861747535, 1318433.434877821 7486684.861747535, 1318433.434877821 7476684.861747535, 1328433.434877821 7476684.861747535))",2,2,5505,11.709,55.5633,80.9,19.7,56.9,85.3,73.6,100.4,79.7,64.8,52.4
1474,"POLYGON ((1328433.434877821 7486684.861747535, 1328433.434877821 7496684.861747535, 1318433.434877821 7496684.861747535, 1318433.434877821 7486684.861747535, 1328433.434877821 7486684.861747535))",2,2,5505,11.709,55.5633,80.9,19.7,56.9,85.3,73.6,100.4,79.7,64.8,52.4
1500,"POLYGON ((1338433.434877821 7466684.861747535, 1338433.434877821 7476684.861747535, 1328433.434877821 7476684.861747535, 1328433.434877821 7466684.861747535, 1338433.434877821 7466684.861747535))",2,2,5505,11.709,55.5633,80.9,19.7,56.9,85.3,73.6,100.4,79.7,64.8,52.4
1501,"POLYGON ((1338433.434877821 7476684.861747535, 1338433.434877821 7486684.861747535, 1328433.434877821 7486684.861747535, 1328433.434877821 7476684.861747535, 1338433.434877821 7476684.861747535))",2,2,5505,11.709,55.5633,80.9,19.7,56.9,85.3,73.6,100.4,79.7,64.8,52.4
1502,"POLYGON ((1338433.434877821 7486684.861747535, 1338433.434877821 7496684.861747535, 1328433.434877821 7496684.861747535, 1328433.434877821 7486684.861747535, 1338433.434877821 7486684.861747535))",2,2,5505,11.709,55.5633,80.9,19.7,56.9,85.3,73.6,100.4,79.7,64.8,52.4
1503,"POLYGON ((1338433.434877821 7496684.861747535, 1338433.434877821 7506684.861747535, 1328433.434877821 7506684.861747535, 1328433.434877821 7496684.861747535, 1338433.434877821 7496684.861747535))",2,2,5505,11.709,55.5633,80.9,19.7,56.9,85.3,73.6,100.4,79.7,64.8,52.4
1527,"POLYGON ((1348433.434877821 7476684.861747535, 1348433.434877821 7486684.861747535, 1338433.434877821 7486684.861747535, 1338433.434877821 7476684.861747535, 1348433.434877821 7476684.861747535))",2,2,5505,11.709,55.5633,80.9,19.7,56.9,85.3,73.6,100.4,79.7,64.8,52.4
1528,"POLYGON ((1348433.434877821 7486684.861747535, 1348433.434877821 7496684.861747535, 1338433.434877821 7496684.861747535, 1338433.434877821 7486684.861747535, 1348433.434877821 7486684.861747535))",2,2,5505,11.709,55.5633,80.9,19.7,56.9,85.3,73.6,100.4,79.7,64.8,52.4
1529,"POLYGON ((1348433.434877821 7496684.861747535, 1348433.434877821 7506684.861747535, 1338433.434877821 7506684.861747535, 1338433.434877821 7496684.861747535, 1348433.434877821 7496684.861747535))",2,2,5505,11.709,55.5633,80.9,19.7,56.9,85.3,73.6,100.4,79.7,64.8,52.4
1378,"POLYGON ((1288433.434877821 7496684.861747535, 1288433.434877821 7506684.861747535, 1278433.434877821 7506684.861747535, 1278433.434877821 7496684.861747535, 1288433.434877821 7496684.861747535))",66,66,6156,11.6035,55.7358,60.9,14.3,44.3,100.2,58.8,89.8,64.3,54.3,33.6
1379,"POLYGON ((1288433.434877821 7506684.861747535, 1288433.434877821 7516684.861747535, 1278433.434877821 7516684.861747535, 1278433.434877821 7506684.861747535, 1288433.434877821 7506684.861747535))",66,66,6156,11.6035,55.7358,60.9,14.3,44.3,100.2,58.8,89.8,64.3,54.3,33.6
1401,"POLYGON ((1298433.434877821 7496684.861747535, 1298433.434877821 7506684.861747535, 1288433.434877821 7506684.861747535, 1288433.434877821 7496684.861747535, 1298433.434877821 7496684.861747535))",66,66,6156,11.6035,55.7358,60.9,14.3,44.3,100.2,58.8,89.8,64.3,54.3,33.6
1402,"POLYGON ((1298433.434877821 7506684.861747535, 1298433.434877821 7516684.861747535, 1288433.434877821 7516684.861747535, 1288433.434877821 7506684.861747535, 1298433.434877821 7506684.861747535))",66,66,6156,11.6035,55.7358,60.9,14.3,44.3,100.2,58.8,89.8,64.3,54.3,33.6
1422,"POLYGON ((1308433.434877821 7486684.861747535, 1308433.434877821 7496684.861747535, 1298433.434877821 7496684.861747535, 1298433.434877821 7486684.861747535, 1308433.434877821 7486684.861747535))",66,66,6156,11.6035,55.7358,60.9,14.3,44.3,100.2,58.8,89.8,64.3,54.3,33.6
1423,"POLYGON ((1308433.434877821 7496684.861747535, 1308433.434877821 7506684.861747535, 1298433.434877821 7506684.861747535, 1298433.434877821 7496684.861747535, 1308433.434877821 7496684.861747535))",66,66,6156,11.6035,55.7358,60.9,14.3,44.3,100.2,58.8,89.8,64.3,54.3,33.6
