,Unnamed: 0_x,geometry,index_right_x,Unnamed: 0.1_x,stationId_x,x_x,y_x,rainJanuary,rainFebruary,rainMarch,rainApril,rainMay,rainJune,rainJuly,rainAugust,rainSeptember,rainOctober,rainNovember,rainDecember,Unnamed: 0_y,index_right_y,Unnamed: 0.1_y,stationId_y,x_y,y_y,sunJanuary,sunFebruary,sunMarch,sunApril,sunMay,sunJune,sunJuly,sunAugust,sunSeptember,sunOctober,sunNovember,sunDecember
1507,1538,"POLYGON ((1358433.434877821 7326684.861747535, 1358433.434877821 7336684.861747535, 1348433.434877821 7336684.861747535, 1348433.434877821 7326684.861747535, 1358433.434877821 7326684.861747535))",22,22,6147,12.1841,54.879,6.2,6.5,6.0,6.1,5.2,5.9,4.4,4.8,5.7,6.4,6.1,6.9,1538,21,21,6149,11.9435,54.5687,55.125,76.8,120.925,215.4333333333333,256.7,247.4333333333333,225.2333333333333,244.30000000000004,184.36666666666665,96.96666666666664,57.9,45.93333333333334
1508,1539,"POLYGON ((1358433.434877821 7336684.861747535, 1358433.434877821 7346684.861747535, 1348433.434877821 7346684.861747535, 1348433.434877821 7336684.861747535, 1358433.434877821 7336684.861747535))",22,22,6147,12.1841,54.879,6.2,6.5,6.0,6.1,5.2,5.9,4.4,4.8,5.7,6.4,6.1,6.9,1539,21,21,6149,11.9435,54.5687,55.125,76.8,120.925,215.4333333333333,256.7,247.4333333333333,225.2333333333333,244.30000000000004,184.36666666666665,96.96666666666664,57.9,45.93333333333334
1509,1540,"POLYGON ((1358433.434877821 7346684.861747535, 1358433.434877821 7356684.861747535, 1348433.434877821 7356684.861747535, 1348433.434877821 7346684.861747535, 1358433.434877821 7346684.861747535))",22,22,6147,12.1841,54.879,6.2,6.5,6.0,6.1,5.2,5.9,4.4,4.8,5.7,6.4,6.1,6.9,1540,21,21,6149,11.9435,54.5687,55.125,76.8,120.925,215.4333333333333,256.7,247.4333333333333,225.2333333333333,244.30000000000004,184.36666666666665,96.96666666666664,57.9,45.93333333333334
1510,1541,"POLYGON ((1358433.434877821 7356684.861747535, 1358433.434877821 7366684.861747535, 1348433.434877821 7366684.861747535, 1348433.434877821 7356684.861747535, 1358433.434877821 7356684.861747535))",22,22,6147,12.1841,54.879,6.2,6.5,6.0,6.1,5.2,5.9,4.4,4.8,5.7,6.4,6.1,6.9,1541,4,4,6174,12.149,55.3955,46.866666666666674,68.1,104.1,176.93333333333337,251.46666666666667,224.16666666666663,199.7,223.3333333333333,157.86666666666665,70.2,57.06666666666666,41.06666666666667
1511,1542,"POLYGON ((1358433.434877821 7366684.861747535, 1358433.434877821 7376684.861747535, 1348433.434877821 7376684.861747535, 1348433.434877821 7366684.861747535, 1358433.434877821 7366684.861747535))",22,22,6147,12.1841,54.879,6.2,6.5,6.0,6.1,5.2,5.9,4.4,4.8,5.7,6.4,6.1,6.9,1542,4,4,6174,12.149,55.3955,46.866666666666674,68.1,104.1,176.93333333333337,251.46666666666667,224.16666666666663,199.7,223.3333333333333,157.86666666666665,70.2,57.06666666666666,41.06666666666667
1512,1563,"POLYGON ((1368433.434877821 7336684.861747535, 1368433.434877821 7346684.861747535, 1358433.434877821 7346684.861747535, 1358433.434877821 7336684.861747535, 1368433.434877821 7336684.861747535))",22,22,6147,12.1841,54.879,6.2,6.5,6.0,6.1,5.2,5.9,4.4,4.8,5.7,6.4,6.1,6.9,1563,21,21,6149,11.9435,54.5687,55.125,76.8,120.925,215.4333333333333,256.7,247.4333333333333,225.2333333333333,244.30000000000004,184.36666666666665,96.96666666666664,57.9,45.93333333333334
1513,1564,"POLYGON ((1368433.434877821 7346684.861747535, 1368433.434877821 7356684.861747535, 1358433.434877821 7356684.861747535, 1358433.434877821 7346684.861747535, 1368433.434877821 7346684.861747535))",22,22,6147,12.1841,54.879,6.2,6.5,6.0,6.1,5.2,5.9,4.4,4.8,5.7,6.4,6.1,6.9,1564,21,21,6149,11.9435,54.5687,55.125,76.8,120.925,215.4333333333333,256.7,247.4333333333333,225.2333333333333,244.30000000000004,184.36666666666665,96.96666666666664,57.9,45.93333333333334
1514,1565,"POLYGON ((1368433.434877821 7366684.861747535, 1368433.434877821 7376684.861747535, 1358433.434877821 7376684.861747535, 1358433.434877821 7366684.861747535, 1368433.434877821 7366684.861747535))",22,22,6147,12.1841,54.879,6.2,6.5,6.0,6.1,5.2,5.9,4.4,4.8,5.7,6.4,6.1,6.9,1565,4,4,6174,12.149,55.3955,46.866666666666674,68.1,104.1,176.93333333333337,251.46666666666667,224.16666666666663,199.7,223.3333333333333,157.86666666666665,70.2,57.06666666666666,41.06666666666667
1515,1585,"POLYGON ((1378433.434877821 7356684.861747535, 1378433.434877821 7366684.861747535, 1368433.434877821 7366684.861747535, 1368433.434877821 7356684.861747535, 1378433.434877821 7356684.861747535))",22,22,6147,12.1841,54.879,6.2,6.5,6.0,6.1,5.2,5.9,4.4,4.8,5.7,6.4,6.1,6.9,1585,4,4,6174,12.149,55.3955,46.866666666666674,68.1,104.1,176.93333333333337,251.46666666666667,224.16666666666663,199.7,223.3333333333333,157.86666666666665,70.2,57.06666666666666,41.06666666666667
1516,1586,"POLYGON ((1378433.434877821 7366684.861747535, 1378433.434877821 7376684.861747535, 1368433.434877821 7376684.861747535, 1368433.434877821 7366684.861747535, 1378433.434877821 7366684.861747535))",22,22,6147,12.1841,54.879,6.2,6.5,6.0,6.1,5.2,5.9,4.4,4.8,5.7,6.4,6.1,6.9,1586,4,4,6174,12.149,55.3955,46.866666666666674,68.1,104.1,176.93333333333337,251.46666666666667,224.16666666666663,199.7,223.3333333333333,157.86666666666665,70.2,57.06666666666666,41.06666666666667
1517,1603,"POLYGON ((1388433.434877821 7346684.861747535, 1388433.434877821 7356684.861747535, 1378433.434877821 7356684.861747535, 1378433.434877821 7346684.861747535, 1388433.434877821 7346684.861747535))",22,22,6147,12.1841,54.879,6.2,6.5,6.0,6.1,5.2,5.9,4.4,4.8,5.7,6.4,6.1,6.9,1603,21,21,6149,11.9435,54.5687,55.125,76.8,120.925,215.4333333333333,256.7,247.4333333333333,225.2333333333333,244.30000000000004,184.36666666666665,96.96666666666664,57.9,45.93333333333334
1518,1604,"POLYGON ((1388433.434877821 7356684.861747535, 1388433.434877821 7366684.861747535, 1378433.434877821 7366684.861747535, 1378433.434877821 7356684.861747535, 1388433.434877821 7356684.861747535))",22,22,6147,12.1841,54.879,6.2,6.5,6.0,6.1,5.2,5.9,4.4,4.8,5.7,6.4,6.1,6.9,1604,4,4,6174,12.149,55.3955,46.866666666666674,68.1,104.1,176.93333333333337,251.46666666666667,224.16666666666663,199.7,223.3333333333333,157.86666666666665,70.2,57.06666666666666,41.06666666666667
1519,1605,"POLYGON ((1388433.434877821 7366684.861747535, 1388433.434877821 7376684.861747535, 1378433.434877821 7376684.861747535, 1378433.434877821 7366684.861747535, 1388433.434877821 7366684.861747535))",22,22,6147,12.1841,54.879,6.2,6.5,6.0,6.1,5.2,5.9,4.4,4.8,5.7,6.4,6.1,6.9,1605,4,4,6174,12.149,55.3955,46.866666666666674,68.1,104.1,176.93333333333337,251.46666666666667,224.16666666666663,199.7,223.3333333333333,157.86666666666665,70.2,57.06666666666666,41.06666666666667
1520,1621,"POLYGON ((1398433.434877821 7346684.861747535, 1398433.434877821 7356684.861747535, 1388433.434877821 7356684.861747535, 1388433.434877821 7346684.861747535, 1398433.434877821 7346684.861747535))",22,22,6147,12.1841,54.879,6.2,6.5,6.0,6.1,5.2,5.9,4.4,4.8,5.7,6.4,6.1,6.9,1621,4,4,6174,12.149,55.3955,46.866666666666674,68.1,104.1,176.93333333333337,251.46666666666667,224.16666666666663,199.7,223.3333333333333,157.86666666666665,70.2,57.06666666666666,41.06666666666667
1521,1622,"POLYGON ((1398433.434877821 7356684.861747535, 1398433.434877821 7366684.861747535, 1388433.434877821 7366684.861747535, 1388433.434877821 7356684.861747535, 1398433.434877821 7356684.861747535))",22,22,6147,12.1841,54.879,6.2,6.5,6.0,6.1,5.2,5.9,4.4,4.8,5.7,6.4,6.1,6.9,1622,4,4,6174,12.149,55.3955,46.866666666666674,68.1,104.1,176.93333333333337,251.46666666666667,224.16666666666663,199.7,223.3333333333333,157.86666666666665,70.2,57.06666666666666,41.06666666666667
1522,1443,"POLYGON ((1318433.434877821 7436684.861747535, 1318433.434877821 7446684.861747535, 1308433.434877821 7446684.861747535, 1308433.434877821 7436684.861747535, 1318433.434877821 7436684.861747535))",12,12,6174,12.149,55.3955,3.7,4.15,4.0,4.0,3.7,3.8,2.9,3.1,3.3,4.2,3.4,4.25,1443,4,4,6174,12.149,55.3955,46.866666666666674,68.1,104.1,176.93333333333337,251.46666666666667,224.16666666666663,199.7,223.3333333333333,157.86666666666665,70.2,57.06666666666666,41.06666666666667
1523,1444,"POLYGON ((1318433.434877821 7446684.861747535, 1318433.434877821 7456684.861747535, 1308433.434877821 7456684.861747535, 1308433.434877821 7446684.861747535, 1318433.434877821 7446684.861747535))",12,12,6174,12.149,55.3955,3.7,4.15,4.0,4.0,3.7,3.8,2.9,3.1,3.3,4.2,3.4,4.25,1444,4,4,6174,12.149,55.3955,46.866666666666674,68.1,104.1,176.93333333333337,251.46666666666667,224.16666666666663,199.7,223.3333333333333,157.86666666666665,70.2,57.06666666666666,41.06666666666667
1524,1445,"POLYGON ((1318433.434877821 7456684.861747535, 1318433.434877821 7466684.861747535, 1308433.434877821 7466684.861747535, 1308433.434877821 7456684.861747535, 1318433.434877821 7456684.861747535))",12,12,6174,12.149,55.3955,3.7,4.15,4.0,4.0,3.7,3.8,2.9,3.1,3.3,4.2,3.4,4.25,1445,4,4,6174,12.149,55.3955,46.866666666666674,68.1,104.1,176.93333333333337,251.46666666666667,224.16666666666663,199.7,223.3333333333333,157.86666666666665,70.2,57.06666666666666,41.06666666666667
1525,1468,"POLYGON ((1328433.434877821 7426684.861747535, 1328433.434877821 7436684.861747535, 1318433.434877821 7436684.861747535, 1318433.434877821 7426684.861747535, 1328433.434877821 7426684.861747535))",12,12,6174,12.149,55.3955,3.7,4.15,4.0,4.0,3.7,3.8,2.9,3.1,3.3,4.2,3.4,4.25,1468,4,4,6174,12.149,55.3955,46.866666666666674,68.1,104.1,176.93333333333337,251.46666666666667,224.16666666666663,199.7,223.3333333333333,157.86666666666665,70.2,57.06666666666666,41.06666666666667
1526,1469,"POLYGON ((1328433.434877821 7436684.861747535, 1328433.434877821 7446684.861747535, 1318433.434877821 7446684.861747535, 1318433.434877821 7436684.861747535, 1328433.434877821 7436684.861747535))",12,12,6174,12.149,55.3955,3.7,4.15,4.0,4.0,3.7,3.8,2.9,3.1,3.3,4.2,3.4,4.25,1469,4,4,6174,12.149,55.3955,46.866666666666674,68.1,104.1,176.93333333333337,251.46666666666667,224.16666666666663,199.7,223.3333333333333,157.86666666666665,70.2,57.06666666666666,41.06666666666667
1527,1470,"POLYGON ((1328433.434877821 7446684.861747535, 1328433.434877821 7456684.861747535, 1318433.434877821 7456684.861747535, 1318433.434877821 7446684.861747535, 1328433.434877821 7446684.861747535))",12,12,6174,12.149,55.3955,3.7,4.15,4.0,4.0,3.7,3.8,2.9,3.1,3.3,4.2,3.4,4.25,1470,4,4,6174,12.149,55.3955,46.866666666666674,68.1,104.1,176.93333333333337,251.46666666666667,224.16666666666663,199.7,223.3333333333333,157.86666666666665,70.2,57.06666666666666,41.06666666666667
1528,1471,"POLYGON ((1328433.434877821 7456684.861747535, 1328433.434877821 7466684.861747535, 1318433.434877821 7466684.861747535, 1318433.434877821 7456684.861747535, 1328433.434877821 7456684.861747535))",12,12,6174,12.149,55.3955,3.7,4.15,4.0,4.0,3.7,3.8,2.9,3.1,3.3,4.2,3.4,4.25,1471,4,4,6174,12.149,55.3955,46.866666666666674,68.1,104.1,176.93333333333337,251.46666666666667,224.16666666666663,199.7,223.3333333333333,157.86666666666665,70.2,57.06666666666666,41.06666666666667
1529,1472,"POLYGON ((1328433.434877821 7466684.861747535, 1328433.434877821 7476684.861747535, 1318433.434877821 7476684.861747535, 1318433.434877821 7466684.861747535, 1328433.434877821 7466684.861747535))",12,12,6174,12.149,55.3955,3.7,4.15,4.0,4.0,3.7,3.8,2.9,3.1,3.3,4.2,3.4,4.25,1472,4,4,6174,12.149,55.3955,46.866666666666674,68.1,104.1,176.93333333333337,251.46666666666667,224.16666666666663,199.7,223.3333333333333,157.86666666666665,70.2,57.06666666666666,41.06666666666667
1530,1496,"POLYGON ((1338433.434877821 7426684.861747535, 1338433.434877821 7436684.861747535, 1328433.434877821 7436684.861747535, 1328433.434877821 7426684.861747535, 1338433.434877821 7426684.861747535))",12,12,6174,12.149,55.3955,3.7,4.15,4.0,4.0,3.7,3.8,2.9,3.1,3.3,4.2,3.4,4.25,1496,4,4,6174,12.149,55.3955,46.866666666666674,68.1,104.1,176.93333333333337,251.46666666666667,224.16666666666663,199.7,223.3333333333333,157.86666666666665,70.2,57.06666666666666,41.06666666666667
1531,1497,"POLYGON ((1338433.434877821 7436684.861747535, 1338433.434877821 7446684.861747535, 1328433.434877821 7446684.861747535, 1328433.434877821 7436684.861747535, 1338433.434877821 7436684.861747535))",12,12,6174,12.149,55.3955,3.7,4.15,4.0,4.0,3.7,3.8,2.9,3.1,3.3,4.2,3.4,4.25,1497,4,4,6174,12.149,55.3955,46.866666666666674,68.1,104.1,176.93333333333337,251.46666666666667,224.16666666666663,199.7,223.3333333333333,157.86666666666665,70.2,57.06666666666666,41.06666666666667
1532,1498,"POLYGON ((1338433.434877821 7446684.861747535, 1338433.434877821 7456684.861747535, 1328433.434877821 7456684.861747535, 1328433.434877821 7446684.861747535, 1338433.434877821 7446684.861747535))",12,12,6174,12.149,55.3955,3.7,4.15,4.0,4.0,3.7,3.8,2.9,3.1,3.3,4.2,3.4,4.25,1498,4,4,6174,12.149,55.3955,46.866666666666674,68.1,104.1,176.93333333333337,251.46666666666667,224.16666666666663,199.7,223.3333333333333,157.86666666666665,70.2,57.06666666666666,41.06666666666667
1533,1499,"POLYGON ((1338433.434877821 7456684.861747535, 1338433.434877821 7466684.861747535, 1328433.434877821 7466684.861747535, 1328433.434877821 7456684.861747535, 1338433.434877821 7456684.861747535))",12,12,6174,12.149,55.3955,3.7,4.15,4.0,4.0,3.7,3.8,2.9,3.1,3.3,4.2,3.4,4.25,1499,4,4,6174,12.149,55.3955,46.866666666666674,68.1,104.1,176.93333333333337,251.46666666666667,224.16666666666663,199.7,223.3333333333333,157.86666666666665,70.2,57.06666666666666,41.06666666666667
1534,1500,"POLYGON ((1338433.434877821 7466684.861747535, 1338433.434877821 7476684.861747535, 1328433.434877821 7476684.861747535, 1328433.434877821 7466684.861747535, 1338433.434877821 7466684.861747535))",12,12,6174,12.149,55.3955,3.7,4.15,4.0,4.0,3.7,3.8,2.9,3.1,3.3,4.2,3.4,4.25,1500,4,4,6174,12.149,55.3955,46.866666666666674,68.1,104.1,176.93333333333337,251.46666666666667,224.16666666666663,199.7,223.3333333333333,157.86666666666665,70.2,57.06666666666666,41.06666666666667
1535,1501,"POLYGON ((1338433.434877821 7476684.861747535, 1338433.434877821 7486684.861747535, 1328433.434877821 7486684.861747535, 1328433.434877821 7476684.861747535, 1338433.434877821 7476684.861747535))",12,12,6174,12.149,55.3955,3.7,4.15,4.0,4.0,3.7,3.8,2.9,3.1,3.3,4.2,3.4,4.25,1501,4,4,6174,12.149,55.3955,46.866666666666674,68.1,104.1,176.93333333333337,251.46666666666667,224.16666666666663,199.7,223.3333333333333,157.86666666666665,70.2,57.06666666666666,41.06666666666667
1536,1521,"POLYGON ((1348433.434877821 7416684.861747535, 1348433.434877821 7426684.861747535, 1338433.434877821 7426684.861747535, 1338433.434877821 7416684.861747535, 1348433.434877821 7416684.861747535))",12,12,6174,12.149,55.3955,3.7,4.15,4.0,4.0,3.7,3.8,2.9,3.1,3.3,4.2,3.4,4.25,1521,4,4,6174,12.149,55.3955,46.866666666666674,68.1,104.1,176.93333333333337,251.46666666666667,224.16666666666663,199.7,223.3333333333333,157.86666666666665,70.2,57.06666666666666,41.06666666666667
1537,1522,"POLYGON ((1348433.434877821 7426684.861747535, 1348433.434877821 7436684.861747535, 1338433.434877821 7436684.861747535, 1338433.434877821 7426684.861747535, 1348433.434877821 7426684.861747535))",12,12,6174,12.149,55.3955,3.7,4.15,4.0,4.0,3.7,3.8,2.9,3.1,3.3,4.2,3.4,4.25,1522,4,4,6174,12.149,55.3955,46.866666666666674,68.1,104.1,176.93333333333337,251.46666666666667,224.16666666666663,199.7,223.3333333333333,157.86666666666665,70.2,57.06666666666666,41.06666666666667
1538,1523,"POLYGON ((1348433.434877821 7436684.861747535, 1348433.434877821 7446684.861747535, 1338433.434877821 7446684.861747535, 1338433.434877821 7436684.861747535, 1348433.434877821 7436684.861747535))",12,12,6174,12.149,55.3955,3.7,4.15,4.0,4.0,3.7,3.8,2.9,3.1,3.3,4.2,3.4,4.25,1523,4,4,6174,12.149,55.3955,46.866666666666674,68.1,104.1,176.93333333333337,251.46666666666667,224.16666666666663,199.7,223.3333333333333,157.86666666666665,70.2,57.06666666666666,41.06666666666667
1539,1524,"POLYGON ((1348433.434877821 7446684.861747535, 1348433.434877821 7456684.861747535, 1338433.434877821 7456684.861747535, 1338433.434877821 7446684.861747535, 1348433.434877821 7446684.861747535))",12,12,6174,12.149,55.3955,3.7,4.15,4.0,4.0,3.7,3.8,2.9,3.1,3.3,4.2,3.4,4.25,1524,4,4,6174,12.149,55.3955,46.866666666666674,68.1,104.1,176.93333333333337,251.46666666666667,224.16666666666663,199.7,223.3333333333333,157.86666666666665,70.2,57.06666666666666,41.06666666666667
1540,1525,"POLYGON ((1348433.434877821 7456684.861747535, 1348433.434877821 7466684.861747535, 1338433.434877821 7466684.861747535, 1338433.434877821 7456684.861747535, 1348433.434877821 7456684.861747535))",12,12,6174,12.149,55.3955,3.7,4.15,4.0,4.0,3.7,3.8,2.9,3.1,3.3,4.2,3.4,4.25,1525,4,4,6174,12.149,55.3955,46.866666666666674,68.1,104.1,176.93333333333337,251.46666666666667,224.16666666666663,199.7,223.3333333333333,157.86666666666665,70.2,57.06666666666666,41.06666666666667
1541,1526,"POLYGON ((1348433.434877821 7466684.861747535, 1348433.434877821 7476684.861747535, 1338433.434877821 7476684.861747535, 1338433.434877821 7466684.861747535, 1348433.434877821 7466684.861747535))",12,12,6174,12.149,55.3955,3.7,4.15,4.0,4.0,3.7,3.8,2.9,3.1,3.3,4.2,3.4,4.25,1526,4,4,6174,12.149,55.3955,46.866666666666674,68.1,104.1,176.93333333333337,251.46666666666667,224.16666666666663,199.7,223.3333333333333,157.86666666666665,70.2,57.06666666666666,41.06666666666667
1542,1527,"POLYGON ((1348433.434877821 7476684.861747535, 1348433.434877821 7486684.861747535, 1338433.434877821 7486684.861747535, 1338433.434877821 7476684.861747535, 1348433.434877821 7476684.861747535))",12,12,6174,12.149,55.3955,3.7,4.15,4.0,4.0,3.7,3.8,2.9,3.1,3.3,4.2,3.4,4.25,1527,4,4,6174,12.149,55.3955,46.866666666666674,68.1,104.1,176.93333333333337,251.46666666666667,224.16666666666663,199.7,223.3333333333333,157.86666666666665,70.2,57.06666666666666,41.06666666666667
1543,1545,"POLYGON ((1358433.434877821 7406684.861747535, 1358433.434877821 7416684.861747535, 1348433.434877821 7416684.861747535, 1348433.434877821 7406684.861747535, 1358433.434877821 7406684.861747535))",12,12,6174,12.149,55.3955,3.7,4.15,4.0,4.0,3.7,3.8,2.9,3.1,3.3,4.2,3.4,4.25,1545,4,4,6174,12.149,55.3955,46.866666666666674,68.1,104.1,176.93333333333337,251.46666666666667,224.16666666666663,199.7,223.3333333333333,157.86666666666665,70.2,57.06666666666666,41.06666666666667
1544,1546,"POLYGON ((1358433.434877821 7416684.861747535, 1358433.434877821 7426684.861747535, 1348433.434877821 7426684.861747535, 1348433.434877821 7416684.861747535, 1358433.434877821 7416684.861747535))",12,12,6174,12.149,55.3955,3.7,4.15,4.0,4.0,3.7,3.8,2.9,3.1,3.3,4.2,3.4,4.25,1546,4,4,6174,12.149,55.3955,46.866666666666674,68.1,104.1,176.93333333333337,251.46666666666667,224.16666666666663,199.7,223.3333333333333,157.86666666666665,70.2,57.06666666666666,41.06666666666667
1545,1547,"POLYGON ((1358433.434877821 7426684.861747535, 1358433.434877821 7436684.861747535, 1348433.434877821 7436684.861747535, 1348433.434877821 7426684.861747535, 1358433.434877821 7426684.861747535))",12,12,6174,12.149,55.3955,3.7,4.15,4.0,4.0,3.7,3.8,2.9,3.1,3.3,4.2,3.4,4.25,1547,4,4,6174,12.149,55.3955,46.866666666666674,68.1,104.1,176.93333333333337,251.46666666666667,224.16666666666663,199.7,223.3333333333333,157.86666666666665,70.2,57.06666666666666,41.06666666666667
1546,1548,"POLYGON ((1358433.434877821 7436684.861747535, 1358433.434877821 7446684.861747535, 1348433.434877821 7446684.861747535, 1348433.434877821 7436684.861747535, 1358433.434877821 7436684.861747535))",12,12,6174,12.149,55.3955,3.7,4.15,4.0,4.0,3.7,3.8,2.9,3.1,3.3,4.2,3.4,4.25,1548,4,4,6174,12.149,55.3955,46.866666666666674,68.1,104.1,176.93333333333337,251.46666666666667,224.16666666666663,199.7,223.3333333333333,157.86666666666665,70.2,57.06666666666666,41.06666666666667
1547,1549,"POLYGON ((1358433.434877821 7446684.861747535, 1358433.434877821 7456684.861747535, 1348433.434877821 7456684.861747535, 1348433.434877821 7446684.861747535, 1358433.434877821 7446684.861747535))",12,12,6174,12.149,55.3955,3.7,4.15,4.0,4.0,3.7,3.8,2.9,3.1,3.3,4.2,3.4,4.25,1549,4,4,6174,12.149,55.3955,46.866666666666674,68.1,104.1,176.93333333333337,251.46666666666667,224.16666666666663,199.7,223.3333333333333,157.86666666666665,70.2,57.06666666666666,41.06666666666667
1548,1550,"POLYGON ((1358433.434877821 7456684.861747535, 1358433.434877821 7466684.861747535, 1348433.434877821 7466684.861747535, 1348433.434877821 7456684.861747535, 1358433.434877821 7456684.861747535))",12,12,6174,12.149,55.3955,3.7,4.15,4.0,4.0,3.7,3.8,2.9,3.1,3.3,4.2,3.4,4.25,1550,4,4,6174,12.149,55.3955,46.866666666666674,68.1,104.1,176.93333333333337,251.46666666666667,224.16666666666663,199.7,223.3333333333333,157.86666666666665,70.2,57.06666666666666,41.06666666666667
1549,1551,"POLYGON ((1358433.434877821 7466684.861747535, 1358433.434877821 7476684.861747535, 1348433.434877821 7476684.861747535, 1348433.434877821 7466684.861747535, 1358433.434877821 7466684.861747535))",12,12,6174,12.149,55.3955,3.7,4.15,4.0,4.0,3.7,3.8,2.9,3.1,3.3,4.2,3.4,4.25,1551,4,4,6174,12.149,55.3955,46.866666666666674,68.1,104.1,176.93333333333337,251.46666666666667,224.16666666666663,199.7,223.3333333333333,157.86666666666665,70.2,57.06666666666666,41.06666666666667
1550,1552,"POLYGON ((1358433.434877821 7476684.861747535, 1358433.434877821 7486684.861747535, 1348433.434877821 7486684.861747535, 1348433.434877821 7476684.861747535, 1358433.434877821 7476684.861747535))",12,12,6174,12.149,55.3955,3.7,4.15,4.0,4.0,3.7,3.8,2.9,3.1,3.3,4.2,3.4,4.25,1552,4,4,6174,12.149,55.3955,46.866666666666674,68.1,104.1,176.93333333333337,251.46666666666667,224.16666666666663,199.7,223.3333333333333,157.86666666666665,70.2,57.06666666666666,41.06666666666667
1551,1566,"POLYGON ((1368433.434877821 7396684.861747535, 1368433.434877821 7406684.861747535, 1358433.434877821 7406684.861747535, 1358433.434877821 7396684.861747535, 1368433.434877821 7396684.861747535))",12,12,6174,12.149,55.3955,3.7,4.15,4.0,4.0,3.7,3.8,2.9,3.1,3.3,4.2,3.4,4.25,1566,4,4,6174,12.149,55.3955,46.866666666666674,68.1,104.1,176.93333333333337,251.46666666666667,224.16666666666663,199.7,223.3333333333333,157.86666666666665,70.2,57.06666666666666,41.06666666666667
1552,1567,"POLYGON ((1368433.434877821 7406684.861747535, 1368433.434877821 7416684.861747535, 1358433.434877821 7416684.861747535, 1358433.434877821 7406684.861747535, 1368433.434877821 7406684.861747535))",12,12,6174,12.149,55.3955,3.7,4.15,4.0,4.0,3.7,3.8,2.9,3.1,3.3,4.2,3.4,4.25,1567,4,4,6174,12.149,55.3955,46.866666666666674,68.1,104.1,176.93333333333337,251.46666666666667,224.16666666666663,199.7,223.3333333333333,157.86666666666665,70.2,57.06666666666666,41.06666666666667
1553,1568,"POLYGON ((1368433.434877821 7416684.861747535, 1368433.434877821 7426684.861747535, 1358433.434877821 7426684.861747535, 1358433.434877821 7416684.861747535, 1368433.434877821 7416684.861747535))",12,12,6174,12.149,55.3955,3.7,4.15,4.0,4.0,3.7,3.8,2.9,3.1,3.3,4.2,3.4,4.25,1568,4,4,6174,12.149,55.3955,46.866666666666674,68.1,104.1,176.93333333333337,251.46666666666667,224.16666666666663,199.7,223.3333333333333,157.86666666666665,70.2,57.06666666666666,41.06666666666667
1554,1569,"POLYGON ((1368433.434877821 7426684.861747535, 1368433.434877821 7436684.861747535, 1358433.434877821 7436684.861747535, 1358433.434877821 7426684.861747535, 1368433.434877821 7426684.861747535))",12,12,6174,12.149,55.3955,3.7,4.15,4.0,4.0,3.7,3.8,2.9,3.1,3.3,4.2,3.4,4.25,1569,4,4,6174,12.149,55.3955,46.866666666666674,68.1,104.1,176.93333333333337,251.46666666666667,224.16666666666663,199.7,223.3333333333333,157.86666666666665,70.2,57.06666666666666,41.06666666666667
1555,1570,"POLYGON ((1368433.434877821 7436684.861747535, 1368433.434877821 7446684.861747535, 1358433.434877821 7446684.861747535, 1358433.434877821 7436684.861747535, 1368433.434877821 7436684.861747535))",12,12,6174,12.149,55.3955,3.7,4.15,4.0,4.0,3.7,3.8,2.9,3.1,3.3,4.2,3.4,4.25,1570,4,4,6174,12.149,55.3955,46.866666666666674,68.1,104.1,176.93333333333337,251.46666666666667,224.16666666666663,199.7,223.3333333333333,157.86666666666665,70.2,57.06666666666666,41.06666666666667
1556,1571,"POLYGON ((1368433.434877821 7446684.861747535, 1368433.434877821 7456684.861747535, 1358433.434877821 7456684.861747535, 1358433.434877821 7446684.861747535, 1368433.434877821 7446684.861747535))",12,12,6174,12.149,55.3955,3.7,4.15,4.0,4.0,3.7,3.8,2.9,3.1,3.3,4.2,3.4,4.25,1571,4,4,6174,12.149,55.3955,46.866666666666674,68.1,104.1,176.93333333333337,251.46666666666667,224.16666666666663,199.7,223.3333333333333,157.86666666666665,70.2,57.06666666666666,41.06666666666667
1557,1572,"POLYGON ((1368433.434877821 7456684.861747535, 1368433.434877821 7466684.861747535, 1358433.434877821 7466684.861747535, 1358433.434877821 7456684.861747535, 1368433.434877821 7456684.861747535))",12,12,6174,12.149,55.3955,3.7,4.15,4.0,4.0,3.7,3.8,2.9,3.1,3.3,4.2,3.4,4.25,1572,4,4,6174,12.149,55.3955,46.866666666666674,68.1,104.1,176.93333333333337,251.46666666666667,224.16666666666663,199.7,223.3333333333333,157.86666666666665,70.2,57.06666666666666,41.06666666666667
1558,1573,"POLYGON ((1368433.434877821 7466684.861747535, 1368433.434877821 7476684.861747535, 1358433.434877821 7476684.861747535, 1358433.434877821 7466684.861747535, 1368433.434877821 7466684.861747535))",12,12,6174,12.149,55.3955,3.7,4.15,4.0,4.0,3.7,3.8,2.9,3.1,3.3,4.2,3.4,4.25,1573,4,4,6174,12.149,55.3955,46.866666666666674,68.1,104.1,176.93333333333337,251.46666666666667,224.16666666666663,199.7,223.3333333333333,157.86666666666665,70.2,57.06666666666666,41.06666666666667
